Genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
8,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,284120
8,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,515387
8,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120
8,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733
8,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613
8,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,243533
8,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267
8,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,392600
8,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733
8,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89E-06,0.106,0.941,89.954,279213
8,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907
8,0.556,0.981,1,-2.688,0,0.128,0.00662,0,0.218,0.716,101.423,255467
8,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,365827
8,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44E-06,0.886,0.348,134.724,278600
8,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,319267
8,0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,309973
8,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,264800
8,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,438120
8,0.512,0.996,2,-2.1,1,0.114,5.63E-05,0.000167,0.347,0.0601,130.931,220880
8,0.429,0.631,4,-11.514,0,0.0769,7.85E-05,0.00411,0.175,0.376,162.734,168440
8,0.325,0.885,9,-10.661,1,0.0904,0.0242,0.00432,0.735,0.482,163.578,259760
8,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
8,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35E-06,0.159,0.491,164.019,153840
8,0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,414720
8,0.248,0.988,2,-3.74,1,0.144,5.87E-05,0.84,0.323,0.149,115.301,311200
8,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821
8,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,290587
8,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,422933
8,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200
8,0.404,0.969,8,-2.938,1,0.195,8.51E-05,0.0114,0.268,0.29,173.878,245227
8,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,230127
8,0.148,0.908,9,-7.336,1,0.117,4.66E-06,0.614,0.0723,0.0707,93.888,243360
8,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,305293
8,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,447440
8,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507
8,0.339,0.991,2,-5.028,1,0.145,0.000249,0.00327,0.261,0.185,106.767,300093
8,0.322,0.932,4,-4.252,0,0.163,8.57E-05,0.817,0.0969,0.376,138.042,244160
8,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,212253
8,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774
8,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573
8,0.402,0.994,8,-7.338,0,0.0623,3.79E-05,0.0934,0.145,0.247,104.111,199867
8,0.311,0.658,6,-13.529,1,0.0406,0.0706,0.104,0.093,0.353,151.813,314720
8,0.302,0.805,6,-11.395,0,0.0967,0.000849,4.19E-06,0.151,0.578,112.766,275387
8,0.508,0.912,9,-8.049,0,0.0368,7.06E-05,0.403,0.0492,0.682,117.582,252693
8,0.475,0.953,2,-6.95,1,0.147,0.000288,0.00337,0.104,0.224,118.033,199227
8,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587
8,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800
8,0.462,0.996,11,-2.973,0,0.231,5.80E-05,0.00377,0.139,0.145,122.072,215600
8,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,260773
8,0.451,0.993,1,-4.143,1,0.185,0.000562,0.00479,0.152,0.14,100.827,254000
