Genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2,0.643,0.79,4,-6.079,1,0.0462,0.294,0,0.107,0.8,95.987,188893
2,0.499,0.643,11,-5.416,1,0.0354,0.307,0,0.106,0.469,93.805,201480
2,0.574,0.792,6,-5.868,1,0.0489,0.0135,0,0.11,0.562,104.989,198209
2,0.511,0.652,4,-4.149,1,0.0436,0.182,0,0.0897,0.175,77.76,200768
2,0.506,0.886,11,-3.225,1,0.0655,0.0916,0,0.0734,0.595,143.935,226867
2,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.516,75.975,222533
2,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,238147
2,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84E-06,0.115,0.707,149.959,234347
2,0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,298373
2,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,224853
2,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187
2,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747
2,0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,198440
2,0.736,0.458,5,-7.437,1,0.0316,0.441,0,0.148,0.65,98.977,162547
2,0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200
2,0.612,0.799,10,-4.603,1,0.0275,0.00898,0,0.172,0.687,125.976,188253
2,0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97,225560
2,0.554,0.743,9,-6.016,1,0.0287,0.0251,0,0.359,0.673,72.997,205733
2,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,205453
2,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293
2,0.747,0.861,8,-5.251,1,0.0514,0.113,0,0.026,0.859,103.966,190240
2,0.458,0.897,9,-4.879,1,0.0402,0.0183,0,0.174,0.728,160.131,212067
2,0.491,0.907,7,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943,182667
2,0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,185200
2,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,179507
2,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03E-06,0.265,0.625,128.027,240760
2,0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929,213387
2,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080
2,0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,199382
2,0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,182493
2,0.638,0.367,4,-7.906,1,0.0266,0.84,0,0.0999,0.219,71.957,217120
2,0.706,0.358,6,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991,186240
2,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92E-06,0.118,0.212,139.988,204800
2,0.579,0.776,8,-5.365,1,0.173,0.0749,0,0.239,0.434,136.044,229880
2,0.544,0.781,6,-6.16,0,0.0311,0.00585,0,0.191,0.527,144.075,221800
2,0.57,0.684,6,-7.054,1,0.0465,0.136,0,0.205,0.531,89.012,213183
2,0.687,0.845,7,-4.37,1,0.0576,0.1,0,0.0452,0.809,87.972,190227
2,0.711,0.696,7,-5.05,1,0.0869,0.16,0,0.17,0.694,80.512,189533
2,0.646,0.781,1,-4.616,1,0.0313,0.208,0,0.125,0.565,94.975,169920
2,0.725,0.437,6,-9.602,1,0.0575,0.593,0,0.0842,0.759,83.985,184080
2,0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,207187
2,0.499,0.797,2,-3.77,1,0.0554,0.199,0,0.0933,0.408,176.024,211768
2,0.592,0.891,10,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983,174255
2,0.471,0.897,9,-2.27,1,0.0597,0.193,0,0.196,0.719,159.958,216093
2,0.629,0.464,4,-8.72,1,0.0334,0.75,0,0.0853,0.523,156.051,195053
2,0.593,0.81,1,-5.733,1,0.0625,0.602,0,0.119,0.712,144.011,207933
2,0.554,0.722,11,-6.005,1,0.034,0.119,0,0.0861,0.558,134.058,216960
2,0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113,168960
2,0.544,0.854,4,-4.968,0,0.0289,0.00245,1.20E-06,0.249,0.436,91.966,178987
2,0.597,0.721,9,-6.422,1,0.0356,0.0362,0,0.0832,0.437,132.054,149293
