,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.763,0.842,7,-7.676,0,0.0586,0.0155,2.37e-05,0.137,0.967,140.121,audio_features,2uQUltgvYieySRpTIQZVRS,spotify:track:2uQUltgvYieySRpTIQZVRS,https://api.spotify.com/v1/tracks/2uQUltgvYieySRpTIQZVRS,https://api.spotify.com/v1/audio-analysis/2uQUltgvYieySRpTIQZVRS,174857,4
1,0.625,0.725,9,-7.907,0,0.0878,0.249,0.000138,0.108,0.549,84.864,audio_features,5DAVTbG6LNTusAHZ865V6m,spotify:track:5DAVTbG6LNTusAHZ865V6m,https://api.spotify.com/v1/tracks/5DAVTbG6LNTusAHZ865V6m,https://api.spotify.com/v1/audio-analysis/5DAVTbG6LNTusAHZ865V6m,158118,4
2,0.563,0.383,8,-13.698,0,0.107,0.452,1.16e-05,0.108,0.284,130.045,audio_features,7MTociJ4O1rrQ1gVO8xAu8,spotify:track:7MTociJ4O1rrQ1gVO8xAu8,https://api.spotify.com/v1/tracks/7MTociJ4O1rrQ1gVO8xAu8,https://api.spotify.com/v1/audio-analysis/7MTociJ4O1rrQ1gVO8xAu8,192444,4
3,0.656,0.559,4,-8.39,0,0.0371,0.0519,0.000909,0.175,0.219,158.081,audio_features,4QpUK76JlzggOXMXk75MZC,spotify:track:4QpUK76JlzggOXMXk75MZC,https://api.spotify.com/v1/tracks/4QpUK76JlzggOXMXk75MZC,https://api.spotify.com/v1/audio-analysis/4QpUK76JlzggOXMXk75MZC,189165,4
4,0.727,0.552,0,-8.531,0,0.0494,0.0556,9.64e-06,0.324,0.726,98.911,audio_features,6hTldemnOzy64xSkwGdj3N,spotify:track:6hTldemnOzy64xSkwGdj3N,https://api.spotify.com/v1/tracks/6hTldemnOzy64xSkwGdj3N,https://api.spotify.com/v1/audio-analysis/6hTldemnOzy64xSkwGdj3N,136053,4
5,0.749,0.373,10,-10.908,1,0.609,0.0599,0.0,0.0577,0.615,119.92,audio_features,05AAtaIcRYVqItKjvOAPz5,spotify:track:05AAtaIcRYVqItKjvOAPz5,https://api.spotify.com/v1/tracks/05AAtaIcRYVqItKjvOAPz5,https://api.spotify.com/v1/audio-analysis/05AAtaIcRYVqItKjvOAPz5,152280,4
6,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
7,0.382,0.686,6,-6.643,1,0.0638,0.469,6.77e-05,0.126,0.343,89.999,audio_features,6zSisYteLBVkm5TGqcBsmX,spotify:track:6zSisYteLBVkm5TGqcBsmX,https://api.spotify.com/v1/tracks/6zSisYteLBVkm5TGqcBsmX,https://api.spotify.com/v1/audio-analysis/6zSisYteLBVkm5TGqcBsmX,211882,4
8,0.774,0.391,5,-6.753,1,0.165,0.646,0.00165,0.0751,0.42,134.057,audio_features,7AOIpGjtubeC0uSiMEhOyR,spotify:track:7AOIpGjtubeC0uSiMEhOyR,https://api.spotify.com/v1/tracks/7AOIpGjtubeC0uSiMEhOyR,https://api.spotify.com/v1/audio-analysis/7AOIpGjtubeC0uSiMEhOyR,222090,4
9,0.776,0.343,5,-13.188,0,0.135,0.0704,8.32e-05,0.12,0.254,115.057,audio_features,4miVrTXzkPOBlRy1cjVNUm,spotify:track:4miVrTXzkPOBlRy1cjVNUm,https://api.spotify.com/v1/tracks/4miVrTXzkPOBlRy1cjVNUm,https://api.spotify.com/v1/audio-analysis/4miVrTXzkPOBlRy1cjVNUm,183652,4
10,0.71,0.617,1,-7.283,0,0.0394,0.128,1.08e-05,0.0977,0.224,89.985,audio_features,2zooF65t5SODkorRQ5IHJR,spotify:track:2zooF65t5SODkorRQ5IHJR,https://api.spotify.com/v1/tracks/2zooF65t5SODkorRQ5IHJR,https://api.spotify.com/v1/audio-analysis/2zooF65t5SODkorRQ5IHJR,226000,4
11,0.4,0.512,3,-13.134,0,0.127,0.3,0.0,0.149,0.585,151.848,audio_features,0Di5zScDIP8c708bGwm6Vl,spotify:track:0Di5zScDIP8c708bGwm6Vl,https://api.spotify.com/v1/tracks/0Di5zScDIP8c708bGwm6Vl,https://api.spotify.com/v1/audio-analysis/0Di5zScDIP8c708bGwm6Vl,240039,4
12,0.651,0.477,2,-6.775,1,0.0443,0.0796,0.0,0.1,0.217,112.668,audio_features,6qwLieyhZ2vhn3xuIOrw32,spotify:track:6qwLieyhZ2vhn3xuIOrw32,https://api.spotify.com/v1/tracks/6qwLieyhZ2vhn3xuIOrw32,https://api.spotify.com/v1/audio-analysis/6qwLieyhZ2vhn3xuIOrw32,191587,4
13,0.647,0.542,9,-10.184,0,0.047,0.455,0.00375,0.108,0.463,114.017,audio_features,0kDUBMqeggD9gYUsYzdJLx,spotify:track:0kDUBMqeggD9gYUsYzdJLx,https://api.spotify.com/v1/tracks/0kDUBMqeggD9gYUsYzdJLx,https://api.spotify.com/v1/audio-analysis/0kDUBMqeggD9gYUsYzdJLx,229904,3
