,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.538,0.969,11,-5.626,0,0.0906,0.417,0.00154,0.119,0.928,138.652,audio_features,1DxjLSO8tQHRzfgrZB8Ggi,spotify:track:1DxjLSO8tQHRzfgrZB8Ggi,https://api.spotify.com/v1/tracks/1DxjLSO8tQHRzfgrZB8Ggi,https://api.spotify.com/v1/audio-analysis/1DxjLSO8tQHRzfgrZB8Ggi,165790,4
1,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
2,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,audio_features,7s25THrKz86DM225dOYwnr,spotify:track:7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr,147600,4
3,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,0.811,203.206,audio_features,34b3a3Pz9Jlz0092LMyNAB,spotify:track:34b3a3Pz9Jlz0092LMyNAB,https://api.spotify.com/v1/tracks/34b3a3Pz9Jlz0092LMyNAB,https://api.spotify.com/v1/audio-analysis/34b3a3Pz9Jlz0092LMyNAB,232600,4
4,0.815,0.36,10,-15.524,0,0.11,0.47,0.0185,0.0403,0.895,121.462,audio_features,0Es9GEBbtuvVt9pFpw6hUP,spotify:track:0Es9GEBbtuvVt9pFpw6hUP,https://api.spotify.com/v1/tracks/0Es9GEBbtuvVt9pFpw6hUP,https://api.spotify.com/v1/audio-analysis/0Es9GEBbtuvVt9pFpw6hUP,417093,4
5,0.611,0.578,1,-14.171,1,0.0676,0.0598,0.0219,0.0983,0.884,100.625,audio_features,4N0TP4Rmj6QQezWV88ARNJ,spotify:track:4N0TP4Rmj6QQezWV88ARNJ,https://api.spotify.com/v1/tracks/4N0TP4Rmj6QQezWV88ARNJ,https://api.spotify.com/v1/audio-analysis/4N0TP4Rmj6QQezWV88ARNJ,266133,4
6,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
7,0.729,0.324,8,-13.017,0,0.0393,0.195,0.0,0.101,0.679,116.855,audio_features,27m1soUndRthrAA1ediOXn,spotify:track:27m1soUndRthrAA1ediOXn,https://api.spotify.com/v1/tracks/27m1soUndRthrAA1ediOXn,https://api.spotify.com/v1/audio-analysis/27m1soUndRthrAA1ediOXn,195267,4
8,0.805,0.601,0,-9.7,0,0.0579,0.119,0.000129,0.0581,0.746,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4
9,0.668,0.828,7,-6.517,1,0.0616,0.249,7.21e-06,0.162,0.755,129.285,audio_features,5VKURKW25ync9ffIg6UqRa,spotify:track:5VKURKW25ync9ffIg6UqRa,https://api.spotify.com/v1/tracks/5VKURKW25ync9ffIg6UqRa,https://api.spotify.com/v1/audio-analysis/5VKURKW25ync9ffIg6UqRa,147267,4
