,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
16,0.856,0.622,10,-5.217,0,0.0564,0.36,0.0,0.0875,0.778,114.976,audio_features,2gGLpMzoo80A7jGEIr4ou8,spotify:track:2gGLpMzoo80A7jGEIr4ou8,https://api.spotify.com/v1/tracks/2gGLpMzoo80A7jGEIr4ou8,https://api.spotify.com/v1/audio-analysis/2gGLpMzoo80A7jGEIr4ou8,210921,4
17,0.576,0.46,5,-4.173,1,0.246,0.476,0.0,0.107,0.625,176.185,audio_features,2txofPPP3lkiNLTUUHeJHS,spotify:track:2txofPPP3lkiNLTUUHeJHS,https://api.spotify.com/v1/tracks/2txofPPP3lkiNLTUUHeJHS,https://api.spotify.com/v1/audio-analysis/2txofPPP3lkiNLTUUHeJHS,158099,4
18,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,audio_features,5iFwAOB2TFkPJk8sMlxP8g,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,232907,4
19,0.724,0.594,6,-7.126,0,0.102,0.393,0.00116,0.0889,0.413,136.002,audio_features,2wT9ZttmUbrxjNdhU9WvG1,spotify:track:2wT9ZttmUbrxjNdhU9WvG1,https://api.spotify.com/v1/tracks/2wT9ZttmUbrxjNdhU9WvG1,https://api.spotify.com/v1/audio-analysis/2wT9ZttmUbrxjNdhU9WvG1,194750,4
20,0.719,0.687,0,-7.875,1,0.0601,0.046,1.09e-06,0.12,0.627,118.018,audio_features,12rSkVrLU1NMkOC5wEiM6Z,spotify:track:12rSkVrLU1NMkOC5wEiM6Z,https://api.spotify.com/v1/tracks/12rSkVrLU1NMkOC5wEiM6Z,https://api.spotify.com/v1/audio-analysis/12rSkVrLU1NMkOC5wEiM6Z,142587,4
21,0.783,0.912,0,-3.713,1,0.243,0.0238,0.0,0.339,0.749,98.025,audio_features,3DXdjHnePKnh6oXw2ZgGSl,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/tracks/3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/audio-analysis/3DXdjHnePKnh6oXw2ZgGSl,166898,4
22,0.796,0.591,5,-6.413,1,0.0608,0.193,0.0248,0.0938,0.51,102.963,audio_features,7s61Kg0qZhhFj5MQW7DDIB,spotify:track:7s61Kg0qZhhFj5MQW7DDIB,https://api.spotify.com/v1/tracks/7s61Kg0qZhhFj5MQW7DDIB,https://api.spotify.com/v1/audio-analysis/7s61Kg0qZhhFj5MQW7DDIB,156116,4
23,0.795,0.18,0,-11.99,1,0.0586,0.599,0.0,0.623,0.628,93.956,audio_features,58Ib1JUTfDcZYFB2O122tJ,spotify:track:58Ib1JUTfDcZYFB2O122tJ,https://api.spotify.com/v1/tracks/58Ib1JUTfDcZYFB2O122tJ,https://api.spotify.com/v1/audio-analysis/58Ib1JUTfDcZYFB2O122tJ,181613,4
24,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
25,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,audio_features,0iw0EuzmMKMYvZuQYW8DBA,spotify:track:0iw0EuzmMKMYvZuQYW8DBA,https://api.spotify.com/v1/tracks/0iw0EuzmMKMYvZuQYW8DBA,https://api.spotify.com/v1/audio-analysis/0iw0EuzmMKMYvZuQYW8DBA,194757,4
