,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
17,0.39,0.0432,6,-24.344,1,0.0506,0.723,0.000303,0.108,0.326,147.436,audio_features,4GRDiNU8fkizXz4rDX9gS5,spotify:track:4GRDiNU8fkizXz4rDX9gS5,https://api.spotify.com/v1/tracks/4GRDiNU8fkizXz4rDX9gS5,https://api.spotify.com/v1/audio-analysis/4GRDiNU8fkizXz4rDX9gS5,468133,4
18,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,audio_features,3nxaPqAOxUxkLhIhbvmv4t,spotify:track:3nxaPqAOxUxkLhIhbvmv4t,https://api.spotify.com/v1/tracks/3nxaPqAOxUxkLhIhbvmv4t,https://api.spotify.com/v1/audio-analysis/3nxaPqAOxUxkLhIhbvmv4t,453507,4
19,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,audio_features,6cUCckpdlqHJ5Ascf2uH2A,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,https://api.spotify.com/v1/tracks/6cUCckpdlqHJ5Ascf2uH2A,https://api.spotify.com/v1/audio-analysis/6cUCckpdlqHJ5Ascf2uH2A,442000,4
20,0.18,0.0951,11,-24.228,0,0.048,0.97,0.911,0.11,0.0527,75.667,audio_features,5TqkBYfDucYaU7vwIm4RUL,spotify:track:5TqkBYfDucYaU7vwIm4RUL,https://api.spotify.com/v1/tracks/5TqkBYfDucYaU7vwIm4RUL,https://api.spotify.com/v1/audio-analysis/5TqkBYfDucYaU7vwIm4RUL,435787,5
21,0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,audio_features,3sAYxq1986j3ydqLv6jwUJ,spotify:track:3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/tracks/3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/audio-analysis/3sAYxq1986j3ydqLv6jwUJ,432533,0
22,0.442,0.181,7,-20.419,0,0.0443,0.906,0.656,0.0598,0.172,115.884,audio_features,1IM8x4lxZVOOP9gpQD6c5s,spotify:track:1IM8x4lxZVOOP9gpQD6c5s,https://api.spotify.com/v1/tracks/1IM8x4lxZVOOP9gpQD6c5s,https://api.spotify.com/v1/audio-analysis/1IM8x4lxZVOOP9gpQD6c5s,432133,4
23,0.19,0.0266,0,-25.947,0,0.0428,0.992,0.868,0.062,0.0574,122.353,audio_features,0M12wycdybSf2W3RA452wZ,spotify:track:0M12wycdybSf2W3RA452wZ,https://api.spotify.com/v1/tracks/0M12wycdybSf2W3RA452wZ,https://api.spotify.com/v1/audio-analysis/0M12wycdybSf2W3RA452wZ,425933,4
24,0.15,0.128,2,-20.46,1,0.0459,0.944,0.93,0.0703,0.113,46.771,audio_features,0CJuLeZpCdqrqoCMXWZw8k,spotify:track:0CJuLeZpCdqrqoCMXWZw8k,https://api.spotify.com/v1/tracks/0CJuLeZpCdqrqoCMXWZw8k,https://api.spotify.com/v1/audio-analysis/0CJuLeZpCdqrqoCMXWZw8k,415813,3
25,0.281,0.113,4,-16.608,1,0.0586,0.99,1.9e-06,0.101,0.232,81.682,audio_features,371CJqptwTeAu39EJwLexY,spotify:track:371CJqptwTeAu39EJwLexY,https://api.spotify.com/v1/tracks/371CJqptwTeAu39EJwLexY,https://api.spotify.com/v1/audio-analysis/371CJqptwTeAu39EJwLexY,405387,4
26,0.0802,0.00652,3,-35.334,1,0.0446,0.976,0.166,0.12,0.0377,82.109,audio_features,4I6HkEua4IhkyBoPyeWi7O,spotify:track:4I6HkEua4IhkyBoPyeWi7O,https://api.spotify.com/v1/tracks/4I6HkEua4IhkyBoPyeWi7O,https://api.spotify.com/v1/audio-analysis/4I6HkEua4IhkyBoPyeWi7O,403720,4
27,0.333,0.125,0,-19.339,1,0.0337,0.72,0.456,0.0902,0.203,113.221,audio_features,1Ur1RuetpzCayLtZJftIjU,spotify:track:1Ur1RuetpzCayLtZJftIjU,https://api.spotify.com/v1/tracks/1Ur1RuetpzCayLtZJftIjU,https://api.spotify.com/v1/audio-analysis/1Ur1RuetpzCayLtZJftIjU,399040,4
28,0.278,0.373,0,-16.175,1,0.0446,0.748,0.251,0.19,0.284,80.788,audio_features,3AtS5kbdOl0RUBIVRsDqHt,spotify:track:3AtS5kbdOl0RUBIVRsDqHt,https://api.spotify.com/v1/tracks/3AtS5kbdOl0RUBIVRsDqHt,https://api.spotify.com/v1/audio-analysis/3AtS5kbdOl0RUBIVRsDqHt,394307,4
