0.000000000000000000e+00,2.997539002778377704e-01,-4.737193855524203245e-01,5.000000000000000000e+00
1.000000000000000000e+00,6.087124267599491878e-01,1.221911634271154234e+00,7.000000000000000000e+00
2.000000000000000000e+00,2.972112625915405704e-01,-5.004383486257161229e-01,1.200000000000000000e+01
3.000000000000000000e+00,3.900685317358427162e-01,-3.398460442272598081e-02,1.100000000000000000e+01
4.000000000000000000e+00,3.287328019258283218e-01,-3.469240448820016809e-01,1.000000000000000000e+01
5.000000000000000000e+00,-6.389520318663258758e-01,-8.916713628255140689e-02,1.000000000000000000e+01
6.000000000000000000e+00,3.520577335805463171e-01,-2.226273794333749612e-01,2.000000000000000000e+00
7.000000000000000000e+00,-6.843781548531016057e-01,-3.298429562913422486e-01,4.000000000000000000e+00
8.000000000000000000e+00,-5.355574237117979308e-01,4.234028436456150901e-01,1.000000000000000000e+01
9.000000000000000000e+00,4.501870742516448920e-01,2.625898128948494503e-01,9.000000000000000000e+00
1.000000000000000000e+01,5.891572401074702814e-01,9.102216685175126276e-01,1.000000000000000000e+00
1.100000000000000000e+01,-5.946850001109645900e-01,1.272267346615700012e-01,9.000000000000000000e+00
1.200000000000000000e+01,3.898219559098305420e-01,-5.555361174275522812e-02,0.000000000000000000e+00
1.300000000000000000e+01,2.908184939640425237e-01,-5.216164853964301296e-01,4.000000000000000000e+00
1.400000000000000000e+01,3.046438515427954408e-01,-4.554555626493827503e-01,1.200000000000000000e+01
1.500000000000000000e+01,-6.117699004599915780e-01,3.939138246383902531e-02,6.000000000000000000e+00
1.600000000000000000e+01,3.695999799069775715e-01,-1.318778020377073812e-01,9.000000000000000000e+00
1.700000000000000000e+01,-6.764830917999706816e-01,-2.899852457203895839e-01,4.000000000000000000e+00
1.800000000000000000e+01,-5.223103275498566234e-01,1.164614466489618250e-01,1.000000000000000000e+01
1.900000000000000000e+01,-5.190795210309001595e-01,4.731353767962814261e-01,1.000000000000000000e+01
2.000000000000000000e+01,3.963376817229534166e-01,2.302992955172518050e-02,1.000000000000000000e+01
2.100000000000000000e+01,-6.034964423563469182e-01,2.855528178242787152e-01,7.000000000000000000e+00
2.200000000000000000e+01,6.003539288733961143e-01,1.170642289135438219e+00,1.000000000000000000e+00
2.300000000000000000e+01,3.129178524328492528e-01,-3.925144343023100890e-01,6.000000000000000000e+00
2.400000000000000000e+01,-6.686180527613104774e-01,-2.253723903052611555e-01,1.200000000000000000e+01
2.500000000000000000e+01,3.736052769294344600e-01,-1.214044025471241323e-01,5.000000000000000000e+00
2.600000000000000000e+01,4.088539502740300424e-01,6.587156433854932103e-02,5.000000000000000000e+00
2.700000000000000000e+01,3.109194368141868781e-01,-4.348847229606533360e-01,9.000000000000000000e+00
2.800000000000000000e+01,2.922641611778952209e-01,-5.318884386346992565e-01,1.200000000000000000e+01
2.900000000000000000e+01,-6.440640210263615106e-01,-1.367582136686989469e-01,1.100000000000000000e+01
3.000000000000000000e+01,-6.779206356139754197e-01,-2.571563236434044608e-01,6.000000000000000000e+00
3.100000000000000000e+01,-6.274497066179428595e-01,-6.222740856140329679e-02,1.100000000000000000e+01
3.200000000000000000e+01,3.992250593548557491e-01,-3.384014059969993049e-01,1.200000000000000000e+01
3.300000000000000000e+01,4.931202029042438539e-01,4.331764208423933837e-01,0.000000000000000000e+00
3.400000000000000000e+01,5.294095964482025130e-01,8.510658064294138736e-01,7.000000000000000000e+00
3.500000000000000000e+01,3.592202659750752813e-01,-1.847628480218207747e-01,5.000000000000000000e+00
3.600000000000000000e+01,-5.028389055666394603e-01,2.219925472632064134e-01,6.000000000000000000e+00
3.700000000000000000e+01,3.418974590645127987e-01,-2.608293780909132775e-01,1.100000000000000000e+01
3.800000000000000000e+01,4.006227729968995233e-01,7.309254399480215889e-04,5.000000000000000000e+00
3.900000000000000000e+01,-5.611542476212812991e-01,2.791697595612193661e-01,1.000000000000000000e+01
4.000000000000000000e+01,3.929373612348212585e-01,-5.134432519012221974e-02,0.000000000000000000e+00
4.100000000000000000e+01,4.629601021111412473e-01,3.055745195615331977e-01,5.000000000000000000e+00
4.200000000000000000e+01,3.470093591248450959e-01,-2.466715375905496055e-01,8.000000000000000000e+00
4.300000000000000000e+01,4.544681056412340214e-01,4.876558787641565029e-01,0.000000000000000000e+00
4.400000000000000000e+01,3.237104384707272797e-01,-3.711025386857106367e-01,4.000000000000000000e+00
4.500000000000000000e+01,3.098761323820479752e-01,-4.323104377755097594e-01,1.200000000000000000e+01
4.600000000000000000e+01,6.135736189714380284e-01,1.248898446720492661e+00,1.000000000000000000e+00
4.700000000000000000e+01,3.311031237790377224e-01,-3.264898572227588058e-01,9.000000000000000000e+00
4.800000000000000000e+01,2.904679880931770319e-01,-5.435394427982740417e-01,2.000000000000000000e+00
4.900000000000000000e+01,3.240664590848744142e-01,-3.831775650251762477e-01,0.000000000000000000e+00
5.000000000000000000e+01,3.896371080394565589e-01,-4.056884513854308594e-01,1.100000000000000000e+01
5.100000000000000000e+01,3.207171821536441980e-01,-3.478624166913336646e-01,2.000000000000000000e+00
5.200000000000000000e+01,3.736157916590511774e-01,-1.152335949627427553e-01,9.000000000000000000e+00
5.300000000000000000e+01,-6.741182529536023926e-01,-2.595504690606375009e-01,8.000000000000000000e+00
5.400000000000000000e+01,3.161880895306227179e-01,-3.837359884416389755e-01,5.000000000000000000e+00
5.500000000000000000e+01,3.519452546121155101e-01,-2.353733731393409523e-01,1.100000000000000000e+01
5.600000000000000000e+01,3.326812134577056268e-01,-2.916720891213071543e-01,6.000000000000000000e+00
5.700000000000000000e+01,-6.047127335543953652e-01,8.074477964466475477e-02,5.000000000000000000e+00
5.800000000000000000e+01,3.732657228983234377e-01,-8.561682629260473909e-02,1.100000000000000000e+01
5.900000000000000000e+01,4.101569644901764677e-01,2.296109655714182948e-02,0.000000000000000000e+00
6.000000000000000000e+01,3.143946603699215858e-01,-4.063177265934889704e-01,4.000000000000000000e+00
6.100000000000000000e+01,4.750895335745546344e-01,3.726137923425897336e-01,5.000000000000000000e+00
6.200000000000000000e+01,3.905915500592412881e-01,-3.891278855367417688e-01,5.000000000000000000e+00
6.300000000000000000e+01,-6.634489391992317575e-01,-2.141427557192098208e-01,5.000000000000000000e+00
6.400000000000000000e+01,3.778970947523666579e-01,-1.036630732442176545e-01,1.000000000000000000e+01
6.500000000000000000e+01,-5.186541888295106428e-01,4.892188438778795057e-01,0.000000000000000000e+00
6.600000000000000000e+01,3.199941705128990233e-01,-4.092333531268574354e-01,2.000000000000000000e+00
6.700000000000000000e+01,6.223068490631101790e-01,1.310172124218930811e+00,1.000000000000000000e+00
6.800000000000000000e+01,-3.850188201648459541e-01,1.208562083411839350e+00,1.000000000000000000e+00
6.900000000000000000e+01,4.947114590446572979e-01,6.802779264841440909e-01,7.000000000000000000e+00
7.000000000000000000e+01,-4.177044145995333357e-01,6.135523605877609699e-01,1.000000000000000000e+01
7.100000000000000000e+01,3.533174190585642860e-01,-2.095197396435439785e-01,1.200000000000000000e+01
7.200000000000000000e+01,-3.268560038090401743e-01,1.260777656631865806e+00,1.000000000000000000e+00
7.300000000000000000e+01,3.378093907596832479e-01,-2.988662465201999408e-01,1.200000000000000000e+01
7.400000000000000000e+01,4.674546430595761803e-01,3.174419853263552027e-01,1.300000000000000000e+01
7.500000000000000000e+01,3.185914739001595164e-01,-3.811353612126823220e-01,3.000000000000000000e+00
7.600000000000000000e+01,-6.336931427137316719e-01,-8.693846243833722176e-02,5.000000000000000000e+00
7.700000000000000000e+01,-6.776366640396073171e-01,-2.983059017284279135e-01,2.000000000000000000e+00
7.800000000000000000e+01,-6.420691768484354522e-01,-1.187840658490741802e-01,1.100000000000000000e+01
7.900000000000000000e+01,3.318191322613537331e-01,-3.234678429188150295e-01,1.000000000000000000e+01
8.000000000000000000e+01,-6.433091784647678724e-01,-1.283225993851858926e-01,1.100000000000000000e+01
8.100000000000000000e+01,4.414755012143026236e-01,2.478305024050446170e-01,7.000000000000000000e+00
8.200000000000000000e+01,-6.607793576642851940e-01,-1.817072463293879780e-01,1.100000000000000000e+01
8.300000000000000000e+01,4.195906610034358386e-01,1.216589676864729963e-01,1.000000000000000000e+01
8.400000000000000000e+01,4.312929166992798824e-01,-1.658165014393897796e-01,8.000000000000000000e+00
8.500000000000000000e+01,-6.431193902767959880e-01,-9.614244527694229547e-02,1.100000000000000000e+01
8.600000000000000000e+01,4.292383849560619802e-01,-2.096409576538613428e-01,5.000000000000000000e+00
8.700000000000000000e+01,-6.741939967641928932e-01,-2.823722832262435256e-01,1.200000000000000000e+01
8.800000000000000000e+01,2.960994221676803706e-01,-5.067948510455539957e-01,2.000000000000000000e+00
8.900000000000000000e+01,-6.688392647721038697e-01,-2.132149064244953929e-01,3.000000000000000000e+00
9.000000000000000000e+01,3.564338203438216501e-01,-1.961093291153712115e-01,3.000000000000000000e+00
