,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.359,0.362,7,-7.414,1,0.0276,0.815,0.0,0.313,0.382,92.18,audio_features,682XjN6L1Qhs5rXbuGSQKK,spotify:track:682XjN6L1Qhs5rXbuGSQKK,https://api.spotify.com/v1/tracks/682XjN6L1Qhs5rXbuGSQKK,https://api.spotify.com/v1/audio-analysis/682XjN6L1Qhs5rXbuGSQKK,390387,4
1,0.745,0.677,1,-5.355,1,0.215,0.181,0.0,0.0895,0.72,97.092,audio_features,08XnGAqrSwqr08vJ0t4py8,spotify:track:08XnGAqrSwqr08vJ0t4py8,https://api.spotify.com/v1/tracks/08XnGAqrSwqr08vJ0t4py8,https://api.spotify.com/v1/audio-analysis/08XnGAqrSwqr08vJ0t4py8,251258,4
2,0.666,0.601,1,-9.292,1,0.0625,0.34,0.0,0.0721,0.715,87.054,audio_features,0GE70xsmyUcK5ujFwqF90U,spotify:track:0GE70xsmyUcK5ujFwqF90U,https://api.spotify.com/v1/tracks/0GE70xsmyUcK5ujFwqF90U,https://api.spotify.com/v1/audio-analysis/0GE70xsmyUcK5ujFwqF90U,311063,4
3,0.557,0.746,8,-6.783,1,0.0306,0.0144,0.0,0.252,0.327,103.492,audio_features,0nSrUpDjFouhaQB7dOi0h7,spotify:track:0nSrUpDjFouhaQB7dOi0h7,https://api.spotify.com/v1/tracks/0nSrUpDjFouhaQB7dOi0h7,https://api.spotify.com/v1/audio-analysis/0nSrUpDjFouhaQB7dOi0h7,441547,4
4,0.329,0.557,6,-6.952,1,0.0433,0.0453,1.25e-05,0.166,0.218,90.022,audio_features,14iF9JDX0AOxkoa8BL2WYB,spotify:track:14iF9JDX0AOxkoa8BL2WYB,https://api.spotify.com/v1/tracks/14iF9JDX0AOxkoa8BL2WYB,https://api.spotify.com/v1/audio-analysis/14iF9JDX0AOxkoa8BL2WYB,366320,4
5,0.671,0.423,0,-9.992,0,0.0749,0.185,0.000255,0.0987,0.409,155.941,audio_features,37llIA4HTMvM3IvZUVbbC0,spotify:track:37llIA4HTMvM3IvZUVbbC0,https://api.spotify.com/v1/tracks/37llIA4HTMvM3IvZUVbbC0,https://api.spotify.com/v1/audio-analysis/37llIA4HTMvM3IvZUVbbC0,275583,4
6,0.629,0.624,9,-4.975,0,0.0745,0.12,0.0,0.203,0.73,140.042,audio_features,5Vr9WTLcbpKRkQGvVen13W,spotify:track:5Vr9WTLcbpKRkQGvVen13W,https://api.spotify.com/v1/tracks/5Vr9WTLcbpKRkQGvVen13W,https://api.spotify.com/v1/audio-analysis/5Vr9WTLcbpKRkQGvVen13W,209062,4
7,0.263,0.587,6,-5.446,1,0.0588,0.134,0.0,0.0989,0.157,173.81,audio_features,0njqt2jPYkAK7zIwSdkFU8,spotify:track:0njqt2jPYkAK7zIwSdkFU8,https://api.spotify.com/v1/tracks/0njqt2jPYkAK7zIwSdkFU8,https://api.spotify.com/v1/audio-analysis/0njqt2jPYkAK7zIwSdkFU8,365191,3
8,0.258,0.238,9,-18.088,1,0.0394,0.995,0.74,0.12,0.188,93.538,audio_features,7MQuTsJqBqNXik5BZwhRZz,spotify:track:7MQuTsJqBqNXik5BZwhRZz,https://api.spotify.com/v1/tracks/7MQuTsJqBqNXik5BZwhRZz,https://api.spotify.com/v1/audio-analysis/7MQuTsJqBqNXik5BZwhRZz,131893,1
9,0.496,0.0181,10,-29.83,1,0.0594,0.993,0.91,0.11,0.239,125.987,audio_features,1WcaoUrB15eLP9icvugZP1,spotify:track:1WcaoUrB15eLP9icvugZP1,https://api.spotify.com/v1/tracks/1WcaoUrB15eLP9icvugZP1,https://api.spotify.com/v1/audio-analysis/1WcaoUrB15eLP9icvugZP1,223842,4
10,0.818,0.721,0,-6.981,0,0.0606,0.125,0.0,0.367,0.858,109.978,audio_features,5KC5XsV0BwYyHJkNqx2C7n,spotify:track:5KC5XsV0BwYyHJkNqx2C7n,https://api.spotify.com/v1/tracks/5KC5XsV0BwYyHJkNqx2C7n,https://api.spotify.com/v1/audio-analysis/5KC5XsV0BwYyHJkNqx2C7n,236340,4
11,0.699,0.85,9,-5.207,1,0.0279,0.0763,0.0,0.424,0.963,119.988,audio_features,7Mp7peyVvUcfjvDg2iRWoT,spotify:track:7Mp7peyVvUcfjvDg2iRWoT,https://api.spotify.com/v1/tracks/7Mp7peyVvUcfjvDg2iRWoT,https://api.spotify.com/v1/audio-analysis/7Mp7peyVvUcfjvDg2iRWoT,237893,4
12,0.475,0.525,8,-6.652,1,0.0421,0.46,0.0,0.13,0.343,119.863,audio_features,6iPPdmzeNwINawWBp1Lukp,spotify:track:6iPPdmzeNwINawWBp1Lukp,https://api.spotify.com/v1/tracks/6iPPdmzeNwINawWBp1Lukp,https://api.spotify.com/v1/audio-analysis/6iPPdmzeNwINawWBp1Lukp,265173,3
13,0.54,0.871,10,-5.268,1,0.0469,0.0111,6.63e-06,0.361,0.301,103.012,audio_features,1K0QlBIhd5jZIRz83MbVYU,spotify:track:1K0QlBIhd5jZIRz83MbVYU,https://api.spotify.com/v1/tracks/1K0QlBIhd5jZIRz83MbVYU,https://api.spotify.com/v1/audio-analysis/1K0QlBIhd5jZIRz83MbVYU,379563,4
14,0.248,0.729,1,-4.707,0,0.0665,0.214,0.0,0.7,0.144,171.924,audio_features,0DTCdLczLgxt8EXrQFgnQV,spotify:track:0DTCdLczLgxt8EXrQFgnQV,https://api.spotify.com/v1/tracks/0DTCdLczLgxt8EXrQFgnQV,https://api.spotify.com/v1/audio-analysis/0DTCdLczLgxt8EXrQFgnQV,585080,4
15,0.654,0.871,7,-5.956,0,0.1,0.184,0.0,0.0937,0.533,94.972,audio_features,5BMwy2UVjreueieQa6eNDa,spotify:track:5BMwy2UVjreueieQa6eNDa,https://api.spotify.com/v1/tracks/5BMwy2UVjreueieQa6eNDa,https://api.spotify.com/v1/audio-analysis/5BMwy2UVjreueieQa6eNDa,299013,4
16,0.627,0.331,9,-12.206,1,0.0365,0.734,0.0,0.0944,0.28,114.998,audio_features,4b6MSXQouBFdZDTW9Jt3pu,spotify:track:4b6MSXQouBFdZDTW9Jt3pu,https://api.spotify.com/v1/tracks/4b6MSXQouBFdZDTW9Jt3pu,https://api.spotify.com/v1/audio-analysis/4b6MSXQouBFdZDTW9Jt3pu,215215,4
17,0.325,0.583,3,-7.099,1,0.0371,0.446,8.19e-06,0.403,0.155,140.056,audio_features,1Ewkl1ys052xqnnCGPssbv,spotify:track:1Ewkl1ys052xqnnCGPssbv,https://api.spotify.com/v1/tracks/1Ewkl1ys052xqnnCGPssbv,https://api.spotify.com/v1/audio-analysis/1Ewkl1ys052xqnnCGPssbv,344019,4
18,0.454,0.597,5,-6.908,1,0.0798,0.686,0.0,0.216,0.382,113.019,audio_features,6qCzqsSB1FLP3pr5fIrrAL,spotify:track:6qCzqsSB1FLP3pr5fIrrAL,https://api.spotify.com/v1/tracks/6qCzqsSB1FLP3pr5fIrrAL,https://api.spotify.com/v1/audio-analysis/6qCzqsSB1FLP3pr5fIrrAL,242893,4
19,0.655,0.954,1,-3.813,1,0.0888,0.0601,0.0,0.326,0.612,127.988,audio_features,3HFDqVk2aoM1o7MKARrW5U,spotify:track:3HFDqVk2aoM1o7MKARrW5U,https://api.spotify.com/v1/tracks/3HFDqVk2aoM1o7MKARrW5U,https://api.spotify.com/v1/audio-analysis/3HFDqVk2aoM1o7MKARrW5U,384013,4
20,0.522,0.625,2,-6.738,0,0.0322,0.0853,0.0,0.0786,0.199,103.075,audio_features,5Hfmsb1SeH4GP2qi6eGCO0,spotify:track:5Hfmsb1SeH4GP2qi6eGCO0,https://api.spotify.com/v1/tracks/5Hfmsb1SeH4GP2qi6eGCO0,https://api.spotify.com/v1/audio-analysis/5Hfmsb1SeH4GP2qi6eGCO0,220850,3
21,0.436,0.636,8,-5.065,1,0.0394,0.00914,0.0,0.137,0.272,93.594,audio_features,5RjS5iW0FWn1U4ZaWjhLlP,spotify:track:5RjS5iW0FWn1U4ZaWjhLlP,https://api.spotify.com/v1/tracks/5RjS5iW0FWn1U4ZaWjhLlP,https://api.spotify.com/v1/audio-analysis/5RjS5iW0FWn1U4ZaWjhLlP,506200,4
22,0.436,0.703,6,-6.403,1,0.0416,0.044,6.57e-06,0.195,0.263,125.992,audio_features,0eidZQA8WPrWcBRfj7YHCa,spotify:track:0eidZQA8WPrWcBRfj7YHCa,https://api.spotify.com/v1/tracks/0eidZQA8WPrWcBRfj7YHCa,https://api.spotify.com/v1/audio-analysis/0eidZQA8WPrWcBRfj7YHCa,458498,4
23,0.214,0.487,1,-8.455,1,0.0479,0.451,1.62e-05,0.393,0.194,81.36,audio_features,0GRRDzyfiF5dQU1ZpC4Ftk,spotify:track:0GRRDzyfiF5dQU1ZpC4Ftk,https://api.spotify.com/v1/tracks/0GRRDzyfiF5dQU1ZpC4Ftk,https://api.spotify.com/v1/audio-analysis/0GRRDzyfiF5dQU1ZpC4Ftk,423107,3
