,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.707,0.611,7,-8.222,1,0.0304,0.631,0.884,0.0807,0.657,92.041,audio_features,3jfDzdrGJlGd96PKS4BE5U,spotify:track:3jfDzdrGJlGd96PKS4BE5U,https://api.spotify.com/v1/tracks/3jfDzdrGJlGd96PKS4BE5U,https://api.spotify.com/v1/audio-analysis/3jfDzdrGJlGd96PKS4BE5U,245387,4
1,0.759,0.515,10,-9.74,0,0.0314,0.696,0.76,0.0932,0.794,106.052,audio_features,19SmFgWJE04yhRe8xbDTjy,spotify:track:19SmFgWJE04yhRe8xbDTjy,https://api.spotify.com/v1/tracks/19SmFgWJE04yhRe8xbDTjy,https://api.spotify.com/v1/audio-analysis/19SmFgWJE04yhRe8xbDTjy,246547,4
2,0.702,0.903,1,-3.538,1,0.0301,0.0945,0.0531,0.0358,0.96,98.03,audio_features,7dq202M039xvCI6069glpQ,spotify:track:7dq202M039xvCI6069glpQ,https://api.spotify.com/v1/tracks/7dq202M039xvCI6069glpQ,https://api.spotify.com/v1/audio-analysis/7dq202M039xvCI6069glpQ,263347,4
3,0.782,0.921,10,-5.755,0,0.0374,0.178,0.817,0.0847,0.583,102.006,audio_features,54zWQx9UkouSu8x403Ggho,spotify:track:54zWQx9UkouSu8x403Ggho,https://api.spotify.com/v1/tracks/54zWQx9UkouSu8x403Ggho,https://api.spotify.com/v1/audio-analysis/54zWQx9UkouSu8x403Ggho,244000,4
4,0.769,0.752,11,-6.095,0,0.0521,0.00385,0.866,0.175,0.622,115.991,audio_features,53E8E6DbmFqADkUDP6h3ks,spotify:track:53E8E6DbmFqADkUDP6h3ks,https://api.spotify.com/v1/tracks/53E8E6DbmFqADkUDP6h3ks,https://api.spotify.com/v1/audio-analysis/53E8E6DbmFqADkUDP6h3ks,306734,4
5,0.576,0.663,5,-7.016,0,0.0356,0.0848,0.403,0.0587,0.554,90.943,audio_features,2Zw99p6yQDuFkk6Bikbr0P,spotify:track:2Zw99p6yQDuFkk6Bikbr0P,https://api.spotify.com/v1/tracks/2Zw99p6yQDuFkk6Bikbr0P,https://api.spotify.com/v1/audio-analysis/2Zw99p6yQDuFkk6Bikbr0P,257368,4
6,0.707,0.775,5,-7.839,1,0.0362,0.254,0.42,0.203,0.855,100.013,audio_features,1w5Azcd8o7MIj4ZIxiygPF,spotify:track:1w5Azcd8o7MIj4ZIxiygPF,https://api.spotify.com/v1/tracks/1w5Azcd8o7MIj4ZIxiygPF,https://api.spotify.com/v1/audio-analysis/1w5Azcd8o7MIj4ZIxiygPF,241933,4
7,0.53,0.718,7,-7.472,0,0.0382,0.0629,0.0391,0.0779,0.479,89.848,audio_features,7uD0PGLluCATo94ShX5kAt,spotify:track:7uD0PGLluCATo94ShX5kAt,https://api.spotify.com/v1/tracks/7uD0PGLluCATo94ShX5kAt,https://api.spotify.com/v1/audio-analysis/7uD0PGLluCATo94ShX5kAt,267914,4
8,0.398,0.577,7,-6.091,0,0.238,0.237,0.000145,0.0662,0.652,198.743,audio_features,1o1v8l3TX3dX8WsoIWFZN9,spotify:track:1o1v8l3TX3dX8WsoIWFZN9,https://api.spotify.com/v1/tracks/1o1v8l3TX3dX8WsoIWFZN9,https://api.spotify.com/v1/audio-analysis/1o1v8l3TX3dX8WsoIWFZN9,271189,4
9,0.819,0.841,5,-5.55,1,0.0291,0.133,0.805,0.045,0.653,112.024,audio_features,44VN2rjI4yzsHeQAKtjtRV,spotify:track:44VN2rjI4yzsHeQAKtjtRV,https://api.spotify.com/v1/tracks/44VN2rjI4yzsHeQAKtjtRV,https://api.spotify.com/v1/audio-analysis/44VN2rjI4yzsHeQAKtjtRV,253134,4
