,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
1,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,audio_features,7BfW1eoDh27W69nxsmRicb,spotify:track:7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/tracks/7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/audio-analysis/7BfW1eoDh27W69nxsmRicb,255840,4
2,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,audio_features,4zn0kScuV9Oj28d4g9CQQs,spotify:track:4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/tracks/4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/audio-analysis/4zn0kScuV9Oj28d4g9CQQs,211000,4
3,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,audio_features,6A9mKXlFRPMPem6ygQSt7z,spotify:track:6A9mKXlFRPMPem6ygQSt7z,https://api.spotify.com/v1/tracks/6A9mKXlFRPMPem6ygQSt7z,https://api.spotify.com/v1/audio-analysis/6A9mKXlFRPMPem6ygQSt7z,180267,4
4,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,audio_features,6JRLFiX9NJSoRRKxowlBYr,spotify:track:6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/tracks/6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/audio-analysis/6JRLFiX9NJSoRRKxowlBYr,232200,4
5,0.807,0.487,9,-10.456,1,0.0758,0.0102,1.98e-06,0.0501,0.651,148.491,audio_features,1P49MJhU5vzttesFxw3dOM,spotify:track:1P49MJhU5vzttesFxw3dOM,https://api.spotify.com/v1/tracks/1P49MJhU5vzttesFxw3dOM,https://api.spotify.com/v1/audio-analysis/1P49MJhU5vzttesFxw3dOM,180267,4
6,0.775,0.563,6,-8.225,0,0.0815,0.119,0.0,0.155,0.786,122.269,audio_features,3y540Z9QFePg2CyZYWZMyI,spotify:track:3y540Z9QFePg2CyZYWZMyI,https://api.spotify.com/v1/tracks/3y540Z9QFePg2CyZYWZMyI,https://api.spotify.com/v1/audio-analysis/3y540Z9QFePg2CyZYWZMyI,230800,4
7,0.719,0.515,10,-9.72,1,0.348,0.0912,0.0,0.0791,0.927,76.518,audio_features,2iSXgduBpKrwJuQcuybkxP,spotify:track:2iSXgduBpKrwJuQcuybkxP,https://api.spotify.com/v1/tracks/2iSXgduBpKrwJuQcuybkxP,https://api.spotify.com/v1/audio-analysis/2iSXgduBpKrwJuQcuybkxP,172933,4
8,0.774,0.531,11,-7.176,0,0.0446,0.0595,0.0,0.0409,0.966,142.001,audio_features,1CAEHafiiJKjp6t9hfYX7f,spotify:track:1CAEHafiiJKjp6t9hfYX7f,https://api.spotify.com/v1/tracks/1CAEHafiiJKjp6t9hfYX7f,https://api.spotify.com/v1/audio-analysis/1CAEHafiiJKjp6t9hfYX7f,242333,4
9,0.932,0.611,9,-8.278,1,0.0853,0.0901,0.00156,0.0467,0.77,125.238,audio_features,5ApfJDLibIoWL0mRZ5uOKu,spotify:track:5ApfJDLibIoWL0mRZ5uOKu,https://api.spotify.com/v1/tracks/5ApfJDLibIoWL0mRZ5uOKu,https://api.spotify.com/v1/audio-analysis/5ApfJDLibIoWL0mRZ5uOKu,231267,4
