,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
61,61,0.879,0.322,6,-16.194000000000003,0,0.106,0.007359999999999999,0.0008539999999999999,0.066,0.34299999999999997,73.696,230040
62,62,0.66,0.75,9,-11.315999999999999,0,0.0996,0.0271,5.2900000000000005e-05,0.5710000000000001,0.43700000000000006,156.912,222521
63,63,0.883,0.733,11,-9.152999999999999,0,0.128,0.161,0.00026000000000000003,0.33399999999999996,0.9470000000000001,95.103,245000
64,64,0.642,0.722,2,-13.030999999999999,1,0.0375,0.0444,0.0038799999999999998,0.122,0.836,172.40599999999998,207440
65,65,0.805,0.418,7,-14.374,1,0.0979,0.45899999999999996,0.0,0.28800000000000003,0.966,149.724,205427
66,66,0.73,0.892,9,-5.297999999999999,1,0.17,0.0801,0.0,0.32299999999999995,0.9520000000000001,170.59400000000002,208230
67,67,0.8109999999999999,0.428,7,-10.728,1,0.221,0.0122,0.317,0.344,0.653,80.962,277893
68,68,0.794,0.57,7,-7.752999999999999,1,0.0645,0.0197,0.013999999999999999,0.10400000000000001,0.575,143.977,267360
69,69,0.7490000000000001,0.29600000000000004,4,-17.927,1,0.35600000000000004,0.0713,0.00458,0.0879,0.475,164.707,388227
70,70,0.81,0.618,7,-10.581,1,0.0382,0.0139,0.000254,0.0296,0.804,120.06299999999999,194723
71,71,0.866,0.5379999999999999,2,-16.183,1,0.36,0.242,1.67e-05,0.316,0.78,158.32299999999998,249933
72,72,0.7559999999999999,0.61,5,-13.002,1,0.0709,0.0806,7.890000000000001e-05,0.114,0.863,173.81799999999998,189093
73,73,0.7070000000000001,0.887,7,-5.428,1,0.10400000000000001,0.521,0.0,0.368,0.9129999999999999,151.977,185938
74,74,0.755,0.55,8,-7.402,0,0.0265,0.42700000000000005,0.0,0.6970000000000001,0.757,91.96,214613
75,75,0.73,0.642,9,-5.146,0,0.0824,0.27399999999999997,0.0,0.368,0.863,126.47,235933
76,76,0.614,0.5760000000000001,9,-7.245,0,0.0761,0.14400000000000002,1.07e-05,0.9570000000000001,0.7390000000000001,134.131,267519
77,77,0.7509999999999999,0.6779999999999999,6,-7.682,0,0.0534,0.29600000000000004,0.00117,0.10800000000000001,0.691,95.00200000000001,193097
78,78,0.79,0.584,2,-9.751,0,0.069,0.19699999999999998,0.0,0.205,0.805,150.144,182410
79,79,0.7490000000000001,0.6859999999999999,9,-5.527,0,0.0526,0.109,1.01e-06,0.17600000000000002,0.884,125.016,301965
80,80,0.6970000000000001,0.732,1,-7.632999999999999,0,0.046,0.0633,0.0,0.139,0.956,161.983,167163
81,81,0.769,0.657,5,-9.084,1,0.0496,0.371,1.7899999999999998e-05,0.122,0.583,92.98200000000001,289032
82,82,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.41700000000000004,139.983,247987
83,83,0.366,0.408,2,-10.67,0,0.035,0.42200000000000004,0.0,0.466,0.307,127.279,293632
84,84,0.773,0.522,7,-10.747,1,0.0921,0.0893,0.127,0.0616,0.42700000000000005,98.396,333107
85,85,0.604,0.779,11,-6.459,1,0.0318,0.0038299999999999996,0.0,0.37,0.875,158.062,228733
86,86,0.718,0.625,7,-8.212,0,0.04,0.182,0.00041,0.212,0.607,74.997,256163
87,87,0.655,0.664,0,-4.506,0,0.179,0.0207,0.0,0.0771,0.934,172.005,174382
88,88,0.684,0.706,1,-5.869,0,0.0389,0.107,0.0,0.184,0.735,105.04,176179
89,89,0.685,0.8059999999999999,2,-6.106,1,0.0374,0.136,0.0,0.11599999999999999,0.735,143.034,182246
90,90,0.67,0.753,1,-5.058,0,0.0383,0.0208,2.71e-06,0.147,0.555,90.385,183160
91,91,0.7809999999999999,0.722,7,-8.376,1,0.0667,0.23600000000000002,0.000398,0.077,0.5329999999999999,87.85799999999999,229375
92,92,0.69,0.621,8,-3.583,1,0.06,0.321,2.8100000000000002e-05,0.0884,0.49700000000000005,66.858,233253
93,93,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.7090000000000001,165.998,196507
94,94,0.5720000000000001,0.728,7,-5.534,1,0.0275,0.203,0.00263,0.231,0.535,75.179,145560
95,95,0.7859999999999999,0.642,8,-9.324,1,0.184,0.32899999999999996,2.3e-05,0.09,0.708,96.88600000000001,281027
