,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0,0.7070000000000001,0.611,7,-8.222000000000001,1,0.0304,0.631,0.884,0.0807,0.657,92.041,245387
1,1,0.759,0.515,10,-9.74,0,0.0314,0.696,0.76,0.0932,0.794,106.052,246547
2,2,0.7020000000000001,0.903,1,-3.5380000000000003,1,0.0301,0.0945,0.0531,0.0358,0.96,98.03,263347
3,3,0.782,0.9209999999999999,10,-5.755,0,0.0374,0.17800000000000002,0.8170000000000001,0.0847,0.583,102.006,244000
4,4,0.769,0.752,11,-6.095,0,0.0521,0.00385,0.866,0.175,0.622,115.991,306734
5,5,0.5760000000000001,0.6629999999999999,5,-7.016,0,0.0356,0.0848,0.40299999999999997,0.0587,0.5539999999999999,90.943,257368
6,6,0.7070000000000001,0.775,5,-7.8389999999999995,1,0.0362,0.254,0.42,0.203,0.855,100.01299999999999,241933
7,7,0.53,0.718,7,-7.472,0,0.0382,0.0629,0.0391,0.0779,0.479,89.848,267914
8,8,0.39799999999999996,0.5770000000000001,7,-6.091,0,0.23800000000000002,0.237,0.000145,0.0662,0.652,198.743,271189
9,9,0.8190000000000001,0.841,5,-5.55,1,0.0291,0.133,0.805,0.045,0.653,112.024,253134
10,10,0.653,0.79,5,-5.7589999999999995,0,0.0341,0.0163,0.0923,0.20600000000000002,0.606,92.01100000000001,252757
11,11,0.8690000000000001,0.6890000000000001,11,-7.07,0,0.0417,0.19399999999999998,0.937,0.0857,0.955,113.98299999999999,257853
12,12,0.6609999999999999,0.643,8,-8.379,0,0.0254,0.19,0.105,0.32299999999999995,0.664,112.039,207480
13,13,0.59,0.455,2,-11.335,1,0.0277,0.218,0.907,0.217,0.435,139.994,223197
14,14,0.659,0.695,11,-9.208,0,0.0613,0.38299999999999995,0.915,0.354,0.685,74.984,303067
15,15,0.6509999999999999,0.6579999999999999,4,-9.399,0,0.0364,0.0251,0.00432,0.131,0.6990000000000001,92.992,257750
16,16,0.76,0.462,9,-11.571,1,0.0355,0.33299999999999996,0.727,0.0997,0.8420000000000001,109.99799999999999,423320
17,17,0.33899999999999997,0.617,7,-9.396,0,0.0312,0.893,0.9329999999999999,0.0857,0.726,91.32799999999999,264187
18,18,0.466,0.485,4,-11.151,0,0.055999999999999994,0.531,0.7440000000000001,0.175,0.736,84.28200000000001,332000
19,19,0.7440000000000001,0.562,5,-8.709,0,0.0336,0.0904,0.883,0.0848,0.7140000000000001,113.066,261401
20,20,0.73,0.619,1,-7.026,1,0.0302,0.0913,0.81,0.17600000000000002,0.523,104.975,243987
21,21,0.846,0.8270000000000001,0,-6.7410000000000005,1,0.0408,0.526,0.851,0.065,0.87,117.976,219693
22,22,0.79,0.624,0,-7.367000000000001,1,0.0294,0.45,0.381,0.0885,0.89,120.06200000000001,235507
23,23,0.6679999999999999,0.727,2,-6.402,0,0.0261,0.0118,0.47200000000000003,0.0379,0.9,116.0,262093
24,24,0.763,0.5920000000000001,10,-8.987,1,0.0313,0.325,0.862,0.0815,0.675,121.065,304357
25,25,0.42700000000000005,0.637,7,-9.346,1,0.0645,0.33,0.1,0.0917,0.488,98.45100000000001,245106
26,26,0.6579999999999999,0.784,3,-9.396,1,0.0292,0.40399999999999997,0.0569,0.11900000000000001,0.645,112.06200000000001,238750
