,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
20,20,0.626,0.838,2,-3.489,1,0.0349,0.000164,0.0184,0.0432,0.654,124.976,204598
21,21,0.45899999999999996,0.965,0,-6.792000000000001,1,0.09,0.000365,1.11e-06,0.0598,0.389,174.947,201547
22,22,0.556,0.9570000000000001,5,-3.64,1,0.0972,0.000557,0.0131,0.0677,0.41200000000000003,142.06799999999998,242080
23,23,0.495,0.993,7,-3.014,1,0.145,0.000151,0.0,0.368,0.29,149.912,202250
24,24,0.544,0.895,1,-6.207000000000001,1,0.0522,0.000132,0.107,0.147,0.875,98.12799999999999,176947
25,25,0.568,0.8440000000000001,9,-5.875,1,0.0505,0.00018899999999999999,0.0,0.0607,0.7659999999999999,116.046,207093
26,26,0.561,0.9359999999999999,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,276773
27,27,0.445,0.966,4,-3.637,0,0.0656,8.66e-06,0.23800000000000002,0.13,0.486,160.018,225133
28,28,0.5,0.847,11,-4.2219999999999995,1,0.0417,0.00125,0.0,0.0875,0.716,125.964,243493
29,29,0.603,0.8859999999999999,5,-3.7769999999999997,0,0.0837,0.00045,0.0,0.26,0.395,126.025,229933
30,30,0.35600000000000004,0.94,7,-5.582000000000001,1,0.0587,0.0012,0.000919,0.0915,0.21600000000000003,174.92,277173
31,31,0.36200000000000004,0.915,5,-3.2439999999999998,0,0.18100000000000002,0.000181,0.0,0.166,0.603,162.226,177048
32,32,0.556,0.8640000000000001,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.14299999999999,216880
33,33,0.386,0.86,1,-6.757000000000001,0,0.0543,0.00146,2.32e-06,0.0643,0.261,97.57600000000001,256320
34,34,0.589,0.797,9,-5.4639999999999995,1,0.15,0.0289,4.35e-06,0.38299999999999995,0.23199999999999998,102.48899999999999,291813
35,35,0.425,0.882,8,-3.71,1,0.0918,0.0006730000000000001,0.0,0.28,0.39899999999999997,144.11700000000002,190920
36,36,0.29600000000000004,0.912,5,-3.4330000000000003,1,0.0645,3.45e-05,0.00264,0.389,0.276,171.93099999999998,239293
37,37,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44e-05,0.165,0.381,197.96400000000003,280152
38,38,0.354,0.982,4,-3.0260000000000002,0,0.168,0.00023700000000000001,0.000294,0.204,0.19399999999999998,143.77200000000002,252613
39,39,0.483,0.941,2,-3.5980000000000003,0,0.0575,0.000526,3.5000000000000004e-06,0.31,0.503,156.033,232067
40,40,0.322,0.8959999999999999,6,-5.2989999999999995,1,0.0721,0.00109,0.00124,0.19699999999999998,0.221,177.727,308667
41,41,0.5489999999999999,0.8909999999999999,6,-4.044,1,0.0351,0.0141,0.00331,0.0661,0.508,111.99600000000001,197107
42,42,0.545,0.978,9,-3.4210000000000003,0,0.0441,1.74e-05,8.13e-05,0.272,0.475,117.06200000000001,216760
43,43,0.363,0.8959999999999999,4,-6.407,1,0.1,0.00145,0.00021400000000000002,0.10099999999999999,0.34700000000000003,157.86700000000002,229973
44,44,0.534,0.621,2,-5.205,1,0.0449,0.00124,1.39e-05,0.0596,0.18600000000000003,91.845,278656
