,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0,0.275,0.157,7,-18.752,1,0.0636,0.89,0.8420000000000001,0.18600000000000003,0.304,73.289,152280
1,1,0.34299999999999997,0.0342,8,-25.590999999999998,1,0.0406,0.991,0.92,0.1,0.0378,60.228,270000
2,2,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.17300000000000001,0.151,170.612,315427
3,3,0.109,0.16699999999999998,4,-18.669,0,0.0382,0.91,0.92,0.109,0.0692,86.554,166867
4,4,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.9129999999999999,0.11199999999999999,0.071,61.494,268427
5,5,0.29600000000000004,0.0709,9,-29.517,0,0.0462,0.9940000000000001,0.892,0.0807,0.192,127.086,188467
6,6,0.34299999999999997,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,279160
7,7,0.204,0.0331,2,-24.044,0,0.0487,0.927,0.825,0.0954,0.0547,116.2,207267
8,8,0.0,0.0842,9,-19.397000000000002,1,0.0,0.755,0.889,0.262,0.0,0.0,432533
9,9,0.15,0.128,2,-20.46,1,0.0459,0.9440000000000001,0.93,0.0703,0.113,46.771,415813
10,10,0.39,0.0432,6,-24.344,1,0.0506,0.723,0.000303,0.10800000000000001,0.326,147.436,468133
11,11,0.358,0.16699999999999998,7,-16.0,0,0.0354,0.899,0.96,0.10300000000000001,0.601,144.561,138707
12,12,0.322,0.184,0,-18.312,0,0.0338,0.9840000000000001,0.902,0.0813,0.35600000000000004,107.84700000000001,193600
13,13,0.36200000000000004,0.569,7,-15.394,0,0.0345,0.8759999999999999,0.91,0.327,0.746,148.692,173427
14,14,0.272,0.0039700000000000004,1,-31.601,0,0.0475,0.992,0.9,0.0763,0.19,72.059,239973
15,15,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,163267
16,16,0.386,0.0738,2,-19.369,1,0.0433,0.8390000000000001,0.9470000000000001,0.155,0.172,142.499,251200
17,17,0.205,0.00644,1,-38.382,0,0.0604,0.995,0.872,0.115,0.147,163.137,315200
18,18,0.441,0.319,3,-13.99,1,0.0392,0.8290000000000001,0.0,0.0765,0.6709999999999999,99.419,453507
19,19,0.251,0.21899999999999997,7,-16.781,1,0.0323,0.929,0.9329999999999999,0.0824,0.0965,89.99700000000001,325000
20,20,0.233,0.0252,2,-24.824,1,0.0346,0.975,0.601,0.14300000000000002,0.0936,94.736,707173
21,21,0.575,0.174,4,-14.423,1,0.0424,0.883,0.898,0.10800000000000001,0.381,113.134,187720
22,22,0.594,0.0054399999999999995,7,-35.422,1,0.07,0.995,0.9520000000000001,0.0814,0.314,76.497,204267
23,23,0.209,0.10099999999999999,0,-19.383,1,0.0403,0.927,0.9,0.0776,0.153,85.851,341693
24,24,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.551,284000
25,25,0.442,0.18100000000000002,7,-20.419,0,0.0443,0.9059999999999999,0.6559999999999999,0.0598,0.172,115.884,432133
26,26,0.364,0.5710000000000001,6,-15.595999999999998,1,0.0453,0.8740000000000001,0.867,0.121,0.38,84.899,150667
27,27,0.248,0.298,0,-15.661,0,0.0395,0.9570000000000001,0.9,0.0943,0.157,97.853,442000
28,28,0.335,0.37200000000000005,5,-16.127,1,0.037000000000000005,0.6970000000000001,5.36e-05,0.141,0.821,127.12899999999999,138000
29,29,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.9490000000000001,0.0573,0.133,114.76,327080
30,30,0.24100000000000002,0.122,7,-22.410999999999998,1,0.0497,0.925,0.66,0.126,0.187,66.325,209373
31,31,0.34299999999999997,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,497773
32,32,0.309,0.0472,3,-25.497,1,0.040999999999999995,0.992,0.866,0.0979,0.0693,72.915,232240
33,33,0.128,0.132,2,-17.67,1,0.0353,0.7440000000000001,0.9420000000000001,0.107,0.0988,85.314,301587
34,34,0.424,0.214,10,-17.688,1,0.0763,0.9620000000000001,2.8999999999999997e-05,0.6809999999999999,0.282,113.211,175507
35,35,0.32299999999999995,0.0114,4,-38.855,0,0.0343,0.893,0.652,0.171,0.134,112.37799999999999,141373
36,36,0.16899999999999998,0.0161,9,-31.034000000000002,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267
37,37,0.314,0.0157,1,-36.251999999999995,0,0.0356,0.991,0.9159999999999999,0.134,0.0939,95.89,199773
38,38,0.308,0.00605,4,-35.164,1,0.0486,0.995,0.929,0.0869,0.0739,66.122,274747
