,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
19,19,0.5820000000000001,0.302,9,-11.624,1,0.0353,0.9470000000000001,0.0107,0.0931,0.642,94.288,144427
20,20,0.6779999999999999,0.612,4,-9.764,1,0.0339,0.10099999999999999,0.318,0.16399999999999998,0.857,118.381,216627
21,21,0.797,0.431,0,-16.457,1,0.0625,0.414,0.0359,0.138,0.809,109.89299999999999,366733
22,22,0.633,0.625,0,-10.950999999999999,1,0.0436,0.49200000000000005,0.00041799999999999997,0.204,0.841,103.355,147800
23,23,0.6779999999999999,0.551,1,-7.332000000000001,1,0.0261,0.266,0.00322,0.254,0.767,97.76700000000001,280453
24,24,0.39299999999999996,0.358,5,-9.597999999999999,0,0.0471,0.33,0.0313,0.12,0.598,180.075,383760
25,25,0.8029999999999999,0.28800000000000003,7,-15.418,0,0.0629,0.865,0.0593,0.0833,0.865,115.685,259160
26,26,0.6729999999999999,0.48100000000000004,9,-9.88,1,0.0488,0.0764,4e-05,0.127,0.767,117.087,178973
27,27,0.27699999999999997,0.479,5,-8.482999999999999,0,0.0495,0.585,0.0224,0.16,0.483,53.905,230360
28,28,0.433,0.7,11,-8.197000000000001,1,0.163,0.843,0.324,0.102,0.8,80.623,176186
29,29,0.6559999999999999,0.551,2,-14.140999999999998,1,0.0889,0.171,0.000155,0.0676,0.773,125.65899999999999,247507
30,30,0.462,0.7959999999999999,9,-6.202000000000001,1,0.0322,0.384,0.0,0.29600000000000004,0.8240000000000001,204.028,264240
31,31,0.425,0.7809999999999999,2,-4.124,1,0.0645,0.622,0.000648,0.154,0.862,198.018,155211
32,32,0.633,0.5529999999999999,5,-8.485,1,0.0603,0.871,0.00266,0.0555,0.846,159.12,147478
33,33,0.469,0.23600000000000002,7,-16.980999999999998,1,0.0364,0.40700000000000003,0.0434,0.215,0.415,82.23200000000001,399173
34,34,0.517,0.607,2,-3.952,1,0.0363,0.97,0.0324,0.264,0.556,87.21799999999999,219000
35,35,0.6970000000000001,0.637,11,-11.672,0,0.0376,0.48200000000000004,5.13e-05,0.257,0.807,102.514,245840
36,36,0.73,0.235,0,-15.276,1,0.0355,0.527,0.0112,0.0663,0.624,87.226,247373
37,37,0.746,0.56,5,-14.789000000000001,1,0.0565,0.494,0.0,0.316,0.8540000000000001,124.68,184960
38,38,0.33299999999999996,0.603,0,-8.339,1,0.17600000000000002,0.331,0.0268,0.982,0.525,207.8,292373
39,39,0.705,0.483,1,-12.209000000000001,1,0.0542,0.15,0.0265,0.20199999999999999,0.713,122.863,181786
40,40,0.657,0.642,7,-12.98,1,0.085,0.9259999999999999,0.0165,0.12,0.737,110.54299999999999,163027
41,41,0.642,0.599,11,-14.734000000000002,0,0.27699999999999997,0.0146,0.00238,0.16399999999999998,0.889,155.9,228533
42,42,0.321,0.625,2,-5.218999999999999,0,0.0302,0.491,5.08e-05,0.345,0.777,107.338,212600
43,43,0.6,0.496,3,-9.537,1,0.062,0.759,0.0,0.0564,0.621,114.45100000000001,616560
44,44,0.57,0.24100000000000002,4,-12.138,1,0.0473,0.948,0.0224,0.111,0.5429999999999999,115.352,181893
45,45,0.47700000000000004,0.433,11,-6.473,0,0.0247,0.6890000000000001,0.000195,0.151,0.611,82.52,156653
46,46,0.444,0.331,11,-15.307,0,0.225,0.9309999999999999,0.00253,0.0695,0.8759999999999999,81.155,143673
47,47,0.775,0.499,4,-7.181,1,0.0415,0.496,0.0219,0.114,0.862,121.056,232707
48,48,0.64,0.496,2,-11.124,1,0.0413,0.616,4.6299999999999994e-05,0.183,0.9540000000000001,116.632,253333
49,49,0.629,0.275,4,-17.572,1,0.0606,0.889,0.00747,0.107,0.6659999999999999,81.98,201733
50,50,0.542,0.941,7,-2.225,1,0.0621,0.052000000000000005,0.00019099999999999998,0.055999999999999994,0.445,82.37100000000001,243160
51,51,0.5870000000000001,0.413,4,-11.317,0,0.059000000000000004,0.6609999999999999,0.0853,0.26899999999999996,0.5479999999999999,107.431,324560
52,52,0.713,0.621,9,-4.72,0,0.054000000000000006,0.0157,0.0181,0.165,0.96,126.25299999999999,209787
53,53,0.569,0.8370000000000001,0,-7.876,1,0.0305,0.0291,0.033,0.332,0.493,95.90899999999999,232760
54,54,0.512,0.26,9,-11.68,1,0.0245,0.314,0.26899999999999996,0.11,0.24100000000000002,104.15,197520
55,55,0.498,0.971,5,-4.332,1,0.064,0.0231,0.00449,0.244,0.8029999999999999,169.908,229667
56,56,0.516,0.47600000000000003,4,-15.14,0,0.0521,0.508,0.73,0.10400000000000001,0.55,103.40899999999999,261453
