,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
71,71,0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.826,121.98899999999999,162295
72,72,0.58,0.804,9,-4.618,1,0.0279,0.0304,0.00359,0.105,0.13699999999999998,126.005,215388
73,73,0.72,0.8420000000000001,11,-6.747999999999999,0,0.14300000000000002,0.0503,0.0342,0.406,0.425,125.99799999999999,251413
74,74,0.6829999999999999,0.785,7,-4.879,1,0.037000000000000005,0.0643,1.34e-05,0.177,0.581,122.99700000000001,184564
75,75,0.9259999999999999,0.951,6,-5.531000000000001,0,0.0924,0.00232,0.452,0.313,0.9179999999999999,123.98700000000001,206588
76,76,0.595,0.9540000000000001,4,-7.7860000000000005,0,0.0473,0.00164,0.7440000000000001,0.426,0.171,123.016,282927
77,77,0.47,0.905,7,-2.832,0,0.0645,0.0125,2.01e-06,0.514,0.0549,127.07700000000001,228661
78,78,0.624,0.758,8,-6.039,1,0.0413,0.153,1.6100000000000002e-05,0.10400000000000001,0.413,122.01899999999999,186213
79,79,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.35700000000000004,85.33200000000001,209893
80,80,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524,186750
81,81,0.818,0.823,11,-3.563,0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794
82,82,0.49700000000000005,0.792,2,-6.539,1,0.0291,0.0555,0.506,0.0946,0.22399999999999998,125.06700000000001,172222
83,83,0.43799999999999994,0.767,3,-4.335,1,0.0422,0.0173,0.0,0.11599999999999999,0.244,127.96,191719
84,84,0.81,0.7879999999999999,10,-3.6630000000000003,1,0.0447,0.267,0.000172,0.196,0.845,135.991,174761
85,85,0.565,0.674,8,-6.098,0,0.0463,0.0248,8.68e-06,0.105,0.254,127.046,170079
86,86,0.706,0.741,4,-6.985,1,0.0504,0.00212,0.0,0.607,0.0591,123.04,195960
87,87,0.6709999999999999,0.597,2,-7.891,1,0.0333,0.094,0.0,0.0881,0.363,125.973,174065
88,88,0.493,0.773,5,-3.7910000000000004,0,0.157,0.429,7.07e-06,0.0807,0.301,123.149,193548
89,89,0.7340000000000001,0.693,0,-6.474,1,0.0361,0.0878,0.0,0.341,0.55,110.021,154024
90,90,0.619,0.852,1,-7.096,1,0.0341,0.006809999999999999,0.021,0.10800000000000001,0.209,121.985,189243
91,91,0.836,0.612,7,-9.709,1,0.0441,0.193,0.892,0.0524,0.706,115.978,273636
92,92,0.643,0.594,2,-5.452999999999999,1,0.0318,0.0128,0.0,0.11800000000000001,0.442,144.033,216668
93,93,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.0404,0.00016,0.07400000000000001,0.631,124.08,152913
94,94,0.619,0.9009999999999999,11,-4.173,0,0.0563,0.0975,0.0455,0.17800000000000002,0.503,123.00200000000001,221693
95,95,0.382,0.7190000000000001,10,-7.155,0,0.0474,3.39e-05,0.27699999999999997,0.152,0.289,127.196,186624
96,96,0.687,0.792,5,-2.7489999999999997,1,0.0452,0.191,0.0,0.16699999999999998,0.6709999999999999,100.015,214290
97,97,0.768,0.8079999999999999,5,-1.818,1,0.11199999999999999,0.00627,5.33e-06,0.34299999999999997,0.664,119.971,166000
98,98,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.8100000000000004e-05,0.251,0.501,121.969,195561
99,99,0.593,0.868,1,-3.573,0,0.295,0.183,0.0,0.365,0.496,104.988,201257
