,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
41,41,0.639,0.667,8,-3.725,1,0.046,0.0807,9.41e-05,0.0571,0.514,100.851,239720
42,42,0.7240000000000001,0.695,11,-5.756,0,0.065,0.00602,0.0735,0.387,0.721,114.99799999999999,347237
43,43,0.8220000000000001,0.8029999999999999,11,-7.4910000000000005,0,0.0617,0.000559,0.541,0.314,0.9209999999999999,109.98899999999999,292000
44,44,0.6679999999999999,0.82,2,-6.257999999999999,1,0.0351,0.0067599999999999995,0.0141,0.0447,0.87,132.934,240173
45,45,0.787,0.823,5,-6.547999999999999,0,0.0662,0.106,2.14e-05,0.22399999999999998,0.7859999999999999,119.98700000000001,268000
46,46,0.695,0.937,6,-3.642,0,0.0733,0.00999,0.23399999999999999,0.136,0.884,104.721,199560
47,47,0.649,0.8740000000000001,5,-6.93,1,0.0793,0.0394,0.552,0.0936,0.7759999999999999,169.905,350972
48,48,0.653,0.466,11,-9.789,1,0.0569,0.0036200000000000004,1.27e-05,0.0806,0.8440000000000001,120.68799999999999,230002
49,49,0.725,0.9570000000000001,10,-5.931,1,0.0472,0.0126,0.0822,0.102,0.618,119.994,226345
50,50,0.828,0.785,10,-4.501,0,0.0329,0.19399999999999998,0.0005,0.0501,0.841,122.037,209875
51,51,0.8140000000000001,0.852,9,-5.941,0,0.0557,0.225,0.161,0.325,0.9229999999999999,112.03200000000001,290040
52,52,0.912,0.6829999999999999,6,-2.995,0,0.0577,0.21899999999999997,0.0033299999999999996,0.0585,0.897,117.98200000000001,192747
53,53,0.7170000000000001,0.665,9,-9.503,1,0.0523,0.0659,0.0,0.326,0.774,105.693,348067
54,54,0.8220000000000001,0.653,1,-5.495,1,0.11199999999999999,0.21,0.000712,0.0433,0.687,88.95700000000001,210160
55,55,0.912,0.6829999999999999,6,-2.995,0,0.0577,0.21899999999999997,0.0033299999999999996,0.0585,0.897,117.98200000000001,192747
56,56,0.746,0.525,0,-8.7,1,0.18600000000000003,0.311,0.00867,0.0818,0.835,95.116,251293
57,57,0.767,0.737,5,-6.481,0,0.0557,0.0233,0.000184,0.278,0.8740000000000001,114.06200000000001,365200
58,58,0.674,0.909,10,-3.3689999999999998,0,0.0464,0.469,0.0131,0.105,0.9690000000000001,103.94200000000001,243760
59,59,0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.87700000000001,208893
60,60,0.562,0.736,1,-5.367000000000001,1,0.14,0.0883,0.0401,0.0874,0.7490000000000001,202.06,288046
61,61,0.797,0.731,9,-6.852,1,0.038,0.265,0.00245,0.067,0.893,104.193,305307
62,62,0.733,0.9079999999999999,2,-4.31,1,0.0737,0.0354,6.06e-06,0.278,0.72,95.012,328359
63,63,0.748,0.812,1,-5.776,1,0.0624,0.0482,0.0,0.11599999999999999,0.6920000000000001,117.031,168334
64,64,0.669,0.825,5,-8.351,0,0.0432,0.0584,6.809999999999999e-05,0.0341,0.867,105.88799999999999,272347
65,65,0.542,0.8690000000000001,0,-6.18,1,0.0954,0.225,0.8909999999999999,0.0453,0.9620000000000001,190.50900000000001,252000
