,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
47,47,0.6829999999999999,0.7959999999999999,11,-4.178999999999999,1,0.0285,0.111,0.0,0.19699999999999998,0.531,90.031,201893
48,48,0.618,0.8809999999999999,2,-4.78,1,0.0419,0.0874,8.91e-06,0.0899,0.89,124.976,221453
49,49,0.51,0.9470000000000001,0,-1.746,1,0.0445,0.0108,0.0,0.153,0.7490000000000001,159.995,235242
50,50,0.659,0.902,7,-6.192,1,0.0296,0.13,9.449999999999999e-05,0.0574,0.809,124.985,230013
51,51,0.6609999999999999,0.75,7,-5.497000000000001,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080
52,52,0.501,0.8759999999999999,3,-4.792,1,0.0404,0.0106,0.0,0.135,0.6809999999999999,159.025,175493
53,53,0.599,0.9309999999999999,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.7879999999999999,111.012,180302
54,54,0.5479999999999999,0.9009999999999999,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,206213
55,55,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.14300000000000002,0.44,155.90200000000002,215080
56,56,0.557,0.909,11,-3.405,1,0.0423,0.007690000000000001,0.0,0.317,0.857,152.13,181400
57,57,0.431,0.778,7,-5.542000000000001,1,0.028999999999999998,0.0432,0.000258,0.38799999999999996,0.452,149.9,221360
58,58,0.693,0.335,0,-10.863,1,0.0395,0.33799999999999997,0.000552,0.11800000000000001,0.623,136.071,198907
59,59,0.555,0.89,6,-5.5329999999999995,1,0.0309,0.0414,0.131,0.147,0.513,96.98700000000001,335267
60,60,0.5579999999999999,0.815,2,-5.352,1,0.067,0.0122,0.0,0.0705,0.638,157.954,244453
61,61,0.61,0.8759999999999999,0,-4.244,1,0.0394,0.0247,0.0,0.31,0.7829999999999999,115.05,180347
62,62,0.563,0.789,11,-3.949,1,0.0297,0.00908,0.000396,0.0956,0.748,145.096,205840
63,63,0.545,0.779,9,-5.282,1,0.0395,0.0465,3.81e-06,0.11800000000000001,0.511,108.958,227107
64,64,0.615,0.8240000000000001,10,-4.9030000000000005,0,0.107,0.021,0.0,0.342,0.637,149.986,197813
65,65,0.547,0.664,1,-5.622000000000001,1,0.027999999999999997,0.0139,2.94e-06,0.0767,0.551,138.048,221467
66,66,0.621,0.805,7,-6.542999999999999,1,0.0398,0.0378,0.0,0.0911,0.7659999999999999,102.03399999999999,212547
67,67,0.586,0.804,1,-5.277,1,0.0343,0.0372,0.0,0.33399999999999996,0.693,90.97,190920
68,68,0.698,0.847,5,-3.764,0,0.0306,0.111,1.46e-06,0.13699999999999998,0.807,130.001,192720
69,69,0.28300000000000003,0.649,2,-4.657,1,0.0323,0.0158,0.0,0.268,0.37,148.982,200627
70,70,0.648,0.8490000000000001,4,-5.901,1,0.0511,0.0556,0.0,0.304,0.82,151.966,199277
71,71,0.632,0.742,9,-4.684,1,0.0569,0.226,0.0,0.099,0.6609999999999999,88.00399999999999,182504
72,72,0.586,0.677,1,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280
73,73,0.49700000000000005,0.835,4,-4.545,1,0.0466,0.079,1.49e-06,0.262,0.868,156.025,196863
74,74,0.586,0.759,7,-5.337999999999999,1,0.0457,0.1,0.0,0.084,0.687,184.03099999999998,198227
75,75,0.557,0.737,3,-5.75,1,0.0476,0.0142,0.0,0.314,0.8170000000000001,158.05,204187
76,76,0.42100000000000004,0.898,4,-4.277,1,0.08,0.0298,0.0,0.152,0.795,164.06900000000002,193507
77,77,0.484,0.841,11,-5.761,1,0.0446,0.0453,0.0137,0.353,0.716,174.019,236625
78,78,0.609,0.7879999999999999,4,-7.855,1,0.0416,0.645,3.72e-05,0.174,0.54,108.053,184947
79,79,0.78,0.583,7,-7.36,1,0.0901,0.0526,4.08e-06,0.0367,0.8809999999999999,85.014,186547
80,80,0.5870000000000001,0.5589999999999999,1,-7.742000000000001,1,0.0321,0.39899999999999997,6.69e-06,0.0992,0.19,92.036,221173
81,81,0.537,0.66,9,-7.1739999999999995,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373
82,82,0.43200000000000005,0.738,2,-3.91,1,0.0309,0.042,0.0,0.11900000000000001,0.503,153.71200000000002,191907
