,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0,0.568,0.981,2,-3.889,1,0.0887,0.0026899999999999997,0.00275,0.0243,0.307,135.14600000000002,284120
1,1,0.5429999999999999,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.17299999999999,515387
2,2,0.43,0.7040000000000001,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120
3,3,0.61,0.8909999999999999,4,-5.452000000000001,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733
4,4,0.354,0.982,4,-3.0260000000000002,0,0.168,0.00023700000000000001,0.000294,0.204,0.19399999999999998,143.77200000000002,252613
5,5,0.415,0.9079999999999999,2,-9.701,1,0.0765,0.004370000000000001,0.0345,0.08199999999999999,0.43700000000000006,114.816,243533
6,6,0.5770000000000001,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267
7,7,0.325,0.985,11,-3.9410000000000003,1,0.151,0.0017699999999999999,0.107,0.35100000000000003,0.221,125.307,392600
8,8,0.285,0.9079999999999999,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733
9,9,0.695,0.8759999999999999,3,-4.262,0,0.0553,0.0009960000000000001,6.89e-06,0.106,0.941,89.954,279213
10,10,0.32899999999999996,0.9740000000000001,3,-8.77,0,0.135,0.000852,0.000118,0.0904,0.23399999999999999,140.862,166920
11,11,0.556,0.981,1,-2.688,0,0.128,0.00662,0.0,0.218,0.716,101.42299999999999,255467
12,12,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.10099999999999999,103.16,365827
13,13,0.29100000000000004,0.9740000000000001,6,-2.997,0,0.171,0.0177,5.44e-06,0.8859999999999999,0.348,134.724,278600
14,14,0.519,0.982,7,-3.5469999999999997,1,0.10800000000000001,0.00203,0.00055,0.0971,0.361,97.745,319267
15,15,0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,309973
16,16,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.5589999999999999,0.139,0.6659999999999999,147.385,264800
17,17,0.308,0.866,2,-5.671,0,0.059000000000000004,0.000739,0.00141,0.23199999999999998,0.22699999999999998,109.825,438120
18,18,0.512,0.996,2,-2.1,1,0.114,5.629999999999999e-05,0.000167,0.34700000000000003,0.0601,130.931,220880
19,19,0.429,0.631,4,-11.514000000000001,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440
20,20,0.32899999999999996,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.48100000000000004,163.53799999999998,259760
21,21,0.64,0.922,9,-6.2829999999999995,0,0.0385,0.0036899999999999997,0.055,0.332,0.716,125.105,234227
22,22,0.36200000000000004,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,153840
23,23,0.445,0.9640000000000001,9,-5.492999999999999,1,0.282,0.037000000000000005,0.0132,0.0773,0.44799999999999995,140.817,414720
24,24,0.248,0.988,2,-3.74,1,0.14400000000000002,5.870000000000001e-05,0.84,0.32299999999999995,0.149,115.301,311200
25,25,0.39799999999999996,0.9390000000000001,9,-2.865,0,0.0648,0.00591,0.0008810000000000001,0.35700000000000004,0.235,92.027,342821
26,26,0.409,0.89,0,-6.8389999999999995,1,0.0558,0.08800000000000001,0.107,0.0935,0.268,100.40899999999999,290587
27,27,0.27399999999999997,0.726,9,-11.540999999999999,1,0.0449,0.000212,0.0113,0.0993,0.426,146.44899999999998,422933
28,28,0.45299999999999996,0.9059999999999999,9,-4.001,1,0.115,0.361,0.0005690000000000001,0.26,0.473,137.575,296200
29,29,0.40399999999999997,0.9690000000000001,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227
30,30,0.366,0.956,10,-3.725,0,0.10800000000000001,0.000293,0.00447,0.449,0.159,104.016,230127
31,31,0.14800000000000002,0.9079999999999999,9,-7.336,1,0.11699999999999999,4.66e-06,0.614,0.0723,0.0707,93.88799999999999,243360
32,32,0.37200000000000005,0.888,2,-5.88,1,0.0943,0.00021099999999999998,0.00442,0.115,0.555,141.374,305293
33,33,0.43700000000000006,0.695,7,-9.447000000000001,1,0.0617,0.0011099999999999999,0.0857,0.124,0.413,102.178,447440
34,34,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.0040100000000000005,0.162,0.45799999999999996,173.671,233507
35,35,0.33899999999999997,0.991,2,-5.0280000000000005,1,0.145,0.00024900000000000004,0.0032700000000000003,0.261,0.185,106.76700000000001,300093
36,36,0.322,0.932,4,-4.252,0,0.163,8.57e-05,0.8170000000000001,0.0969,0.376,138.042,244160
37,37,0.428,0.8740000000000001,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,212253
38,38,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774
39,39,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.6609999999999999,88.785,313573
40,40,0.402,0.9940000000000001,8,-7.337999999999999,0,0.0623,3.79e-05,0.0934,0.145,0.247,104.111,199867
41,41,0.311,0.6579999999999999,6,-13.529000000000002,1,0.0406,0.0706,0.10400000000000001,0.09300000000000001,0.353,151.813,314720
42,42,0.302,0.805,6,-11.395,0,0.0967,0.000849,4.19e-06,0.151,0.578,112.766,275387
43,43,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.40299999999999997,0.0492,0.682,117.58200000000001,252693
44,44,0.475,0.953,2,-6.95,1,0.147,0.000288,0.00337,0.10400000000000001,0.22399999999999998,118.03299999999999,199227
45,45,0.547,0.963,4,-2.3369999999999997,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587
46,46,0.278,0.985,11,-1.9340000000000002,1,0.129,0.000234,0.00023500000000000002,0.10400000000000001,0.342,104.803,277800
47,47,0.462,0.996,11,-2.9730000000000003,0,0.231,5.7999999999999994e-05,0.0037700000000000003,0.139,0.145,122.072,215600
48,48,0.42700000000000005,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,260773
49,49,0.451,0.993,1,-4.143,1,0.185,0.000562,0.00479,0.152,0.14,100.82700000000001,254000
50,50,0.517,0.95,9,-7.1770000000000005,0,0.0437,7.759999999999999e-05,0.888,0.33799999999999997,0.586,132.02,284720
51,51,0.374,0.945,7,-4.949,1,0.0946,0.0009699999999999999,0.0,0.0746,0.226,146.626,292747
52,52,0.515,0.9129999999999999,1,-4.5489999999999995,0,0.03,2.56e-05,0.145,0.0687,0.49,95.006,264385
53,53,0.508,0.613,8,-4.788,0,0.0283,0.35200000000000004,1.1e-05,0.155,0.23,139.701,320467
54,54,0.466,0.361,2,-11.991,0,0.0308,0.0282,0.0,0.155,0.5429999999999999,125.10799999999999,199213
55,55,0.301,0.813,2,-8.786,0,0.0568,0.000674,0.0006309999999999999,0.19699999999999998,0.23600000000000002,109.25,436960
56,56,0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.21899999999999997,0.47100000000000003,173.24099999999999,233947
57,57,0.249,0.792,4,-6.456,0,0.047,0.0261,0.0336,0.149,0.415,177.899,435453
58,58,0.42100000000000004,0.976,4,-4.961,0,0.14800000000000002,0.0006940000000000001,2.12e-06,0.106,0.284,101.70100000000001,276613
59,59,0.183,0.752,1,-8.802999999999999,0,0.141,0.0147,0.0054399999999999995,0.43,0.158,135.202,462507
60,60,0.41600000000000004,0.938,2,-14.079,1,0.083,8.44e-05,0.32,0.33899999999999997,0.12300000000000001,140.089,228667
61,61,0.305,0.9740000000000001,2,-5.079,1,0.0639,0.0009369999999999999,0.0139,0.153,0.5379999999999999,134.32,269467
62,62,0.452,0.955,4,-6.517,0,0.0637,0.000293,0.000198,0.175,0.537,94.71700000000001,359787
63,63,0.331,0.741,6,-8.082,0,0.0412,0.0033200000000000005,0.0193,0.0829,0.34700000000000003,112.758,416493
64,64,0.307,0.9109999999999999,4,-5.193,0,0.0364,0.00168,0.136,0.39299999999999996,0.34299999999999997,104.905,432507
65,65,0.496,0.62,4,-7.457999999999999,0,0.0265,0.00386,1.47e-06,0.114,0.27899999999999997,140.06,384013
66,66,0.22399999999999998,0.956,4,-5.52,0,0.11900000000000001,0.0598,2.65e-05,0.152,0.39399999999999996,154.166,306160
67,67,0.358,0.948,2,-6.763999999999999,1,0.0785,0.0218,8.37e-06,0.113,0.504,164.00099999999998,154347
68,68,0.551,0.938,4,-6.61,0,0.0451,0.000335,1.9e-06,0.40700000000000003,0.544,126.57600000000001,284560
69,69,0.273,0.848,2,-8.273,1,0.0865,3.52e-05,2.44e-06,0.125,0.285,73.676,304253
70,70,0.217,0.8809999999999999,4,-7.751,0,0.0941,1.76e-05,0.00032900000000000003,0.201,0.228,125.10799999999999,831813
71,71,0.441,0.909,11,-6.0920000000000005,0,0.0465,0.0121,0.377,0.16699999999999998,0.7829999999999999,104.81,175200
72,72,0.26,0.956,4,-7.5360000000000005,0,0.1,0.0025399999999999997,1.1e-05,0.0859,0.295,160.983,273533
73,73,0.303,0.9740000000000001,4,-6.191,0,0.0985,0.000465,0.0836,0.515,0.301,137.358,407987
74,74,0.17600000000000002,0.726,8,-7.074,0,0.0537,0.0575,3.01e-06,0.14800000000000002,0.374,185.66,234533
