no,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
33,0,0.633,0.553,1,0.808984583,1,0.0603,0.871,0.00266,0.0555,0.846,0.73552932,1
34,0,0.469,0.236,1,0.583147262,1,0.0364,0.407,0.0434,0.215,0.415,0.380115932,1
35,0,0.517,0.607,1,0.929479001,1,0.0363,0.97,0.0324,0.264,0.556,0.403163627,1
36,0,0.697,0.637,1,0.724269006,0,0.0376,0.482,5.13E-05,0.257,0.807,0.47386911,1
37,0,0.73,0.235,0,0.6284689,1,0.0355,0.527,0.0112,0.0663,0.624,0.403200606,1
38,0,0.746,0.56,1,0.641414141,1,0.0565,0.494,0,0.316,0.854,0.576331044,1
39,0,0.333,0.603,0,0.812865497,1,0.176,0.331,0.0268,0.982,0.525,0.960551739,1
40,0,0.705,0.483,1,0.709994684,1,0.0542,0.15,0.0265,0.202,0.713,0.567931994,1
41,0,0.657,0.642,1,0.689500266,1,0.085,0.926,0.0165,0.12,0.737,0.510983017,1
42,0,0.642,0.599,1,0.64287613,0,0.277,0.0146,0.00238,0.164,0.889,0.720644929,1
43,0,0.321,0.625,1,0.895800106,0,0.0302,0.491,5.08E-05,0.345,0.777,0.496167963,1
44,0,0.6,0.496,1,0.781020734,1,0.062,0.759,0,0.0564,0.621,0.529047676,1
45,0,0.57,0.241,1,0.711881978,1,0.0473,0.948,0.0224,0.111,0.543,0.533212532,1
46,0,0.477,0.433,1,0.862466773,0,0.0247,0.689,0.000195,0.151,0.611,0.381447207,1
47,0,0.444,0.331,1,0.62764487,0,0.225,0.931,0.00253,0.0695,0.876,0.375137519,1
48,0,0.775,0.499,1,0.843646996,1,0.0415,0.496,0.0219,0.114,0.862,0.559579169,1
49,0,0.64,0.496,1,0.738835726,1,0.0413,0.616,4.63E-05,0.183,0.954,0.539129309,1
50,0,0.629,0.275,1,0.567437533,1,0.0606,0.889,0.00747,0.107,0.666,0.378951066,1
51,0,0.542,0.941,1,0.975385433,1,0.0621,0.052,0.000191,0.056,0.445,0.380758457,1
52,0,0.587,0.413,1,0.733705476,0,0.059,0.661,0.0853,0.269,0.548,0.496597853,1
53,0,0.713,0.621,1,0.909064327,0,0.054,0.0157,0.0181,0.165,0.96,0.583602208,1
54,0,0.569,0.837,0,0.82517278,1,0.0305,0.0291,0.033,0.332,0.493,0.443337617,1
55,0,0.512,0.26,1,0.724056353,1,0.0245,0.314,0.269,0.11,0.241,0.48143149,1
56,0,0.498,0.971,1,0.91937799,1,0.064,0.0231,0.00449,0.244,0.803,0.785396655,1
57,0,0.516,0.476,1,0.632083998,0,0.0521,0.508,0.73,0.104,0.55,0.478006231,1
58,0,0.611,0.337,0,0.731738437,1,0.0597,0.544,0.23,0.377,0.734,0.390807732,1
59,0,0.567,0.687,1,0.75446571,1,0.0435,0.29,0.426,0.121,0.625,0.461924617,1
60,0,0.34,0.598,0,0.777538543,1,0.0741,0.0853,0.118,0.0969,0.697,0.998077048,1
61,0,0.648,0.242,1,0.733652313,0,0.0399,0.577,0.0124,0.104,0.294,0.605013544,1
62,0,0.675,0.282,1,0.707150452,1,0.0426,0.886,0,0.0321,0.807,0.333082178,1
63,0,0.405,0.419,1,0.701674641,0,0.0466,0.481,0.00549,0.396,0.684,0.950303697,1
64,0,0.714,0.11,1,0.600265816,1,0.127,0.983,0.00122,0.075,0.387,0.390941784,1
65,0,0.449,0.474,1,0.742503987,1,0.162,0.769,0.000486,0.226,0.572,0.788429003,1
66,0,0.539,0.398,1,0.861403509,1,0.0253,0.661,0.000519,0.191,0.588,0.377097451,1
67,0,0.664,0.427,0,0.852073365,1,0.048,0.589,0,0.0689,0.87,0.607897973,1
68,0,0.669,0.157,1,0.670015949,0,0.0575,0.962,0.167,0.117,0.326,0.703292132,1
69,0,0.501,0.454,1,0.807522594,0,0.0282,0.637,0.0132,0.147,0.557,0.449254394,1
70,0,0.683,0.502,1,0.799813929,1,0.0401,0.799,0.000116,0.138,0.5,0.67552026,1
71,0,0.609,0.0419,1,0.633864965,0,0.0666,0.996,0.0371,0.205,0.338,0.443051023,1
72,0,0.441,0.682,1,0.892690058,1,0.0324,0.411,0.00202,0.141,0.55,0.616403339,1
73,0,0.189,0.39,1,0.64917597,0,0.0353,0.257,0.000152,0.122,0.32,0.783801899,1
74,0,0.725,0.327,0,0.563662945,1,0.0387,0.113,0.326,0.214,0.688,0.510497656,1
75,0,0.433,0.372,1,0.673152578,1,0.0361,0.353,0.000438,0.286,0.395,0.357290116,1
76,0,0.699,0.633,1,0.868421053,1,0.0261,0.436,9.32E-05,0.0291,0.907,0.422485601,1
77,0,0.333,0.732,1,0.882270069,1,0.0488,0.477,0.000144,0.363,0.816,0.639081235,1
78,0,0.507,0.66,1,0.902764487,1,0.0306,0.0115,0.336,0.322,0.696,0.465867594,1
79,0,0.47,0.904,1,0.891281233,1,0.0486,0.0756,0.00106,0.248,0.553,0.833484334,1
80,0,0.477,0.29,1,0.55430622,1,0.0374,0.554,0.178,0.283,0.727,0.566665434,1
81,0,0.673,0.757,1,0.858001063,1,0.0362,0.211,0.00158,0.269,0.933,0.553824179,1
82,0,0.304,0.639,1,0.821291866,1,0.0661,0.00466,0.884,0.272,0.221,0.8621391,1
83,0,0.527,0.667,1,0.715948963,1,0.0459,0.533,5.22E-05,0.222,0.918,0.5243235,1
84,0,0.596,0.829,1,0.907628921,0,0.0304,0.0076,2.66E-05,0.299,0.762,0.456978561,1
85,0,0.48,0.362,1,0.75877193,1,0.0362,0.938,0.000232,0.0689,0.668,0.310982093,1
86,0,0.663,0.204,1,0.770813397,0,0.0358,0.805,1.42E-05,0.0717,0.52,0.443587231,1
87,0,0.7,0.38,1,0.696384902,0,0.231,0.291,0.00784,0.0709,0.807,0.360451894,1
88,0,0.19,0.901,1,0.93245614,0,0.068,0.237,0.0656,0.858,0.379,0.428342286,1
89,0,0.649,0.809,1,0.920813397,1,0.0287,0.0166,0.0181,0.117,0.736,0.456386883,1
90,0,0.712,0.368,1,0.648910154,1,0.0435,0.453,0.00316,0.104,0.405,0.476869101,1
91,0,0.658,0.766,0,0.877192982,1,0.0373,0.0421,1.60E-06,0.0526,0.727,0.600723881,1
92,0,0.816,0.514,1,0.802179692,1,0.0339,0.767,0.949,0.0899,0.912,0.632526556,1
93,0,0.64,0.34,1,0.760127592,1,0.0545,0.899,0.0218,0.0804,0.909,0.460551739,1
94,0,0.565,0.962,1,0.95528974,1,0.064,0.437,0,0.056,0.906,0.687862287,1
95,0,0.295,0.749,1,0.869776715,1,0.0397,0.201,0.763,0.978,0.327,0.557397358,1
96,0,0.228,0.72,0,0.841945774,1,0.0611,0.00074,0.000499,0.0446,0.701,0.916485619,1
97,0,0.372,0.694,1,0.854758107,0,0.0333,0.000932,0.0492,0.277,0.623,0.763966829,1
98,0,0.623,0.659,1,0.85414673,1,0.122,0.543,3.43E-06,0.0744,0.814,0.518198711,1
99,0,0.496,0.439,1,0.817065391,1,0.0373,0.504,0,0.209,0.782,0.489604038,1
100,0,0.514,0.583,1,0.738729399,0,0.0763,0.285,0.000899,0.423,0.674,0.671605018,1
101,1,0.275,0.157,1,0.536071239,1,0.0636,0.89,0.842,0.186,0.304,0.338777076,1
102,1,0.343,0.0342,1,0.354279638,1,0.0406,0.991,0.92,0.1,0.0378,0.27840284,1
103,1,0.184,0.00527,1,0.043992557,0,0.0432,0.995,0.887,0.173,0.151,0.788650882,1
104,1,0.109,0.167,1,0.538277512,0,0.0382,0.91,0.92,0.109,0.0692,0.400094299,1
105,1,0.387,0.0451,1,0.378017012,1,0.0364,0.99,0.913,0.112,0.071,0.284254902,1
106,1,0.296,0.0709,1,0.249920255,0,0.0462,0.994,0.892,0.0807,0.192,0.587452735,1
107,1,0.343,0.0252,1,0.316480595,1,0.0488,0.993,0.932,0.0454,0.0395,0.310663141,1
108,1,0.204,0.0331,1,0.395401382,0,0.0487,0.927,0.825,0.0954,0.0547,0.537132397,1
109,1,0,0.0842,1,0.518926103,1,0,0.755,0.889,0.262,0,0,1
110,1,0.15,0.128,1,0.490669856,1,0.0459,0.944,0.93,0.0703,0.113,0.216198101,1
111,1,0.39,0.0432,1,0.387426901,1,0.0506,0.723,0.000303,0.108,0.326,0.681520242,1
112,1,0.358,0.167,1,0.609223817,0,0.0354,0.899,0.96,0.103,0.601,0.668230606,1
113,1,0.322,0.184,0,0.547767145,0,0.0338,0.984,0.902,0.0813,0.356,0.498520806,1
114,1,0.362,0.569,1,0.62533227,0,0.0345,0.876,0.91,0.327,0.746,0.687326079,1
115,1,0.272,0.00397,1,0.194524189,0,0.0475,0.992,0.9,0.0763,0.19,0.333091423,1
116,1,0.132,0.0195,0,0.243460925,1,0.0445,0.993,0.888,0.0569,0.14,0.377268483,1
117,1,0.386,0.0738,1,0.519670388,1,0.0433,0.839,0.947,0.155,0.172,0.658699049,1
118,1,0.205,0.00644,1,0.014274322,0,0.0604,0.995,0.872,0.115,0.147,0.75409783,1
119,1,0.441,0.319,1,0.662652844,1,0.0392,0.829,0,0.0765,0.671,0.459562528,1
120,1,0.251,0.219,1,0.588463583,1,0.0323,0.929,0.933,0.0824,0.0965,0.416009504,1
121,1,0.233,0.0252,1,0.37466773,1,0.0346,0.975,0.601,0.143,0.0936,0.437915446,1
122,1,0.575,0.174,1,0.651143009,1,0.0424,0.883,0.898,0.108,0.381,0.522959868,1
123,1,0.594,0.00544,1,0.092955875,1,0.07,0.995,0.952,0.0814,0.314,0.353605998,1
124,1,0.209,0.101,0,0.519298246,1,0.0403,0.927,0.9,0.0776,0.153,0.396844694,1
125,1,0.522,0.0308,1,0.320547581,1,0.0641,0.995,0.915,0.0805,0.313,0.335365685,1
126,1,0.442,0.181,1,0.491759702,0,0.0443,0.906,0.656,0.0598,0.172,0.535671693,1
127,1,0.364,0.571,1,0.619962786,1,0.0453,0.874,0.867,0.121,0.38,0.392444091,1
128,1,0.248,0.298,0,0.618234981,0,0.0395,0.957,0.9,0.0943,0.157,0.452323722,1
129,1,0.335,0.372,1,0.605847953,1,0.037,0.697,5.36E-05,0.141,0.821,0.587651502,1
130,1,0.5,0.0104,1,0.323099415,1,0.0622,0.996,0.949,0.0573,0.133,0.530476023,1
131,1,0.241,0.122,1,0.438809144,1,0.0497,0.925,0.66,0.126,0.187,0.306586112,1
132,1,0.343,0.0209,1,0.316427432,1,0.0398,0.987,0.922,0.126,0.0393,0.578928878,1
133,1,0.309,0.0472,1,0.356778309,1,0.041,0.992,0.866,0.0979,0.0693,0.337048268,1
134,1,0.128,0.132,1,0.564832536,1,0.0353,0.744,0.942,0.107,0.0988,0.394362421,1
135,1,0.424,0.214,1,0.564354067,1,0.0763,0.962,2.90E-05,0.681,0.282,0.523315799,1
136,1,0.323,0.0114,1,0.001701223,0,0.0343,0.893,0.652,0.171,0.134,0.519465271,1
137,1,0.169,0.0161,1,0.20959596,0,0.0442,0.986,0.86,0.0805,0.0573,0.592338698,1
138,1,0.314,0.0157,1,0.070893142,0,0.0356,0.991,0.916,0.134,0.0939,0.44324979,1
139,1,0.308,0.00605,1,0.099813929,1,0.0486,0.995,0.929,0.0869,0.0739,0.305647748,1
140,1,0.429,0.535,1,0.740988836,1,0.0379,0.815,0.93,0.0759,0.926,0.375262326,1
141,1,0.162,0.0898,1,0.416002127,0,0.0354,0.944,0.917,0.187,0.0413,0.610384868,1
142,1,0.251,0.00904,1,0.194577352,1,0.0406,0.995,0.922,0.0779,0.0819,0.287633936,1
143,1,0.568,0.409,1,0.575837321,1,0.0336,0.794,0.0705,0.172,0.785,0.519104718,1
144,1,0.368,0.00363,1,0.057416268,1,0.035,0.993,0.922,0.137,0.085,0.320629212,1
145,1,0.363,0.115,1,0.57400319,1,0.0689,0.976,0,0.0992,0.231,0.621372507,1
146,1,0.208,0.15,1,0.549096225,1,0.0585,0.985,0.934,0.119,0.546,0.353619866,1
147,1,0.369,0.21,1,0.674295587,1,0.0437,0.959,4.53E-05,0.0905,0.391,0.608845581,1
148,1,0.199,0.0677,0,0.479532164,1,0.039,0.786,0.738,0.225,0.145,0.364556658,1
149,1,0.4,0.312,0,0.572647528,1,0.157,0.973,0.28,0.25,0.44,0.352283968,1
150,1,0.226,0.0701,1,0.485140883,1,0.0361,0.929,0.782,0.123,0.15,0.815137704,1
151,1,0.235,0.0561,1,0.414885699,1,0.0442,0.95,0.29,0.119,0.0518,0.49746688,1
152,1,0.436,0.138,1,0.410738969,1,0.0487,0.989,0.92,0.104,0.775,0.528266477,1
153,1,0.356,0.107,1,0.249016481,1,0.0346,0.984,0.886,0.0787,0.332,0.435336101,0
154,1,0.122,0.0963,0,0.451275917,1,0.0375,0.962,0.666,0.166,0.133,0.386726081,1
155,1,0.189,0.0947,1,0.517251462,0,0.0381,0.916,0.271,0.135,0.131,0.372701471,1
156,1,0.169,0.137,1,0.48609782,0,0.032,0.954,0.745,0.155,0.0558,0.417160502,1
157,1,0.208,0.0728,0,0.456751728,1,0.0385,0.921,0.783,0.182,0.0466,0.383541191,1
158,1,0.491,0.464,1,0.689659755,1,0.0505,0.766,0.925,0.309,0.187,0.377111319,1
159,1,0.148,0.0441,1,0.370653907,0,0.0418,0.971,0.878,0.0672,0.0883,0.349066721,1
160,1,0.296,0.252,1,0.54122807,0,0.0451,0.906,0.886,0.106,0.3,0.41572291,1
161,1,0.217,0.0653,1,0.47913344,0,0.0398,0.853,0.00336,0.0575,0.0496,0.447317574,1
162,1,0.14,0.0347,1,0.371717172,0,0.0414,0.848,0.175,0.0888,0.0378,0.384068154,1
163,1,0.37,0.00308,1,0.031844763,1,0.0483,0.987,0.855,0.0823,0.0771,0.329148446,1
164,1,0.255,0.108,1,0.425252525,0,0.0473,0.845,0.0121,0.152,0.108,0.477419176,1
165,1,0.368,0.0224,1,0.203561935,1,0.0364,0.994,0.918,0.129,0.247,0.453548679,1
166,1,0.0718,0.00848,1,0.105449229,1,0.0439,0.894,0.753,0.159,0.0468,0.334265534,1
167,1,0.216,0.0959,1,0.473285486,1,0.0489,0.944,0.0172,0.157,0.0381,0.323675428,1
168,1,0.287,0.0789,1,0.420175439,1,0.0416,0.987,0.858,0.112,0.0371,0.297086912,1
169,1,0.138,0.111,1,0.548830409,1,0.0451,0.976,0.59,0.0862,0.0388,0.371948006,1
170,1,0.151,0.0145,1,0.227698033,1,0.0416,0.975,0.0212,0.131,0.0356,0.253510775,1
171,1,0.156,0.0335,0,0.351807549,0,0.0411,0.939,0.789,0.124,0.0359,0.310616916,1
172,1,0.266,0.181,1,0.458187135,0,0.0418,0.98,0.837,0.135,0.0753,0.628010391,1
173,1,0.278,0.373,0,0.604572036,1,0.0446,0.748,0.251,0.19,0.284,0.373441068,1
174,1,0.291,0.0759,1,0.394497608,1,0.0413,0.99,0.837,0.107,0.213,0.301626189,1
175,1,0.249,0.0317,1,0.313795853,0,0.0542,0.981,0.414,0.0993,0.0855,0.618206107,1
176,1,0.165,0.0519,1,0.357416268,1,0.0512,0.981,5.10E-05,0.103,0.0398,0.355427256,1
177,1,0.224,0.0988,1,0.275943647,1,0.0382,0.991,0.908,0.115,0.277,0.440776762,1
178,1,0.294,0.134,0,0.468075492,0,0.05,0.869,0.947,0.112,0.558,0.535764142,1
179,1,0.388,0.276,1,0.635486443,0,0.0277,0.933,0.334,0.111,0.427,0.449952388,1
180,1,0.575,0.634,1,0.583519405,1,0.0487,0.941,0.849,0.0919,0.904,0.887479546,1
181,1,0.368,0.242,0,0.570334928,0,0.0382,0.96,0.804,0.109,0.177,0.406588886,1
182,1,0.25,0.0799,1,0.273046252,1,0.0396,0.989,0.982,0.201,0.557,0.313917369,1
183,1,0.197,0.133,1,0.389978735,1,0.0484,0.863,0.812,0.156,0.0389,0.580962771,1
184,1,0.0802,0.00652,1,0.095295056,1,0.0446,0.976,0.166,0.12,0.0377,0.379547367,1
185,1,0.0698,0.00405,1,0,0,0.0383,0.851,0.418,0.153,0.0356,0.34476319,1
186,1,0.386,0.325,1,0.657522594,0,0.0427,0.923,0.904,0.105,0.224,0.719230449,1
187,1,0.137,0.078,1,0.332323232,1,0.0407,0.992,0.0039,0.0864,0.0441,0.462091026,1
188,1,0.396,0.126,1,0.422860181,1,0.0465,0.945,0.46,0.158,0.11,0.452138822,1
189,1,0.225,0.0392,1,0.177618288,1,0.0413,0.921,0.2,0.127,0.0705,0.398633594,1
190,1,0.333,0.125,0,0.520467836,1,0.0337,0.72,0.456,0.0902,0.203,0.523362024,1
191,1,0.188,0.0128,1,0.380116959,0,0.0376,0.923,0.355,0.53,0.0396,0.335795575,1
192,1,0.492,0.00107,1,0.001541733,1,0.0587,0.995,0.939,0.0871,0.301,0.607643736,1
193,1,0.18,0.0951,1,0.390510367,0,0.048,0.97,0.911,0.11,0.0527,0.349769338,1
194,1,0.427,0.0067,1,0.111057948,1,0.0587,0.996,0.931,0.0748,0.0397,0.386328548,1
195,1,0.0903,0.083,1,0.469909623,0,0.0387,0.958,0.863,0.0883,0.032,0.394958721,1
196,1,0.087,0.0507,1,0.235353535,1,0.0432,0.21,0.419,0.106,0.0393,0.389781542,1
197,1,0.19,0.0266,0,0.344816587,0,0.0428,0.992,0.868,0.062,0.0574,0.565574528,1
198,1,0.235,0.101,1,0.482270069,1,0.0477,0.972,0.109,0.107,0.046,0.820536763,1
199,1,0.149,0.0511,1,0.359409888,0,0.0442,0.959,0.784,0.125,0.0537,0.376371722,1
200,1,0.281,0.113,1,0.593062201,1,0.0586,0.99,1.90E-06,0.101,0.232,0.377573567,1
201,2,0.529,0.813,1,0.887878788,1,0.0327,0.00823,0,0.359,0.79,0.712176542,1
202,2,0.582,0.86,1,0.925757576,1,0.0389,0.048,0,0.169,0.79,0.685560291,1
203,2,0.45,0.9,1,0.963184476,1,0.0894,0.0317,0,0.203,0.567,0.832208529,1
204,2,0.486,0.443,1,0.854013822,1,0.034,0.611,2.46E-06,0.0981,0.215,0.578545212,1
205,2,0.484,0.903,1,0.930861244,0,0.0882,0.0649,0,0.151,0.716,0.785581554,1
206,2,0.433,0.928,1,0.89851143,0,0.0512,0.0135,2.01E-06,0.32,0.552,0.720820583,1
207,2,0.588,0.813,1,0.880914407,1,0.0391,0.141,0,0.116,0.648,0.374656781,1
208,2,0.585,0.55,1,0.839367358,1,0.0255,0.408,3.97E-05,0.115,0.839,0.361367145,1
209,2,0.565,0.805,0,0.91605529,1,0.0489,0.0808,0,0.173,0.869,0.351493524,1
210,2,0.649,0.368,1,0.758825093,1,0.109,0.478,0.0002,0.257,0.191,0.339946564,1
211,2,0.465,0.8,0,0.878335991,1,0.037,0.0132,0,0.0975,0.773,0.438192794,1
212,2,0.543,0.744,1,0.89072302,1,0.0273,0.0124,0,0.315,0.38,0.430024869,1
213,2,0.562,0.683,1,0.916852738,1,0.0296,0.00531,0,0.107,0.385,0.610181479,1
214,2,0.475,0.507,1,0.883918129,1,0.0403,0.173,0.000523,0.0723,0.303,0.664731388,1
215,2,0.673,0.827,1,0.950478469,0,0.0389,0.00661,0,0.18,0.947,0.582770161,1
216,2,0.499,0.643,1,0.89056353,1,0.0354,0.307,0,0.106,0.469,0.433611915,1
217,2,0.569,0.389,1,0.863476874,1,0.0283,0.532,9.65E-06,0.137,0.197,0.589292483,1
218,2,0.653,0.861,0,0.894098884,1,0.0388,0.0734,0,0.114,0.354,0.471266652,1
219,2,0.621,0.791,1,0.945667198,1,0.0265,0.0361,0,0.143,0.734,0.439482467,1
220,2,0.669,0.559,1,0.901541733,1,0.0251,0.0805,0,0.0703,0.491,0.439140403,1
221,2,0.736,0.423,1,0.850212653,1,0.0428,0.398,0,0.108,0.346,0.43876136,1
222,2,0.503,0.536,1,0.842371079,1,0.0259,0.642,0.00143,0.111,0.21,0.420488689,1
223,2,0.739,0.682,1,0.93543328,1,0.205,0.129,0,0.328,0.634,0.610089029,1
224,2,0.615,0.755,1,0.920919724,1,0.0398,0.0261,0,0.076,0.853,0.762945261,1
225,2,0.593,0.745,1,0.918367889,1,0.0574,0.19,0,0.227,0.849,0.785595422,1
226,2,0.711,0.774,1,0.926395534,1,0.0308,0.0317,0,0.124,0.939,0.513169451,1
227,2,0.539,0.597,1,0.894976077,1,0.0269,0.307,4.19E-06,0.112,0.245,0.785341185,1
228,2,0.726,0.856,1,0.959914939,1,0.035,0.0342,4.60E-06,0.302,0.962,0.527064632,1
229,2,0.66,0.83,1,0.898989899,1,0.029,0.292,0,0.141,0.856,0.564307968,1
230,2,0.662,0.596,1,0.855555556,1,0.0385,0.217,0,0.147,0.625,0.466944632,1
231,2,0.467,0.854,1,0.940696438,1,0.0392,0.0137,0,0.203,0.466,0.767863581,1
232,2,0.634,0.808,1,0.925013291,1,0.0517,0.192,0,0.0898,0.937,0.379117476,1
233,2,0.496,0.506,0,0.802604997,1,0.0284,0.00315,1.93E-05,0.277,0.347,0.655809998,1
234,2,0.612,0.57,1,0.857974482,0,0.0347,0.279,0,0.0963,0.335,0.355949596,1
235,2,0.676,0.79,1,0.853322701,0,0.0296,0.024,0.031,0.186,0.897,0.56252369,1
236,2,0.442,0.335,1,0.561669325,0,0.0979,0.907,0.132,0.273,0.394,0.81989886,1
237,2,0.561,0.636,1,0.849973418,1,0.0268,0.0345,0.00253,0.111,0.325,0.378992669,1
238,2,0.609,0.68,1,0.866640085,1,0.0348,0.0886,0,0.108,0.561,0.647207559,1
239,2,0.75,0.835,1,0.905661882,1,0.0311,0.397,0,0.0414,0.924,0.647281518,1
240,2,0.602,0.805,1,0.872939926,1,0.0473,0.0997,0,0.172,0.322,0.42712195,1
241,2,0.492,0.594,1,0.844790005,1,0.0449,0.00709,0,0.116,0.314,0.683581869,1
242,2,0.707,0.632,1,0.847634237,1,0.0789,0.103,1.09E-05,0.0841,0.372,0.448565644,1
243,2,0.554,0.641,1,0.836682616,1,0.0246,0.083,1.54E-06,0.133,0.541,0.693289081,1
244,2,0.621,0.477,0,0.894072302,1,0.0334,0.202,0,0.215,0.481,0.378932576,1
245,2,0.491,0.907,1,0.938995215,1,0.0481,0.0491,0,0.242,0.631,0.924232899,1
246,2,0.447,0.429,1,0.838888889,1,0.028,0.718,0.0163,0.105,0.074,0.538616214,1
247,2,0.712,0.649,1,0.863397129,1,0.0302,0.0214,0.00241,0.11,0.457,0.480751985,1
248,2,0.683,0.796,1,0.923444976,1,0.0285,0.111,0,0.197,0.531,0.416166668,1
249,2,0.618,0.881,1,0.907469431,1,0.0419,0.0874,8.91E-06,0.0899,0.89,0.577699298,1
250,2,0.51,0.947,0,0.988118022,1,0.0445,0.0108,0,0.153,0.749,0.739573992,1
251,2,0.659,0.902,1,0.869936204,1,0.0296,0.13,9.45E-05,0.0574,0.809,0.577740901,1
252,2,0.661,0.75,1,0.88841042,1,0.0314,0.0303,0.000132,0.0849,0.828,0.601278578,1
253,2,0.501,0.876,1,0.907150452,1,0.0404,0.0106,0,0.135,0.681,0.735090185,1
254,2,0.599,0.931,1,0.937187666,1,0.0517,0.0285,0,0.102,0.788,0.513150961,1
255,2,0.548,0.901,0,0.964433812,0,0.0453,0.2,0,0.1,0.557,0.674665101,1
256,2,0.502,0.792,1,0.889048379,0,0.0335,0.304,0.0385,0.143,0.44,0.720654174,1
257,2,0.557,0.909,1,0.944019139,1,0.0423,0.00769,0,0.317,0.857,0.703218172,1
258,2,0.431,0.778,1,0.887214248,1,0.029,0.0432,0.000258,0.388,0.452,0.692910037,1
259,2,0.693,0.335,0,0.745773525,1,0.0395,0.338,0.000552,0.118,0.623,0.628985735,1
260,2,0.555,0.89,1,0.887453482,1,0.0309,0.0414,0.131,0.147,0.513,0.448320652,1
261,2,0.558,0.815,1,0.892264753,1,0.067,0.0122,0,0.0705,0.638,0.730139507,1
262,2,0.61,0.876,0,0.921717172,1,0.0394,0.0247,0,0.31,0.783,0.531816543,1
263,2,0.563,0.789,1,0.929558745,1,0.0297,0.00908,0.000396,0.0956,0.748,0.670703634,1
264,2,0.545,0.779,1,0.894125465,1,0.0395,0.0465,3.81E-06,0.118,0.511,0.503656383,1
265,2,0.615,0.824,1,0.904199894,0,0.107,0.021,0,0.342,0.637,0.693307571,1
266,2,0.547,0.664,1,0.885087719,1,0.028,0.0139,2.94E-06,0.0767,0.551,0.638124382,1
267,2,0.621,0.805,1,0.860606061,1,0.0398,0.0378,0,0.0911,0.766,0.471650318,1
