no,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
263,5,0.362,0.685,1,0.834947695,1,0.0535,0.0155,0,0.569,0.161,0.541879219,1
264,5,0.431,0.382,1,0.787498386,0,0.0308,0.615,0.00164,0.16,0.0576,0.622588409,1
265,5,0.463,0.457,0,0.821929485,1,0.0322,0.379,0,0.289,0.167,0.546069538,1
266,5,0.283,0.506,1,0.77396358,1,0.0368,0.185,0,0.23,0.186,0.667881252,1
267,5,0.483,0.568,1,0.78225494,1,0.0392,0.127,0,0.12,0.0807,0.623216477,1
268,5,0.481,0.462,1,0.788815705,1,0.0307,0.0794,0.000459,0.141,0.0944,0.652668572,1
269,5,0.473,0.445,1,0.750096862,1,0.0372,0.168,1.43E-06,0.221,0.192,0.623278805,1
270,5,0.294,0.67,1,0.835438461,1,0.0403,0.0102,0,0.202,0.211,0.679311138,1
271,5,0.312,0.451,1,0.812785742,1,0.0336,0.275,0,0.439,0.179,0.599795758,1
272,5,0.552,0.479,1,0.825674803,1,0.0263,0.418,0,0.0963,0.242,0.632484083,1
273,5,0.304,0.406,0,0.74196048,0,0.0314,0.141,2.07E-06,0.175,0.147,0.652625422,1
274,5,0.382,0.623,1,0.846441948,1,0.0328,0.138,0,0.487,0.173,0.407055462,1
275,5,0.492,0.435,1,0.780627664,0,0.0292,0.107,0,0.948,0.11,0.671165427,1
276,5,0.54,0.833,1,0.889138577,1,0.0453,0.0363,0,0.952,0.151,0.556070689,1
277,5,0.427,0.614,1,0.831228206,1,0.0277,0.136,1.99E-06,0.744,0.13,0.690688286,1
278,5,0.327,0.731,1,0.85326101,1,0.0398,0.322,8.66E-06,0.267,0.0792,0.636506597,1
279,5,0.532,0.749,0,0.830246674,1,0.0284,0.00352,0.00237,0.731,0.204,0.546424325,1
280,5,0.489,0.46,1,0.792302725,1,0.0289,0.491,0,0.6,0.239,0.669995589,1
281,5,0.613,0.473,1,0.834482759,1,0.0305,0.124,0,0.0842,0.157,0.622257594,1
282,5,0.441,0.573,0,0.798940979,1,0.0311,0.017,1.23E-06,0.707,0.118,0.628269791,1
283,5,0.628,0.535,1,0.808833785,1,0.0412,0.548,0,0.0875,0.19,0.632675859,1
284,5,0.279,0.597,1,0.841689268,0,0.0398,0.405,0,0.697,0.365,0.672138693,1
285,5,0.484,0.388,1,0.715329975,1,0.0478,0.775,0,0.752,0.289,0.574275084,1
286,5,0.519,0.613,1,0.778509622,0,0.037,0.242,0,0.129,0.268,0.599345083,1
287,5,0.426,0.618,1,0.818700762,1,0.0396,0.625,5.55E-06,0.484,0.209,0.65186311,1
288,5,0.433,0.446,0,0.76918507,1,0.0306,0.128,3.18E-05,0.621,0.101,0.551257096,1
289,5,0.315,0.607,1,0.825933101,1,0.0372,0.439,1.73E-06,0.705,0.177,0.688180807,1
290,5,0.361,0.468,1,0.796022214,1,0.0301,0.149,0.00207,0.117,0.0972,0.68987803,1
291,5,0.333,0.377,1,0.757664988,1,0.0289,0.553,0,0.0978,0.214,0.741264575,1
292,5,0.512,0.32,1,0.765284773,0,0.0313,0.586,0,0.113,0.131,0.633577209,1
293,5,0.557,0.639,1,0.843962289,1,0.0329,0.569,0,0.216,0.446,0.632455316,1
294,5,0.498,0.644,1,0.841301821,1,0.0339,0.0368,0,0.683,0.209,0.614385164,1
295,5,0.419,0.576,1,0.838253907,1,0.0339,0.427,0,0.318,0.408,0.630916309,1
296,5,0.454,0.444,1,0.803693659,0,0.0271,0.438,0,0.956,0.168,0.66178755,1
297,5,0.52,0.474,1,0.813586465,1,0.0259,0.72,0,0.384,0.264,0.422047599,1
298,5,0.34,0.592,1,0.877825132,1,0.0319,0.315,0,0.416,0.255,0.651556267,1
299,5,0.433,0.269,0,0.764406561,1,0.04,0.824,0,0.11,0.354,0.576408599,1
300,5,0.473,0.304,1,0.657884541,1,0.0781,0.834,0,0.607,0.293,0.496902808,1
301,6,0.816,0.775,1,0.917783805,1,0.234,0.16,0.00031,0.0543,0.527,0.447947031,1
302,6,0.763,0.786,1,0.836445822,0,0.229,0.0146,0.0114,0.0817,0.504,0.449989452,1
303,6,0.889,0.816,1,0.882991089,1,0.247,0.472,0,0.204,0.777,0.460532372,1
304,6,0.479,0.549,1,0.731086142,0,0.373,0.57,0.0239,0.127,0.576,0.867717283,1
305,6,0.922,0.909,1,0.94087563,0,0.27,0.0281,0,0.0856,0.309,0.456883822,1
306,6,0.778,0.578,1,0.817125145,0,0.274,0.432,0,0.138,0.758,0.405065779,1
307,6,0.798,0.744,1,0.865995092,0,0.136,0.33,0.000106,0.292,0.794,0.39484888,1
308,6,0.801,0.908,1,0.83432778,1,0.221,0.00253,0.000655,0.0698,0.805,0.418451787,1
309,6,0.849,0.521,1,0.667854837,0,0.216,0.304,1.65E-06,0.115,0.763,0.456739989,1
310,6,0.897,0.612,1,0.732687589,1,0.211,0.0297,0.186,0.0894,0.767,0.490492674,1
311,6,0.875,0.745,1,0.851788712,1,0.269,0.0227,2.37E-06,0.287,0.749,0.456433147,1
312,6,0.813,0.703,1,0.872478368,0,0.268,0.125,1.26E-06,0.237,0.241,0.45464483,1
313,6,0.834,0.878,1,0.758646519,1,0.15,0.0461,0,0.334,0.418,0.493096042,1
314,6,0.665,0.91,1,0.882681131,0,0.223,0.0394,0,0.227,0.887,0.403205546,1
315,6,0.549,0.853,1,0.892728916,1,0.188,0.0285,0.000296,0.618,0.346,0.454007172,1
316,6,0.901,0.697,1,0.91478755,1,0.28,0.145,0,0.287,0.67,0.450392183,1
317,6,0.873,0.719,1,0.849980628,1,0.248,0.03,0,0.333,0.858,0.447227869,1
318,6,0.924,0.74,1,0.970063283,1,0.0774,0.0827,0,0.163,0.621,0.642327017,1
319,6,0.724,0.853,1,0.90300917,0,0.283,0.0164,0,0.65,0.775,0.817495781,1
320,6,0.934,0.735,1,0.831383185,1,0.251,0.031,8.60E-06,0.107,0.768,0.486000307,1
321,6,0.859,0.75,1,0.788583236,0,0.303,0.0193,0,0.0538,0.857,0.473165657,1
322,6,0.875,0.658,0,0.909569934,1,0.359,0.275,0,0.122,0.661,0.441273205,1
323,6,0.647,0.514,1,0.744026863,1,0.0593,0.0655,0,0.398,0.387,0.383428582,1
324,6,0.826,0.566,1,0.726023505,0,0.31,0.197,0,0.356,0.653,0.475270405,1
325,6,0.785,0.479,1,0.738938396,1,0.362,0.0417,3.50E-05,0.334,0.727,0.420427087,1
326,6,0.692,0.833,1,0.900968617,1,0.0492,0.000136,1.98E-05,0.515,0.692,0.464166539,1
327,6,0.828,0.686,1,0.856670541,0,0.218,0.273,0,0.524,0.617,0.439710226,1
328,6,0.777,0.957,1,0.920935038,0,0.318,0.18,0,0.296,0.543,0.507033407,1
329,6,0.803,0.784,1,0.849412372,0,0.198,0.0012,0.000161,0.0794,0.801,0.432384359,1
330,6,0.6,0.706,1,0.799586723,0,0.361,0.209,0,0.125,0.58,0.833873504,1
331,6,0.886,0.512,1,0.698179,0,0.237,0.207,0,0.0991,0.454,0.45066067,1
332,6,0.678,0.794,1,0.84383314,0,0.14,0.274,1.68E-06,0.124,0.54,0.418907257,1
333,6,0.894,0.698,1,0.790158853,0,0.275,0.0279,3.56E-06,0.329,0.695,0.470351335,1
334,6,0.772,0.821,1,1,0,0.25,0.223,0,0.148,0.77,0.440707464,1
335,6,0.747,0.52,1,0.731809376,0,0.0357,0.0977,0.0537,0.142,0.601,0.44525257,1
336,6,0.843,0.7,1,0.919695209,0,0.26,0.127,0,0.876,0.675,0.45570919,1
337,6,0.797,0.852,0,0.945912437,1,0.172,0.0432,3.97E-06,0.409,0.674,0.457463946,1
338,6,0.906,0.775,1,0.85444918,1,0.268,0.0831,2.74E-05,0.15,0.838,0.479700445,1
339,6,0.817,0.552,1,0.724654527,0,0.386,0.032,7.17E-06,0.826,0.808,0.489083116,1
340,6,0.614,0.543,1,0.818209996,1,0.374,0.00776,3.28E-05,0.383,0.485,0.855429196,1
341,6,0.845,0.884,1,0.887227173,0,0.0759,0.0128,2.10E-06,0.203,0.904,0.501189015,1
342,6,0.836,0.484,1,0.81423221,1,0.327,0.0454,0,0.0557,0.839,0.459981014,1
343,6,0.801,0.699,1,0.792328555,0,0.279,0.00575,0,0.146,0.655,0.453575675,1
344,6,0.771,0.912,1,0.872917474,1,0.141,0.0136,1.38E-06,0.0632,0.616,0.443560141,1
345,6,0.787,0.671,1,0.866511688,0,0.0904,0.00132,0,0.0783,0.637,0.392648243,1
346,6,0.879,0.564,1,0.805191786,0,0.247,0.0474,9.43E-06,0.0519,0.523,0.450233967,1
347,6,0.756,0.53,1,0.754642903,1,0.142,0.00138,0.00701,0.323,0.524,0.382858047,1
348,6,0.804,0.443,1,0.738395971,0,0.134,0.0312,0.0225,0.112,0.58,0.441254027,1
349,6,0.711,0.62,1,0.74082397,0,0.212,0.0175,0,0.134,0.805,0.862117406,1
350,6,0.712,0.772,1,0.925506909,0,0.346,0.0521,4.35E-06,0.0368,0.848,0.406192467,1
351,7,0.376,0.0222,1,0.32305308,1,0.0563,0.995,0.936,0.124,0.229,0.348899202,1
352,7,0.497,0.409,1,0.631150717,0,0.0333,0.012,0.802,0.113,0.168,0.815271172,0
353,7,0.597,0.304,1,0.650238925,1,0.0299,0.908,0.898,0.141,0.434,0.669722307,1
354,7,0.664,0.12,1,0.575435878,1,0.0431,0.981,0.922,0.113,0.274,0.574102485,1
355,7,0.302,0.0134,1,0.296603384,1,0.0418,0.991,0.925,0.129,0.433,0.41026772,1
356,7,0.483,0.193,1,0.575616686,0,0.0344,0.933,0.95,0.101,0.205,0.408182149,1
357,7,0.72,0.302,1,0.543846055,1,0.0363,0.954,0.937,0.0995,0.535,0.565170489,1
358,7,0.372,0.168,1,0.410409402,1,0.0319,0.738,0.729,0.0917,0.195,0.460618671,1
359,7,0.457,0.102,1,0.482500323,0,0.04,0.977,0.858,0.108,0.199,0.547901005,1
360,7,0.794,0.325,1,0.678729175,0,0.0499,0.581,0.000544,0.306,0.314,0.479508668,1
361,7,0.536,0.0572,1,0.449954798,0,0.0452,0.973,0.919,0.115,0.178,0.657554081,1
362,7,0.484,0.17,0,0.615317061,0,0.0358,0.927,0.911,0.112,0.164,0.513932571,1
363,7,0.351,0.244,1,0.744827586,1,0.0318,0.977,0.0749,0.107,0.31,0.330431114,1
364,7,0.576,0.328,1,0.719617719,1,0.0367,0.95,0.795,0.106,0.231,0.562092475,1
365,7,0.316,0.0105,1,0.41304404,1,0.0385,0.992,0.864,0.09,0.176,0.318790273,1
366,7,0.495,0.359,1,0.792457704,0,0.0299,0.85,0.684,0.102,0.296,0.491058415,1
367,7,0.747,0.476,1,0.720909208,1,0.0577,0.772,0.183,0.321,0.664,0.718634934,1
368,7,0.411,0.449,1,0.599147617,0,0.0318,0.548,0.609,0.0814,0.579,0.690395827,1
369,7,0.493,0.297,1,0.521554953,0,0.0335,0.892,0.964,0.11,0.525,0.601905301,1
370,7,0.373,0.183,1,0.537879375,0,0.0356,0.922,0.8,0.0934,0.144,0.887240143,1
371,7,0.646,0.237,1,0.64494382,0,0.0601,0.828,0.845,0.0961,0.537,0.408479403,1
372,7,0.386,0.106,0,0.507451892,0,0.0308,0.977,0.941,0.121,0.16,0.487994784,1
373,7,0.578,0.0801,1,0.478909983,1,0.0501,0.966,0.539,0.106,0.0747,0.506798481,1
374,7,0.397,0.287,1,0.578044686,1,0.0346,0.624,0.663,0.0614,0.321,0.3980084,1
375,7,0.812,0.358,1,0.763063412,1,0.0482,0.886,0.901,0.158,0.688,0.575358622,1
376,7,0.446,0.188,1,0.558956477,0,0.0303,0.786,0.0916,0.104,0.0988,0.513707234,1
377,7,0.485,0.0422,1,0.452227819,0,0.0345,0.96,0.869,0.0954,0.246,0.385820996,1
378,7,0.402,0.647,1,0.679891515,1,0.0341,0.353,0.00124,0.284,0.792,0.460570727,1
379,7,0.732,0.226,1,0.612424125,0,0.0452,0.562,0.866,0.0752,0.181,0.408910901,1
380,7,0.518,0.0493,1,0.317448018,0,0.0346,0.9,0.879,0.349,0.16,0.296812673,1
381,7,0.664,0.233,1,0.477670154,0,0.0488,0.397,0.775,0.0801,0.876,0.689983507,1
382,7,0.423,0.22,0,0.654939946,0,0.0298,0.949,0.854,0.12,0.152,0.515855132,1
383,7,0.431,0.174,0,0.495053597,1,0.0373,0.936,0.897,0.109,0.108,0.516022936,1
384,7,0.487,0.12,1,0.462120625,1,0.04,0.892,0.853,0.0996,0.131,0.272428276,1
385,7,0.754,0.148,1,0.547772181,1,0.0554,0.922,0.328,0.107,0.412,0.579620858,1
386,7,0.397,0.217,1,0.566059667,0,0.03,0.905,0.23,0.083,0.169,0.294808607,1
387,7,0.403,0.13,1,0.62482242,1,0.0374,0.969,0.804,0.125,0.0904,0.660315664,1
388,7,0.518,0.128,0,0.551594989,1,0.0335,0.939,0.912,0.115,0.118,0.555164544,1
389,7,0.559,0.2,0,0.551853287,0,0.0372,0.945,0.505,0.121,0.305,0.596463639,1
390,7,0.521,0.0362,0,0.516414826,0,0.0597,0.995,0.959,0.14,0.105,0.300365334,1
391,7,0.503,0.179,1,0.520831719,0,0.0545,0.742,0.915,0.126,0.667,0.803515265,1
392,7,0.542,0.101,0,0.547074777,1,0.0457,0.988,0.944,0.0936,0.44,0.353741562,1
393,7,0.553,0.332,1,0.781790004,0,0.0324,0.896,0.595,0.353,0.4,0.572985387,1
394,7,0.515,0.184,0,0.565310603,1,0.0426,0.858,0.18,0.12,0.218,0.588485732,1
395,7,0.519,0.151,1,0.482035387,0,0.0412,0.977,0.952,0.0972,0.342,0.679488532,1
396,7,0.76,0.207,1,0.632364717,1,0.033,0.748,0.85,0.135,0.284,0.408757479,1
397,7,0.445,0.144,1,0.563192561,1,0.0367,0.929,0.664,0.164,0.206,0.665934719,1
398,7,0.563,0.209,1,0.542632055,1,0.0389,0.858,0.0654,0.121,0.764,0.658402693,1
399,7,0.358,0.0482,1,0.515769082,1,0.0452,0.994,0.941,0.109,0.366,0.358996241,1
400,7,0.652,0.796,1,0.748417926,1,0.0349,0.447,0.876,0.079,0.756,0.431559719,1
401,8,0.568,0.981,1,0.903164148,1,0.0887,0.00269,0.00275,0.0243,0.307,0.647946072,1
402,8,0.543,0.836,1,0.768306858,0,0.0353,0.000647,0.431,0.153,0.56,0.504243058,1
403,8,0.43,0.704,1,0.796771277,0,0.0804,0.000155,0.00221,0.0933,0.703,0.566901273,1
404,8,0.61,0.891,1,0.862792199,0,0.0587,0.000805,0.0928,0.0657,0.51,0.670753107,1
405,8,0.354,0.982,1,0.92545525,0,0.168,0.000237,0.000294,0.204,0.194,0.6893027,1
406,8,0.415,0.908,1,0.753041457,1,0.0765,0.00437,0.0345,0.082,0.437,0.550475606,1
407,8,0.577,0.828,1,0.779129536,0,0.0298,0.00213,0.0114,0.0581,0.604,0.590945267,1
408,8,0.325,0.985,1,0.901821,1,0.151,0.00177,0.107,0.351,0.221,0.600773819,1
409,8,0.285,0.908,1,0.884773344,0,0.0705,0.0318,0.00909,0.311,0.669,0.765936637,1
410,8,0.695,0.876,1,0.89352964,0,0.0553,0.000996,6.89E-06,0.106,0.941,0.431276849,1
411,8,0.317,0.981,1,0.82017306,1,0.174,0.00242,0.00677,0.0852,0.234,0.671596924,1
412,8,0.556,0.981,1,0.934185716,0,0.128,0.00662,0,0.218,0.716,0.486264,1
413,8,0.435,0.987,1,0.883068578,0,0.16,0.000195,0.0847,0.268,0.101,0.494591899,1
414,8,0.291,0.974,1,0.926204314,0,0.171,0.0177,5.44E-06,0.886,0.348,0.645922829,1
415,8,0.519,0.982,1,0.911997934,1,0.108,0.00203,0.00055,0.0971,0.361,0.46863014,1
416,8,0.518,0.858,0,0.844840501,1,0.0672,0.00563,0.00349,0.0598,0.249,0.5652472,1
417,8,0.419,0.878,1,0.839545396,1,0.0553,0.000594,0.559,0.139,0.666,0.706624923,1
418,8,0.308,0.866,1,0.857135477,0,0.059,0.000739,0.00141,0.232,0.227,0.526546678,1
419,8,0.512,0.996,1,0.949373628,1,0.114,5.63E-05,0.000167,0.347,0.0601,0.627737611,1
420,8,0.429,0.631,1,0.706212063,0,0.0769,7.85E-05,0.00411,0.175,0.376,0.780214406,1
421,8,0.325,0.885,1,0.728244866,1,0.0904,0.0242,0.00432,0.735,0.482,0.784260893,1
422,8,0.64,0.922,1,0.841327651,0,0.0385,0.00369,0.055,0.332,0.716,0.599805347,1
423,8,0.362,0.961,1,0.857316286,1,0.0857,0.024,9.35E-06,0.159,0.491,0.78637523,1
424,8,0.445,0.964,1,0.861733178,1,0.282,0.037,0.0132,0.0773,0.448,0.675135203,1
425,8,0.248,0.988,1,0.907012786,1,0.144,5.87E-05,0.84,0.323,0.149,0.552800898,1
426,8,0.398,0.939,1,0.929613845,0,0.0648,0.00591,0.000881,0.357,0.235,0.441215672,1
427,8,0.409,0.89,0,0.826966292,1,0.0558,0.088,0.107,0.0935,0.268,0.481402462,1
428,8,0.274,0.726,1,0.705514658,1,0.0449,0.000212,0.0113,0.0993,0.426,0.70213735,1
429,8,0.453,0.906,1,0.900271213,1,0.115,0.361,0.000569,0.26,0.473,0.659591708,1
430,8,0.404,0.969,1,0.927728271,1,0.195,8.51E-05,0.0114,0.268,0.29,0.833643372,1
431,8,0.366,0.956,1,0.907400232,0,0.108,0.000293,0.00447,0.449,0.159,0.498695919,1
432,8,0.148,0.908,1,0.814128891,1,0.117,4.66E-06,0.614,0.0723,0.0707,0.450138079,1
433,8,0.372,0.888,1,0.851737053,1,0.0943,0.000211,0.00442,0.115,0.555,0.677805692,1
434,8,0.437,0.695,1,0.759602221,1,0.0617,0.00111,0.0857,0.124,0.413,0.489883783,1
435,8,0.249,0.943,0,0.869611262,1,0.0669,0.0286,0.00401,0.162,0.458,0.832650928,1
436,8,0.339,0.991,1,0.873744027,1,0.145,0.000249,0.00327,0.261,0.185,0.511885356,1
437,8,0.322,0.932,1,0.893787937,0,0.163,8.57E-05,0.817,0.0969,0.376,0.6618307,1
438,8,0.428,0.874,1,0.831486504,0,0.128,0.000337,0.0419,0.311,0.261,0.573929886,1
439,8,0.332,0.769,1,0.70649619,1,0.0765,0.00367,0.00413,0.0372,0.525,0.754535517,1
440,8,0.466,0.833,1,0.894743639,1,0.304,0.0266,0,0.0327,0.661,0.425672177,1
441,8,0.402,0.994,1,0.814077231,0,0.0623,3.79E-05,0.0934,0.145,0.247,0.499151388,1
442,8,0.311,0.658,1,0.654165052,1,0.0406,0.0706,0.104,0.093,0.353,0.727854595,1
443,8,0.302,0.805,1,0.709285807,0,0.0967,0.000849,4.19E-06,0.151,0.578,0.540647054,1
444,8,0.508,0.912,1,0.795712256,0,0.0368,7.06E-05,0.403,0.0492,0.682,0.563736959,1
445,8,0.475,0.953,1,0.824099186,1,0.147,0.000288,0.00337,0.104,0.224,0.565899241,1
446,8,0.547,0.963,1,0.94325197,0,0.0744,0.000443,0.0251,0.353,0.441,0.62356647,1
447,8,0.278,0.985,1,0.953661372,1,0.129,0.000234,0.000235,0.104,0.342,0.502469124,1
448,8,0.462,0.996,1,0.926824228,0,0.231,5.80E-05,0.00377,0.139,0.145,0.585263885,1
449,8,0.427,0.946,1,0.947100607,1,0.0469,0.000118,0.0253,0.0604,0.237,0.485698259,1
450,8,0.451,0.993,1,0.896603384,1,0.185,0.000562,0.00479,0.152,0.14,0.483406528,1
451,9,0.825,0.652,1,0.921399974,0,0.0802,0.581,0,0.0931,0.931,0.460153613,1
452,9,0.765,0.523,1,0.891695725,1,0.03,0.184,3.56E-05,0.132,0.394,0.503356091,1
453,9,0.649,0.716,1,0.864884412,1,0.0349,0.0863,2.63E-05,0.135,0.163,0.479384014,1
454,9,0.717,0.73,1,0.881467132,0,0.0568,0.383,0,0.398,0.792,0.489039966,1
455,9,0.748,0.524,1,0.858995221,1,0.0338,0.414,0,0.111,0.661,0.455517413,1
456,9,0.775,0.613,1,0.88516079,0,0.0542,0.109,2.33E-05,0.134,0.797,0.479757978,1
457,9,0.866,0.813,1,0.898669766,0,0.0554,0.38,0,0.0779,0.969,0.584909098,1
458,9,0.694,0.853,1,0.900658659,1,0.0934,0.136,0,0.322,0.501,0.508677892,1
459,9,0.715,0.605,0,0.871161049,0,0.0428,0.239,1.41E-05,0.189,0.454,0.589502148,1
460,9,0.853,0.56,1,0.875474622,1,0.0406,0.013,0,0.0944,0.86,0.642768104,1
461,9,0.64,0.533,0,0.833242929,1,0.0706,0.119,0,0.0864,0.515,0.479288125,1
462,9,0.461,0.834,1,0.877876792,1,0.0989,0.0232,1.14E-05,0.14,0.471,0.647279649,1
463,9,0.628,0.698,1,0.858762753,0,0.105,0.0472,0.00143,0.0907,0.732,0.431382326,1
464,9,0.605,0.822,0,0.878780834,1,0.0438,0.00671,0.134,0.147,0.288,0.805447415,1
465,9,0.617,0.635,1,0.828774377,0,0.0317,0.0498,1.44E-05,0.164,0.446,0.493915887,1
466,9,0.444,0.819,1,0.89828232,0,0.341,0.106,0,0.107,0.747,0.396474187,1
467,9,0.776,0.78,1,0.890636704,0,0.128,0.0622,0,0.081,0.666,0.599057418,1
468,9,0.534,0.613,1,0.812217487,0,0.0591,0.234,0,0.227,0.528,0.694605324,1
469,9,0.724,0.804,1,0.884437557,0,0.0448,0.124,0,0.204,0.306,0.599239606,1
470,9,0.696,0.817,1,0.903861552,1,0.109,0.075,0,0.187,0.782,0.470159558,1
471,9,0.818,0.803,1,0.893013044,1,0.0797,0.034,0,0.153,0.632,0.512858622,1
472,9,0.679,0.587,1,0.822420251,1,0.276,0.141,6.35E-06,0.137,0.486,0.89177566,1
473,9,0.738,0.794,1,0.897249128,0,0.0416,0.101,0,0.0533,0.566,0.49868633,1
474,9,0.731,0.445,0,0.786181067,1,0.0533,0.0586,1.96E-05,0.14,0.106,0.565597192,1
475,9,0.653,0.658,1,0.837582332,1,0.0304,0.0215,1.66E-06,0.0939,0.219,0.479393602,1
476,9,0.624,0.876,1,0.916466486,1,0.1,0.0735,0,0.327,0.781,0.479168265,1
477,9,0.584,0.54,1,0.802505489,0,0.0576,0.0895,0,0.261,0.195,0.661495091,1
478,9,0.446,0.8,0,0.864032029,1,0.174,0.0814,0,0.199,0.474,0.910411553,1
479,9,0.609,0.668,1,0.892961384,1,0.0367,0.0552,0,0.167,0.811,0.387983277,1
480,9,0.555,0.662,1,0.87570709,0,0.0827,0.125,0,0.111,0.356,0.710187174,1
481,9,0.741,0.667,1,0.862973008,1,0.134,0.0575,0,0.106,0.595,0.541557993,1
482,9,0.667,0.83,0,0.855998967,1,0.0749,0.0123,0,0.191,0.701,0.54191278,1
483,9,0.766,0.709,1,0.836471652,0,0.123,0.204,1.41E-05,0.126,0.506,0.614020789,1
484,9,0.819,0.913,1,0.924602867,0,0.0427,0.0935,3.72E-05,0.161,0.536,0.575277117,1
485,9,0.893,0.745,1,0.923414697,0,0.0571,0.0642,0,0.0943,0.872,0.484322261,1
486,9,0.873,0.495,1,0.862947178,1,0.0518,0.199,0,0.0805,0.546,0.508366255,1
487,9,0.735,0.425,0,0.83189978,1,0.0466,0.011,0,0.055,0.848,0.411811522,1
488,9,0.743,0.735,1,0.865762624,1,0.0382,0.00389,0,0.304,0.631,0.503312941,1
489,9,0.671,0.672,0,0.923698825,0,0.0688,0.0329,0,0.118,0.632,0.469752033,1
490,9,0.258,0.437,1,0.833320418,0,0.039,0.101,1.27E-06,0.106,0.0967,0.863200944,1
491,9,0.705,0.64,1,0.824667442,0,0.225,0.0237,0,0.262,0.887,0.690764997,1
492,9,0.965,0.414,1,0.838098928,1,0.0713,0.189,0,0.0767,0.728,0.580277693,1
493,9,0.599,0.448,1,0.840578587,1,0.0232,0.163,0,0.106,0.168,0.45570919,1
494,9,0.489,0.588,1,0.844065608,1,0.0507,0.0285,2.11E-06,0.0906,0.187,0.544727102,1
495,9,0.683,0.53,1,0.876585303,0,0.142,0.207,0,0.394,0.645,0.359657871,1
496,9,0.334,0.617,1,0.852925223,0,0.383,0.334,0,0.163,0.603,0.408613647,1
497,9,0.703,0.868,1,0.883223557,0,0.0291,0.15,0.132,0.104,0.733,0.580268104,1
498,9,0.573,0.781,1,0.838150588,1,0.0555,0.0767,2.64E-05,0.0813,0.343,0.670901734,1
499,9,0.649,0.798,1,0.891359938,1,0.178,0.226,0,0.0711,0.857,0.852921717,1
500,9,0.697,0.506,1,0.878005941,1,0.0325,0.0792,0,0.0893,0.516,0.479451135,1
501,10,0.686,0.588,1,0.7881183,0,0.0554,0.178,0,0.0954,0.617,0.453163355,1
502,10,0.662,0.507,1,0.790830427,1,0.118,0.257,0,0.0465,0.676,0.414295029,1
503,10,0.727,0.552,1,0.795066512,0,0.14,0.227,0.000164,0.198,0.607,0.806367943,1
504,10,0.452,0.574,1,0.788299109,1,0.31,0.246,0,0.189,0.58,0.444878605,1
505,10,0.665,0.696,0,0.854759137,1,0.0521,0.337,0,0.106,0.711,0.432053544,1
506,10,0.536,0.612,1,0.852589436,1,0.272,0.119,0,0.209,0.57,0.416001841,1
507,10,0.525,0.652,1,0.821722846,0,0.28,0.278,0,0.339,0.602,0.612117406,1
508,10,0.743,0.675,1,0.893400491,0,0.0953,0.0251,0.000717,0.0685,0.59,0.445444346,1
509,10,0.725,0.487,1,0.8496965,0,0.0368,0.26,1.09E-05,0.431,0.599,0.652452823,1
510,10,0.847,0.402,1,0.746558182,1,0.0641,0.0118,0,0.283,0.752,0.477969661,1
511,10,0.816,0.5,1,0.886064833,1,0.03,0.0227,1.53E-06,0.0733,0.649,0.594684911,1
512,10,0.839,0.706,1,0.845951182,0,0.199,0.208,0,0.242,0.839,0.463490526,1
513,10,0.81,0.538,0,0.854216712,0,0.0356,0.528,0,0.0951,0.828,0.527241869,1
514,10,0.684,0.455,1,0.791398683,1,0.0307,0.215,1.08E-06,0.263,0.487,0.469641761,1
515,10,0.8,0.502,1,0.847036033,1,0.0371,0.00167,0,0.0784,0.388,0.55179407,1
516,10,0.713,0.678,1,0.912566189,0,0.102,0.273,0,0.149,0.734,0.661672484,1
517,10,0.833,0.515,1,0.874467261,0,0.0462,0.347,0.00156,0.116,0.4,0.465226105,1
518,10,0.653,0.609,1,0.809402041,0,0.037,0.263,0.00101,0.233,0.482,0.460177585,1
519,10,0.85,0.7,1,0.835980886,1,0.0478,0.0616,1.80E-06,0.244,0.722,0.488431075,1
520,10,0.662,0.748,1,0.925067803,0,0.268,0.688,8.43E-06,0.0841,0.535,0.39472902,1
521,10,0.845,0.467,1,0.805398424,1,0.138,0.0586,0,0.0694,0.702,0.661662895,1
522,10,0.693,0.516,1,0.837117396,1,0.0413,0.297,0.000127,0.0604,0.494,0.450770942,1
523,10,0.815,0.662,1,0.790675449,1,0.199,0.0915,0.000409,0.0898,0.611,0.726440242,1
524,10,0.575,0.684,1,0.848456671,1,0.325,0.299,0,0.614,0.926,0.825382594,1
525,10,0.835,0.707,1,0.872555857,1,0.0598,0.0219,2.19E-05,0.108,0.919,0.450459305,1
526,10,0.412,0.876,1,0.848430841,0,0.47,0.102,0,0.297,0.703,0.624036322,1
527,10,0.684,0.606,1,0.815885316,0,0.0504,0.17,0,0.058,0.723,0.613210532,1
528,10,0.803,0.454,1,0.879581558,0,0.0294,0.352,0,0.0655,0.739,0.479393602,1
529,10,0.547,0.475,0,0.72542942,0,0.183,0.358,0,0.198,0.357,0.47687174,1
530,10,0.786,0.511,1,0.831589823,1,0.286,0.0825,0,0.12,0.587,0.383553237,1
531,10,0.699,0.699,1,0.859899264,0,0.0737,0.358,0,0.0912,0.611,0.455359198,1
532,10,0.657,0.629,1,0.876068707,1,0.0782,0.194,0,0.254,0.726,0.450603137,1
533,10,0.758,0.642,1,0.793671703,0,0.221,0.0745,0,0.191,0.701,0.68118096,1
