,no,playlist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
154,155,3,0.5721757322175733,0.673370633600484,0,0.8991228070175439,0.07159277504105088,0.3072256743691191,0.0,0.06414785235242926,0.579650565262076,0.46199857627557384,1
155,156,3,0.6192468619246863,0.8760018146075911,1,0.8843434343434344,0.0451559934318555,0.07178280573079787,0.01018672199170123,0.13991706343111654,0.5303186022610483,0.5639936394649016,1
156,157,3,0.7112970711297072,0.8427340087706033,1,0.8928761297182349,0.06912972085385882,0.05270641125690412,0.0020124481327801202,0.15937132032969847,0.4008221993833505,0.5825390368596707,1
157,158,3,0.4686192468619246,0.9143101970865466,1,0.9522594364699628,0.06699507389162562,0.021481365565425237,0.0,0.054932678032048377,0.2620760534429599,0.5876422568805644,1
158,159,3,0.6087866108786611,0.7590604365139372,0,0.9291334396597556,0.06551724137931036,0.1606386431486717,0.0,0.18599293503302106,0.5303186022610483,0.4812234785100816,1
159,160,3,0.557531380753138,0.8094662029336157,1,0.9389154704944178,0.07504105090311985,0.097385335156287,0.0,0.056775712896124486,0.3792394655704008,0.5779257999204933,1
160,161,3,0.5533472803347281,0.6128837138968698,1,0.8007708665603402,0.08538587848932677,0.2540125739945731,0.0,0.24640352224440698,0.4460431654676259,0.5513326615326302,1
161,162,3,0.7322175732217573,0.9072533897877918,1,0.9274056353003721,0.07077175697865357,0.053308823713974385,8.329875518686691e-06,0.10203245789177284,0.35662898252826314,0.4762959128015014,1
162,163,3,0.4874476987447699,0.6128837138968698,1,0.9054758107389688,0.0504105090311987,0.06575868116009453,4.221991701247596e-06,0.1296779808529156,0.24254881808838646,0.5922046465188089,1
163,164,3,0.6621338912133892,0.9213670043853016,1,0.816347687400319,0.07454844006568151,0.03352961470683191,0.8993775933609958,0.3672246966671786,0.8078108941418294,0.6008764225688057,1
164,165,3,0.592050209205021,0.9122939664297596,1,0.8409888357256778,0.08866995073891626,0.004011404310385602,0.09668049792531119,0.15425177904059795,0.39260020554984587,0.5872262335092958,1
165,166,3,0.6809623430962343,0.6945410554967488,1,0.9090111642743222,0.061576354679802936,0.45983683016026955,0.0,0.33753135719039573,0.40287769784172667,0.5499366719979291,1
166,167,3,0.5878661087866109,0.8850748525631332,1,0.9187400318979266,0.09917898193760266,0.003408991853315335,0.1275933609958506,0.5576716326217172,0.7132579650565263,0.5823633825473573,1
167,168,3,0.9801255230125524,0.6330460204647411,1,0.8161350345560872,0.4926108374384237,0.03503564584950769,0.0007697095435684753,0.10510418266523325,0.5858170606372045,0.5917747557018315,1
168,169,3,0.7248953974895397,0.6794193255708453,1,0.8442317916002127,0.05320197044334973,0.0154572409947219,6.2759336099116325e-06,0.09793682486049249,0.4152106885919835,0.48051623877892524,1
169,170,3,0.5209205020920502,0.49392610514642876,0,0.7043859649122807,0.056321839080459735,0.011842766252299963,0.0011203319502074427,0.164490861618799,0.12332990750256934,0.6239564747104015,1
170,171,3,0.6663179916317992,0.8145067795755835,1,0.9198564593301435,0.09080459770114946,0.009302593724986652,0.0,0.4685916141913684,0.6094552929085303,0.5686854585964296,1
171,172,3,0.6841004184100419,0.7973688189928928,0,0.9170653907496014,0.08801313628899832,0.17871101686078172,0.0,0.18906465980648135,0.4779033915724564,0.5547856555141586,1
172,173,3,0.7552301255230126,0.8588638540249004,1,0.8646198830409356,0.05550082101806242,0.030617954497658584,0.061929460580912865,0.2310448983771054,0.8489208633093525,0.5638919448630358,1
173,174,3,0.606694560669456,0.806441856948435,1,0.9117756512493354,0.04581280788177344,0.030517552421480243,0.003724066390041525,0.10203245789177284,0.14080164439876675,0.582455832185417,1
174,175,3,0.7531380753138075,0.8447502394273906,1,0.855156831472621,0.23481116584564865,0.05049756558097951,0.0354771784232365,0.4102288434956227,0.43679342240493324,0.5824234748120961,1
175,176,3,0.7144351464435146,0.7872876657089571,1,0.9048378522062733,0.06075533661740562,0.06455385624595389,1.3900414937761951e-05,0.17575385245482,0.5971223021582733,0.5685514066212431,1
176,177,3,0.9686192468619247,0.9546348102222894,1,0.8875066454013822,0.15172413793103445,0.0023246494305887433,0.46887966804979253,0.3150053755183535,0.9434737923946557,0.5731276637051966,1
177,178,3,0.6223849372384938,0.9576591562074702,1,0.827565124933546,0.07766830870279151,0.0016419153125756258,0.7717842323651453,0.4307070086520247,0.17574511819116134,0.5686392337773998,1
178,179,3,0.4916317991631799,0.9082615051161853,1,0.9592503987240829,0.10591133004926112,0.012545580785548682,2.0850622406420882e-06,0.5208109353401935,0.056423432682425445,0.5874111327854152,1
179,180,3,0.6527196652719666,0.7600685518423308,1,0.8740031897926634,0.06781609195402294,0.15361049781618452,1.6701244813233096e-05,0.10100854963395278,0.4244604316546763,0.5640306193201253,1
180,181,3,0.30753138075313813,0.505015373758758,1,0.8190590111642743,0.06896551724137934,0.12047781267731628,0.0,0.09455792760968618,0.36690647482014394,0.39444562574537523,1
181,182,3,0.5261506276150628,0.7560360905287565,1,0.9379319510898458,0.06962233169129717,0.26505680237419593,6.068464730291101e-05,0.29862284339323186,0.6135662898252826,0.5386300812632319,1
182,183,3,0.8556485355648535,0.8255960481879127,1,0.9398192450824029,0.32840722495894914,0.0665618977695217,1.2136929460559998e-05,0.13070188911073566,0.5344295991778006,0.5923063411206745,1
183,184,3,0.5198744769874478,0.7943444730077122,1,0.8607123870281764,0.047783251231527046,0.055718473542255786,0.5248962655601659,0.09138381201044388,0.2302158273381295,0.5781199441604187,1
184,185,3,0.4581589958158996,0.769141589797873,1,0.9192982456140351,0.06929392446633831,0.017364880442111263,0.0,0.11329544872779396,0.250770811921891,0.5914927843057494,1
185,186,3,0.8472803347280335,0.7903120116941378,1,0.9371610845295055,0.07339901477832511,0.2680688646595475,0.0001784232365145133,0.19520810935340194,0.868448098663926,0.6286159364686088,1
186,187,3,0.5910041841004183,0.6753868642572711,1,0.872434875066454,0.07602627257799677,0.02489503615549049,9.004149377545012e-06,0.10203245789177284,0.2610483042137719,0.5872678358464227,1
187,188,3,0.6527196652719666,0.769141589797873,1,0.9328814460393409,0.06847290640394088,0.007655999675661107,0.0005248962655601819,0.21466236625198376,0.24152106885919833,0.5915251416790703,1
188,189,3,0.5554393305439331,0.7348656686324916,1,0.8437267410951621,0.05862068965517242,0.006812622235762622,0.0,0.08278298264475503,0.4285714285714286,0.5641646712953118,1
189,190,3,0.6705020920502092,0.7842633197237764,1,0.8410154173312068,0.10229885057471266,0.3835312522646943,0.0005788381742738435,0.12353453130599501,0.6125385405960946,0.5732293583070622,1
190,191,3,0.7771966527196653,0.8669287766520491,1,0.9270600744284955,0.08850574712643677,0.10140141820342252,0.0002956431535269255,0.10817590743869354,0.5426515930113053,0.5732339807889653,1
191,192,3,0.8880753138075315,0.7580523211855436,1,0.8424508240297715,0.1617405582922824,0.5150579720583833,0.0,0.2597143295960682,0.7204522096608428,0.4852727726570951,1
192,193,3,0.6234309623430963,0.9657240788346187,1,0.9680223285486442,0.09376026272577997,0.01475442646147318,0.1068464730290456,0.24742743050222704,0.3340184994861254,0.5828533656290736,1
193,194,3,0.6579497907949791,0.5392912949241394,1,0.8482987772461457,0.10344827586206895,0.16666276771937505,0.0,0.18804075154866118,0.3247687564234327,0.5079414239093254,1
194,195,3,0.8493723849372385,0.6360703664499219,1,0.7407761828814461,0.12364532019704433,1.3494039038386418e-05,0.9709543568464729,0.12353453130599501,0.8335046248715313,0.5638642099716179,1
195,196,3,0.799163179916318,0.8709612379656233,1,0.8209728867623605,0.22331691297208545,0.007274471786183234,0.000707468879668105,0.09138381201044388,0.34635149023638234,0.5825898841606034,1
196,197,3,0.5648535564853557,0.9647159635062251,1,0.9391812865497077,0.10591133004926112,0.01234477663319189,0.825726141078838,0.08800491475963756,0.6659815005138746,0.5623896382445662,1
197,198,3,0.37133891213389125,0.7479711679016079,1,0.8925305688463584,0.07865353037766831,0.03885092474428642,0.05705394190871371,0.05104182665233192,0.37101747173689614,0.6944215888394797,1
198,199,3,0.7594142259414226,0.7489792832300015,1,0.7375332270069112,0.06288998357963871,0.030216346192945,0.7842323651452281,0.3416269902216761,0.5087358684480987,0.5823680050292603,1
199,200,3,0.6140167364016738,0.6491758657190383,1,0.8503987240829346,0.07208538587848934,0.056320885999326054,0.0,0.1122715404699739,0.28879753340185,0.6657668235228859,1
200,201,4,0.6715481171548118,0.7661172438126922,1,0.8553429027113237,0.07504105090311985,0.10039739744163867,0.3319502074688796,0.06936978446731179,0.7235354573484071,0.48482901439440873,1
201,202,4,0.7646443514644352,0.7449468219164272,1,0.7213184476342371,0.08308702791461409,0.06987516628340851,0.004668049792531104,0.07602518814314241,0.9969167523124358,0.4070049090757809,1
202,203,4,0.7154811715481172,0.8850748525631332,1,0.7859117490696438,0.19376026272577995,0.15260647705440067,0.02334024896265563,0.3150053755183535,0.7790339157245633,0.416712121072046,1
203,204,4,0.8179916317991632,0.925399465698876,1,0.9274587985114301,0.08160919540229883,0.006571657252934515,0.012240663900414894,0.06906261198996566,0.7821171634121273,0.4808120776207161,1
204,205,4,0.7792887029288703,0.8427340087706033,0,0.8584795321637427,0.11362889983579638,0.0656582790839162,0.10788381742738595,0.040188399119438944,0.9249743062692704,0.5731091737775846,1
205,206,4,0.7186192468619248,0.9616916175210444,1,0.9149654439128124,0.19376026272577995,0.056320885999326054,0.1431535269709543,0.08524036246352329,0.8191161356628983,0.7316279456765927,1
206,207,4,0.6380753138075314,0.7540198598719694,1,0.8999734183944711,0.06387520525451562,0.2951774252277124,0.07831950207468874,0.11329544872779396,0.855087358684481,0.4160002588589866,1
207,208,4,0.5753138075313808,0.7782146277534149,0,0.9070441254651781,0.3875205254515599,0.08965437529055109,0.00018879668049787135,0.17472994419699994,0.9578622816032889,0.946430057226326,1
208,209,4,0.6882845188284519,0.8981803518322496,1,0.8527113237639554,0.1155993431855501,0.06716431022659197,0.0032365145228215875,0.3641529718937182,0.8787255909558068,0.5727809775624728,1
209,210,4,0.8106694560669456,0.9012046978174303,1,0.847022860180755,0.15582922824302137,0.02810790259319884,0.0002790456431535082,0.06066656427584094,0.7975334018499486,0.5084129170634297,1
210,211,4,0.8064853556485355,0.8094662029336157,1,0.8681818181818182,0.09523809523809523,0.010738343414337659,0.014004149377593311,0.5761019812624788,0.7266187050359714,0.4530170939380771,1
211,212,4,0.8880753138075315,0.7832552043953828,0,0.7865497076023392,0.13185550082101805,0.09497568532800571,0.0591286307053942,0.06425024317821126,0.8396711202466599,0.5316270211802121,1
212,213,4,0.5418410041841004,0.8800342759211653,1,0.8843965975544922,0.07520525451559934,0.0002101817062718503,0.07468879668049788,0.29862284339323186,0.8345323741007195,0.42943781375095913,1
213,214,4,0.41004184100418417,0.8679368919804425,1,0.9078415736310473,0.17077175697865354,0.0025455339981811376,4.408713692949373e-05,0.10408027440741308,0.868448098663926,0.870662956354526,1
214,215,4,0.7301255230125523,0.6884923635263874,0,0.8701222753854332,0.11050903119868638,0.1154577088683969,1.5352697095849521e-06,0.08237341934162701,0.8221993833504625,0.5285946730518549,1
215,216,4,0.8148535564853557,0.8054337416200412,1,0.8775119617224879,0.06453201970443345,0.36244681626723274,0.0007230290456431421,0.032509087185788155,1.0,0.5179444747473814,1
216,217,4,0.7102510460251047,0.9506023489087152,1,0.9359914938862307,0.13284072249589496,0.6726892316584534,1.005186721991791e-05,0.19827983412686223,0.8879753340184996,0.507775014560818,1
217,218,4,0.7301255230125523,0.9092696204445788,1,0.7504253056884637,0.06568144499178985,0.5833313838596875,0.8423236514522822,0.11124763221215384,0.9064748201438849,0.4992280455222018,1
218,219,4,0.7615062761506276,0.6955491708251424,1,0.865257841573631,0.06633825944170768,0.05581887561843413,9.636929460576926e-05,0.1327497056263759,0.7070914696813977,0.4162267604722327,1
219,220,4,0.6579497907949791,0.7358737839608852,1,0.8231525784157363,0.07274220032840728,0.009091749365012114,1.8672199170177706e-05,0.1327497056263759,0.6485097636176773,0.69406565773295,1
220,221,4,0.8514644351464437,0.6834517868844197,1,0.8513822434875067,0.09178981937602626,0.028409108821734086,0.000818464730290458,0.15732350381405824,0.9393627954779035,0.5719027060009061,1
221,222,4,0.8127615062761507,0.911285851101366,1,0.8951887293992558,0.2824302134646962,0.09075879812851328,0.0,0.22387754057236475,0.6927029804727647,0.46658407832333326,1
222,223,4,0.7353556485355648,0.9173345430717275,1,0.8629452418926103,0.1239737274220033,0.0440718327055627,0.0012759336099584795,0.15937132032969847,0.8663926002055499,0.5038181700518642,1
223,224,4,0.6663179916317992,0.8870910832199204,1,0.8495215311004785,0.10903119868637112,0.03192318148797768,3.5684647302636208e-06,0.06384067987508324,0.5416238437821173,0.5636007285031479,1
224,225,4,0.8483263598326359,0.7943444730077122,1,0.809197235513025,0.0881773399014778,0.03644127491600513,0.0536307053941909,0.3446987149951364,0.9660842754367934,0.4957842965044792,1
225,226,4,0.8546025104602512,0.7973688189928928,1,0.8721690590111644,0.08965517241379306,0.04507585346734655,0.012344398340248919,0.014488301848154417,0.8787255909558068,0.49909399354701534,1
226,227,4,0.6338912133891214,0.9606835021926509,1,0.8844497607655503,0.29556650246305416,0.11344966734482909,0.07302904564315349,0.03732145599754266,0.5693730729701952,0.4578198526352769,1
227,228,4,0.7635983263598326,0.6753868642572711,1,0.7408293460925041,0.08637110016420357,0.0044330930303349,1.5352697095849521e-06,0.08513797163774128,0.8705035971223022,0.49577505154067314,1
228,229,4,0.9288702928870294,0.5312263722969908,1,0.8171451355661883,0.5205254515599343,0.2680688646595475,0.00034647302904566857,0.0,0.8797533401849948,0.6936126545064577,1
229,230,4,0.9142259414225943,0.44452845405514396,1,0.7728070175438596,0.11001642036124792,0.04979475104773079,0.0021058091286306757,0.11534326524343419,0.6330935251798562,0.5090369521203325,1
230,231,4,0.7290794979079499,0.8205554715459448,1,0.7758904837852206,0.0766830870279146,0.004513414691277529,0.8817427385892115,0.1583474120718784,0.7595066803699898,0.6110320153096601,1
231,232,4,0.8671548117154813,0.8639044306668683,0,0.8837586390217969,0.13087027914614124,0.13453410334229077,0.005871369294605855,0.08749296063072753,0.7471736896197327,0.574116874832435,1
232,233,4,0.7186192468619248,0.8709612379656233,1,0.8538277511961722,0.14581280788177342,0.06294742302709966,0.001172199170124455,0.07981364869707674,0.8232271325796505,0.47205247441456266,1
233,234,4,0.7761506276150628,0.8507989313977519,1,0.8661084529505583,0.06633825944170768,0.1154577088683969,0.0,0.33036399938565497,0.6392600205549845,0.506101676111938,1
234,235,4,0.7824267782426778,0.647159635062251,1,0.8324827219564062,0.07389162561576357,0.061039783579710294,0.02292531120331953,0.3150053755183535,0.7923946557040081,0.4251389055811847,1
235,236,4,0.6307531380753139,0.8901154292051011,1,0.8925039872408295,0.10903119868637112,0.44176445644815976,0.5145228215767634,0.08012082117442276,0.8252826310380267,0.429807612303198,1
236,237,4,0.8755230125523014,0.9022128131458239,1,0.9261297182349814,0.07717569786535305,0.5913635499539586,2.6348547718102466e-06,0.08524036246352329,0.9218910585817061,0.5087965830613773,1
237,238,4,0.7845188284518829,0.45662583799586676,1,0.7622009569377991,0.10919540229885061,0.09336925210915148,0.12240663900414939,0.04981313674294785,0.6300102774922919,0.3513317370362494,1
238,239,4,0.5271966527196653,0.6824436715560259,1,0.8012493354598618,0.18555008210180624,0.1385501863894263,0.00038796680497921177,0.09343162852608411,0.6495375128468653,0.5387595107565154,1
239,240,4,0.6809623430962343,0.7227682846917687,1,0.8689526847421585,0.10755336617405586,0.02951353165969628,0.01213692946058087,0.12865407259509554,0.4522096608427544,0.5456331413462516,1
240,241,4,0.606694560669456,0.8185392408891576,1,0.8066188197767146,0.3563218390804598,0.334334234937284,0.009678423236514577,0.1296779808529156,0.7862281603288798,0.9352390285392033,1
241,242,4,0.6684100418410043,0.6683300569585161,1,0.9355130249867092,0.07553366174055831,0.08101979673920967,9.761410788378111e-05,0.05298725234219015,0.5282631038026722,0.4661819223977738,1
242,243,4,0.7573221757322177,0.696557286153536,1,0.881525784157363,0.10673234811165844,0.006039526249189131,0.07624481327800825,0.3907745865970409,0.7410071942446043,0.5315761738792792,1
243,244,4,0.8598326359832636,0.8054337416200412,1,0.8354066985645933,0.10131362889983575,0.0005565688690872816,0.5612033195020747,0.31602928377617356,0.9465570400822199,0.5084221620272356,1
244,245,4,0.698744769874477,0.8225717022027319,1,0.8681818181818182,0.05763546798029562,0.006782501612909164,0.014626556016597458,0.04029078994522095,0.894141829393628,0.6144850092911887,1
245,246,4,0.8232217573221758,0.8255960481879127,1,0.8604731525784157,0.10870279146141215,0.1064215220123419,2.219917012447059e-05,0.22387754057236475,0.8078108941418294,0.5546377360932633,1
246,247,4,0.7269874476987448,0.9405211956247795,1,0.937719298245614,0.12036124794745484,0.010025488673471084,0.24273858921161828,0.13377361388419595,0.9085303186022611,0.4840709273623194,1
247,248,4,0.6788702928870294,0.8770099299359848,1,0.8503189792663477,0.1302134646962233,0.03955373927753514,0.5726141078838174,0.09035990375262382,0.7975334018499486,0.785382787726386,1
248,249,4,0.6830543933054394,0.4656988759514089,1,0.7743221690590112,0.093431855500821,0.0036298764209077294,1.3174273858940211e-05,0.07704909640096247,0.867420349434738,0.5578780959072545,1
249,250,4,0.7583682008368201,0.9606835021926509,1,0.8768740031897927,0.07750410509031203,0.012645982861727023,0.0852697095435685,0.09896073311831255,0.6351490236382323,0.554670093466584,1
250,251,5,0.2594142259414226,0.7308332073189174,1,0.9094098883572568,0.10919540229885061,0.21485576428500153,0.0,0.711257871294732,0.14799588900308325,0.7947155786885095,1
251,252,5,0.35878661087866104,0.31448157669237364,1,0.7572833599149389,0.05106732348111653,0.5321263250087094,0.0,0.07479649823375822,0.09732785200411098,0.5938733624857858,1
252,253,5,0.4560669456066946,0.6370784817783155,1,0.8998936735778842,0.06469622331691294,0.009172071025954853,0.0,0.13479752214201612,0.2795477903391572,0.4326365712278236,1
253,254,5,0.30648535564853563,0.4596501839810474,1,0.8486709197235512,0.05500821018062396,0.1405582279129941,0.0,0.0742845441048482,0.19630010277492294,0.4513160205977793,1
254,255,5,0.40271966527196656,0.6995816321387166,1,0.8513024986709197,0.1407224958949097,0.06887114552162465,3.0394190871918525e-06,0.6600624584037271,0.36690647482014394,0.36649347767803486,1
255,256,5,0.4560669456066946,0.7046222087806845,1,0.8643274853801169,0.0683087027914614,0.04417223478174104,6.815352697087107e-06,0.19418420109558188,0.27029804727646456,0.5823957399206782,1
256,257,5,0.5826359832635984,0.7479711679016079,1,0.8542264752791068,0.05024630541871922,0.014453220232938047,0.0,0.25254697179132757,0.33607399794450155,0.47838989710355284,1
257,258,5,0.3430962343096233,0.873985583950804,1,0.9123604465709729,0.20197044334975378,0.01856970535625202,2.510373444009062e-06,0.9385655045307941,0.2785200411099692,0.772051549918182,1
258,259,5,0.2238493723849373,0.48686929784767385,1,0.8097820308346625,0.07865353037766831,0.45280868482778247,1.6804979253159935e-05,0.3969180361439615,0.19938335046248712,0.3760851276267254,1
259,260,5,0.581589958158996,0.845758354755784,1,0.8398458266879321,0.09113300492610832,0.01465402438529484,1.587136929459554e-05,0.7972661649516204,0.4141829393627954,0.5220399937134246,1
260,261,5,0.36820083682008375,0.792328242350925,1,0.9210260499734183,0.11527093596059113,0.1335300825805068,0.0,0.11636717350125436,0.22918807810894148,0.585220076363401,1
261,262,5,0.37552301255230125,0.3608548817984778,1,0.8374534821903242,0.04532019704433499,0.8182722421171167,0.0,0.3150053755183535,0.39260020554984587,0.42610038181700527,1
262,263,5,0.6851464435146444,0.9576591562074702,1,0.9331738437001594,0.14581280788177342,0.060336969046461575,0.0,0.32831618287001485,0.6289825282631039,0.591622213799033,1
263,264,5,0.5230125523012552,0.6028025606129341,1,0.9008240297713982,0.04696223316912973,0.0813210029677448,0.0,0.34265089847949626,0.24665981500513878,0.5368365582848743,1
264,265,5,0.6715481171548118,0.9737890014617672,0,0.9746411483253589,0.1113300492610837,0.009182111233572599,0.0,0.48190242154302976,0.5303186022610483,0.4852450377656772,1
265,266,5,0.5648535564853557,0.873985583950804,1,0.8944976076555023,0.07701149425287357,0.011139951719051244,6.8775933610432105e-06,0.3641529718937182,0.3093525179856116,0.4761711057901208,1
266,267,5,0.8410041841004184,0.6501839810474318,1,0.9167995746943115,0.1407224958949097,0.08624070470048584,0.0,0.1091998156965136,0.9311408016443987,0.42095555945898466,1
267,268,5,0.4675732217573222,0.6360703664499219,0,0.8741626794258373,0.07307060755336614,0.5160619928201672,0.0,0.6948753391696105,0.2435765673175745,0.5513927537973689,1
268,269,5,0.34414225941422594,0.5574373708352236,1,0.8497341839447102,0.07110016420361243,0.045477461772060135,1.2966804979308577e-05,0.164490861618799,0.22404933196300103,0.41612506587036713,1
269,270,5,0.2751046025104602,0.5876808306870307,1,0.8897660818713451,0.096551724137931,0.13453410334229077,0.0,0.09578661751907025,0.16135662898252823,0.803433579557536,1
270,271,5,0.6851464435146444,0.4909017591612481,1,0.8489367357788411,0.3448275862068966,0.6054198406189331,0.0,0.49623713715251117,0.8581706063720452,0.8230883726090212,1
271,272,5,0.33995815899581594,0.5836483693734563,1,0.845826687931951,0.060919540229885105,0.4477885810188631,8.495850622458612e-06,0.4071571187221624,0.15930113052415207,0.647406325404236,1
272,273,5,0.5554393305439331,0.645143404405464,0,0.857070707070707,0.09622331691297203,0.11144162582126138,0.0,0.2689295039164491,0.512846865364851,0.42520362032782644,1
273,274,5,0.3179916317991631,0.453601492010686,1,0.8076555023923445,0.11297208538587844,0.6506007748992079,0.0,0.10612809092305331,0.3340184994861254,0.37429160464836775,1
274,275,5,0.40376569037656906,0.453601492010686,1,0.830489101541733,0.05517241379310345,0.0744936617876144,0.0,0.11124763221215384,0.045118191161356624,0.7675584975084823,1
275,276,5,0.5397489539748954,0.8266041635163064,1,0.9035885167464114,0.3842364532019704,0.43072022806853694,0.0,0.3037423846823324,0.5334018499486126,0.7947710484713452,1
276,277,5,0.4707112970711298,0.710670900751046,1,0.8630515683147262,0.10689655172413792,0.10140141820342252,1.659751037341728e-05,0.4368504581989454,0.43062692702980465,0.7202797526047685,1
277,278,5,0.7531380753138075,0.7237764000201623,1,0.9159223817118555,0.3152709359605912,0.18272709990791725,0.0,0.2545947883069677,0.30113052415210695,0.4721033217154955,1
278,279,5,0.5083682008368201,0.5634860628055849,0,0.8619617224880384,0.05484400656814448,0.13553812410407462,0.0,0.33445963241693544,0.3319630010277492,0.4870755405992586,1
279,280,5,0.5230125523012552,0.5836483693734563,1,0.8444178628389154,0.18555008210180624,0.29216536294236084,0.0,0.8505093943582654,0.30524152106885927,0.29330572170809943,1
280,281,5,0.39435146443514646,0.48082060587731235,1,0.8120148856990962,0.055993431855500875,0.28915330065700906,0.0,0.13786924691547642,0.355601233299075,0.4621973429974021,1
281,282,5,0.6966527196652719,0.6017944452845405,1,0.7875332270069112,0.10262725779967163,0.34136238026977117,0.0,0.06834587620949162,0.7348406988694758,0.4024055395823125,1
282,283,5,0.7792887029288703,0.7550279752003629,1,0.9705209994683679,0.26929392446633815,0.22389195114105653,0.0,0.7163774125838325,0.605344295991778,0.6659008754980725,1
283,284,5,0.252092050209205,0.44452845405514396,1,0.7569377990430622,0.06338259441707716,0.6967857299412666,0.0,0.0807351661291148,0.21068859198355594,0.3626244603252379,1
284,285,5,0.32740585774058584,0.845758354755784,1,0.9051302498670919,0.4958949096880132,0.02087895310835486,0.0,0.47063943070700864,0.36073997944501546,0.7408682870006564,1
285,286,5,0.14121338912133896,0.37093603508241346,1,0.8156034024455077,0.05960591133004922,0.055517669389898994,3.8070539418733063e-06,0.08943838632058565,0.04039054470709147,0.37398652084277084,1
286,287,5,0.44351464435146437,0.6804274408992389,1,0.8334396597554492,0.18226600985221675,0.03563805830657807,0.0015975103734440221,0.08134951108380695,0.3720452209660843,0.8303872715338318,1
287,288,5,0.6841004184100419,0.873985583950804,1,0.8762094630515682,0.16420361247947457,0.18473514143148506,0.0,0.09046229457840582,0.5477903391572455,0.43900635129013477,1
288,289,5,0.6108786610878661,0.9304400423408439,1,0.913237639553429,0.22824302134646968,0.016160055527970618,0.0004875518672199375,0.45220908206624677,0.6598150051387461,0.4410217533998353,1
289,290,5,0.7656903765690377,0.3497656131861485,1,0.7975279106858054,0.0704433497536946,0.281121134562738,0.0,0.5064762197307121,0.42651593011305233,0.5356393354720017,1
290,291,5,0.35983263598326354,0.8245879328595191,1,0.9038809144072302,0.3990147783251232,0.02499543823166883,0.0,0.11431935698561413,0.4244604316546763,0.41329148446383823,1
291,292,5,0.34728033472803355,0.6128837138968698,1,0.9043593833067518,0.2068965517241379,0.12750595800980358,0.0,0.16756258639225918,0.17574511819116134,0.8883208372239223,1
292,293,5,0.5753138075313808,0.5372750642673523,1,0.7880914407230196,0.22660098522167493,0.25501659475635696,0.0,0.1091998156965136,0.22507708119218905,0.41672136603585197,1
293,294,5,0.4822175732217573,0.41226876354654973,1,0.8507442849548112,0.05369458128078819,0.19778741133467548,2.3340248962444576e-06,0.31398146726053344,0.36073997944501546,0.5342109885639797,1
294,295,5,0.6558577405857741,0.5796159080598821,1,0.8607389686337056,0.042857142857142816,0.14758637324548118,0.0,0.10612809092305331,0.2199383350462487,0.4577597603705381,1
295,296,5,0.2928870292887029,0.5816321387166692,1,0.9061137692716639,0.06354679802955665,0.6104399444278524,0.0,0.23206880663492546,0.33607399794450155,0.6853938816829532,1
296,297,5,0.3179916317991631,0.38807399566510403,1,0.8467038809144073,0.05090311986863716,0.8985939030598276,0.0001182572614107924,0.15937132032969847,0.17574511819116134,0.6691967050948996,1
297,298,5,0.502092050209205,0.7328494379757045,1,0.8772195640616693,0.1584564860426929,0.3634508370290166,0.00032053941908716244,0.20032765064250246,0.44398766700924974,0.6472768959109525,1
298,299,5,0.299163179916318,0.7630928978275113,1,0.907123870281765,0.17733990147783252,0.3092337158926868,0.0,0.3580095223467976,0.3381294964028776,0.7357142196788299,1
299,300,5,0.7018828451882845,0.4223499168304854,0,0.7689261031366295,0.12298850574712639,0.18573916219326891,0.00026452282157674034,0.09558183586750624,0.42034943473792397,0.7208344504331266,1
300,301,6,0.8985355648535567,0.7520036292151823,1,0.8132376395534291,0.49753694581280783,0.01937292196567908,0.0,0.04960835509138384,0.880781089414183,0.4561973614873298,1
301,302,6,0.8211297071129707,0.4788043752205252,1,0.7621477937267411,0.5944170771756979,0.04186298702963809,3.6307053941864176e-05,0.33650744893257556,0.7471736896197327,0.40535006055451295,1
302,303,6,0.9351464435146444,0.6995816321387166,1,0.8148591174906965,0.451559934318555,0.0280075005170205,3.6929460580648055e-06,0.33138790764347514,0.7142857142857143,0.4534839646102786,1
303,304,6,0.7573221757322177,0.8558395080397198,1,0.9309941520467835,0.46469622331691296,0.016461261756505863,0.0,0.6600624584037271,0.7965056526207606,0.7881793892776909,1
304,305,6,0.7981171548117155,0.7882957810373507,1,0.8624933545986178,0.3760262725779967,0.01465402438529484,0.011825726141078796,0.07817539548456454,0.5179856115107914,0.4338522839683083,1
305,306,6,0.8127615062761507,0.9606835021926509,1,0.9494417862838915,0.5238095238095238,0.17971503762256558,0.0,0.2975989351354118,0.5580678314491263,0.4888551961319072,1
306,307,6,0.9267782426778242,0.512072181057513,1,0.7202020202020203,0.38916256157635465,0.20782761895251434,0.0,0.09599139917063426,0.4665981500513874,0.4344994314347259,1
307,308,6,0.9131799163179917,0.7207520540349817,1,0.8764221158958001,0.4072249589490968,0.030115944116766658,0.0,0.3354835406747555,0.881808838643371,0.4311897343921899,1
308,309,6,0.8399581589958158,0.7862795503805635,1,0.8758373205741627,0.32512315270935965,0.0012001461773907263,0.00016701244813277505,0.0758204064915784,0.8232271325796505,0.41687853042055334,1
309,310,6,0.6956066945606695,0.9133020817581532,1,0.910074428495481,0.36617405582922824,0.03955373927753514,0.0,0.22694926534582494,0.9116135662898253,0.3887461055589967,1
