no,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
267,5,0.804,0.649,1,0.916799575,1,0.0857,0.0859,0,0.112,0.906,0.420955559,1
268,5,0.447,0.635,0,0.874162679,0,0.0445,0.514,0,0.684,0.237,0.551392754,1
269,5,0.329,0.557,1,0.849734184,1,0.0433,0.0453,1.25E-05,0.166,0.218,0.416125066,1
270,5,0.263,0.587,1,0.889766082,1,0.0588,0.134,0,0.0989,0.157,0.80343358,1
271,5,0.655,0.491,1,0.848936736,1,0.21,0.603,0,0.49,0.835,0.823088373,1
272,5,0.325,0.583,1,0.845826688,1,0.0371,0.446,8.19E-06,0.403,0.155,0.647406325,1
273,5,0.531,0.644,0,0.857070707,1,0.0586,0.111,0,0.268,0.499,0.42520362,1
274,5,0.304,0.454,1,0.807655502,1,0.0688,0.648,0,0.109,0.325,0.374291605,1
275,5,0.386,0.454,1,0.830489102,1,0.0336,0.0742,0,0.114,0.0439,0.767558498,1
276,5,0.516,0.824,1,0.903588517,1,0.234,0.429,0,0.302,0.519,0.794771048,1
277,5,0.45,0.709,1,0.863051568,1,0.0651,0.101,1.60E-05,0.432,0.419,0.720279753,1
278,5,0.72,0.722,1,0.915922382,0,0.192,0.182,0,0.254,0.293,0.472103322,1
279,5,0.486,0.563,0,0.861961722,1,0.0334,0.135,0,0.332,0.323,0.487075541,1
280,5,0.5,0.583,1,0.844417863,0,0.113,0.291,0,0.836,0.297,0.293305722,1
281,5,0.377,0.481,1,0.812014886,1,0.0341,0.288,0,0.14,0.346,0.462197343,1
282,5,0.666,0.601,1,0.787533227,1,0.0625,0.34,0,0.0721,0.715,0.40240554,1
283,5,0.745,0.753,1,0.970520999,1,0.164,0.223,0,0.705,0.589,0.665900875,1
284,5,0.241,0.445,1,0.756937799,1,0.0386,0.694,0,0.0842,0.205,0.36262446,1
285,5,0.313,0.843,1,0.90513025,1,0.302,0.0208,0,0.465,0.351,0.740868287,1
286,5,0.135,0.372,1,0.815603402,1,0.0363,0.0553,3.67E-06,0.0927,0.0393,0.373986521,1
287,5,0.424,0.679,1,0.83343966,1,0.111,0.0355,0.00154,0.0848,0.362,0.830387272,1
288,5,0.654,0.871,1,0.876209463,0,0.1,0.184,0,0.0937,0.533,0.439006351,1
289,5,0.584,0.927,1,0.91323764,1,0.139,0.0161,0.00047,0.447,0.642,0.441021753,1
290,5,0.732,0.351,1,0.797527911,1,0.0429,0.28,0,0.5,0.415,0.535639335,1
291,5,0.344,0.822,1,0.903880914,1,0.243,0.0249,0,0.117,0.413,0.413291484,1
292,5,0.332,0.612,1,0.904359383,0,0.126,0.127,0,0.169,0.171,0.888320837,1
293,5,0.55,0.537,1,0.788091441,1,0.138,0.254,0,0.112,0.219,0.416721366,1
294,5,0.461,0.413,1,0.850744285,1,0.0327,0.197,2.25E-06,0.312,0.351,0.534210989,1
295,5,0.627,0.579,1,0.860738969,1,0.0261,0.147,0,0.109,0.214,0.45775976,1
296,5,0.28,0.581,1,0.906113769,1,0.0387,0.608,0,0.232,0.327,0.685393882,1
297,5,0.304,0.389,1,0.846703881,1,0.031,0.895,0.000114,0.161,0.171,0.669196705,1
298,5,0.48,0.731,1,0.877219564,1,0.0965,0.362,0.000309,0.201,0.432,0.647276896,1
299,5,0.286,0.761,1,0.90712387,1,0.108,0.308,0,0.355,0.329,0.73571422,1
300,5,0.671,0.423,0,0.768926103,0,0.0749,0.185,0.000255,0.0987,0.409,0.72083445,1
301,6,0.859,0.75,1,0.81323764,0,0.303,0.0193,0,0.0538,0.857,0.456197361,1
302,6,0.785,0.479,1,0.762147794,1,0.362,0.0417,3.50E-05,0.334,0.727,0.405350061,1
303,6,0.894,0.698,1,0.814859117,0,0.275,0.0279,3.56E-06,0.329,0.695,0.453483965,1
304,6,0.724,0.853,1,0.930994152,0,0.283,0.0164,0,0.65,0.775,0.788179389,1
305,6,0.763,0.786,1,0.862493355,0,0.229,0.0146,0.0114,0.0817,0.504,0.433852284,1
306,6,0.777,0.957,1,0.949441786,0,0.319,0.179,0,0.296,0.543,0.488855196,1
307,6,0.886,0.512,1,0.72020202,0,0.237,0.207,0,0.0991,0.454,0.434499431,1
308,6,0.873,0.719,1,0.876422116,1,0.248,0.03,0,0.333,0.858,0.431189734,1
309,6,0.803,0.784,1,0.875837321,0,0.198,0.0012,0.000161,0.0794,0.801,0.41687853,1
310,6,0.665,0.91,1,0.910074428,0,0.223,0.0394,0,0.227,0.887,0.388746106,1
311,6,0.678,0.794,1,0.870095694,0,0.14,0.274,1.68E-06,0.124,0.54,0.403884734,1
312,6,0.801,0.908,1,0.860313663,1,0.221,0.00253,0.000655,0.0698,0.805,0.403445598,1
313,6,0.875,0.658,0,0.93774588,1,0.359,0.275,0,0.122,0.661,0.425448612,1
314,6,0.816,0.775,1,0.94619883,1,0.234,0.16,0.00031,0.0543,0.527,0.431883107,1
315,6,0.698,0.454,1,0.854944179,0,0.151,0.123,0,0.155,0.137,0.429576488,1
316,6,0.811,0.512,1,0.836363636,1,0.316,0.354,0,0.102,0.752,0.646768423,1
317,6,0.798,0.744,1,0.892902711,0,0.136,0.33,0.000106,0.292,0.794,0.38068912,1
318,6,0.834,0.878,1,0.782429559,1,0.15,0.0461,0,0.334,0.418,0.475413019,1
319,6,0.6,0.706,1,0.824561404,0,0.361,0.209,0,0.125,0.58,0.803969787,1
320,6,0.479,0.549,1,0.754066986,0,0.373,0.57,0.0239,0.127,0.576,0.836599887,1
321,6,0.849,0.521,1,0.688995215,0,0.216,0.304,1.65E-06,0.115,0.763,0.440360738,1
322,6,0.658,0.922,1,0.984981393,1,0.101,0.0704,0,0.362,0.527,0.628842438,1
323,6,0.692,0.833,1,0.928894205,1,0.0492,0.000136,1.98E-05,0.515,0.692,0.447520963,1
324,6,0.838,0.771,1,0.933758639,1,0.244,0.0117,0,0.0853,0.405,0.813358048,1
325,6,0.508,0.476,1,0.681605529,0,0.124,0.181,2.65E-06,0.0849,0.283,0.692817588,1
326,6,0.647,0.514,1,0.76738437,1,0.0593,0.0655,0,0.398,0.387,0.369678368,1
327,6,0.817,0.873,1,0.922328549,1,0.121,0.0325,7.72E-06,0.129,0.76,0.53628186,1
328,6,0.805,0.764,1,0.923524721,0,0.0664,0.035,0.00666,0.0489,0.124,0.665993325,1
329,6,0.904,0.723,1,0.895667198,0,0.26,0.0631,0,0.185,0.835,0.670319968,1
330,6,0.816,0.579,1,0.872461457,1,0.0867,0.203,0,0.127,0.43,0.555058382,1
331,6,0.813,0.703,1,0.899574694,0,0.268,0.125,1.26E-06,0.237,0.241,0.438340714,1
332,6,0.835,0.564,1,0.891254652,1,0.065,0.168,0,0.103,0.228,0.647239916,1
333,6,0.924,0.74,1,1,1,0.0774,0.0827,0,0.163,0.621,0.61929239,1
334,6,0.735,0.449,1,0.834981393,1,0.347,0.629,0,0.113,0.0397,0.568320283,1
335,6,0.875,0.745,1,0.878282828,1,0.269,0.0227,2.37E-06,0.287,0.749,0.4400649,1
336,6,0.826,0.566,1,0.748856991,0,0.31,0.197,0,0.356,0.653,0.458226631,1
337,6,0.956,0.668,1,0.891919192,1,0.362,0.00975,0,0.113,0.481,0.591340242,1
338,6,0.84,0.227,1,0.626475279,1,0.0742,0.763,2.62E-05,0.0911,0.409,0.554646981,1
339,6,0.549,0.853,1,0.920414673,1,0.188,0.0285,0.000296,0.618,0.346,0.437725924,1
340,6,0.897,0.612,1,0.755715045,1,0.211,0.0297,0.186,0.0894,0.767,0.472903011,1
341,6,0.358,0.913,1,0.942105263,1,0.218,0.0881,0.392,0.287,0.577,0.346732368,1
342,6,0.831,0.502,1,0.927006911,0,0.046,0.101,0,0.122,0.101,0.464748953,1
343,6,0.786,0.733,1,0.902658161,0,0.127,0.0257,0,0.143,0.358,0.467083306,1
344,6,0.796,0.586,1,0.849893674,0,0.147,0.0247,0,0.132,0.179,0.452915399,1
345,6,0.825,0.458,0,0.835964912,1,0.0577,0.114,0,0.102,0.161,0.670791461,1
346,6,0.809,0.741,1,0.809914939,1,0.186,0.448,2.38E-06,0.147,0.866,0.739772759,1
347,6,0.81,0.71,1,0.810287081,1,0.193,0.000812,0.0857,0.357,0.743,0.771894386,1
348,6,0.542,0.674,1,0.923710792,1,0.21,0.0588,0,0.0955,0.667,0.353102148,1
349,6,0.699,0.651,1,0.812573099,1,0.105,0.343,0.000635,0.115,0.347,0.443947784,1
350,6,0.855,0.651,0,0.820707071,0,0.235,0.063,0,0.0772,0.559,0.517704106,1
351,7,0.372,0.168,1,0.424056353,1,0.0319,0.738,0.729,0.0917,0.195,0.444100326,1
352,7,0.423,0.22,0,0.675704413,0,0.0298,0.949,0.854,0.12,0.152,0.49735594,1
353,7,0.76,0.462,1,0.726953748,1,0.0355,0.333,0.727,0.0997,0.842,0.508463764,1
354,7,0.515,0.184,0,0.583466241,1,0.0426,0.858,0.18,0.12,0.218,0.567381919,1
355,7,0.576,0.328,1,0.742264753,1,0.0367,0.95,0.795,0.106,0.231,0.541935156,1
356,7,0.518,0.0493,1,0.328389155,0,0.0346,0.9,0.879,0.349,0.16,0.28616861,1
357,7,0.403,0.13,1,0.64471026,1,0.0374,0.969,0.804,0.125,0.0904,0.636635943,1
358,7,0.731,0.752,1,0.824561404,1,0.0356,0.0713,0.892,0.278,0.667,0.573058326,1
359,7,0.794,0.674,1,0.737453482,1,0.0494,0.0677,0.000199,0.0749,0.742,0.554757921,1
360,7,0.559,0.2,0,0.569617225,0,0.0372,0.945,0.505,0.121,0.305,0.575073729,1
361,7,0.397,0.217,1,0.584237108,0,0.03,0.905,0.23,0.083,0.169,0.284236412,1
362,7,0.681,0.557,1,0.830754918,1,0.0417,0.565,0.692,0.0839,0.57,0.406343894,1
363,7,0.484,0.17,0,0.63492823,0,0.0358,0.927,0.911,0.112,0.164,0.495502325,1
364,7,0.466,0.485,1,0.738118022,0,0.056,0.531,0.744,0.175,0.736,0.38959202,1
365,7,0.518,0.128,0,0.569351409,1,0.0335,0.939,0.912,0.115,0.118,0.535255669,1
366,7,0.805,0.395,1,0.779106858,0,0.0626,0.58,0.914,0.187,0.437,0.712412288,1
367,7,0.373,0.183,1,0.555236576,0,0.0356,0.922,0.8,0.0934,0.144,0.855422634,1
368,7,0.487,0.12,1,0.477272727,1,0.04,0.892,0.853,0.0996,0.131,0.262658667,1
369,7,0.633,0.405,1,0.68128655,1,0.0347,0.673,0.898,0.087,0.388,0.379034271,1
370,7,0.769,0.752,1,0.87251462,0,0.0521,0.00385,0.866,0.175,0.622,0.536166298,1
371,7,0.763,0.592,1,0.795640617,1,0.0313,0.325,0.862,0.0815,0.675,0.559620772,1
372,7,0.445,0.144,1,0.58128655,1,0.0367,0.929,0.664,0.164,0.206,0.642053491,1
373,7,0.659,0.695,1,0.789766082,0,0.0613,0.383,0.915,0.354,0.685,0.346612183,1
374,7,0.386,0.106,0,0.523923445,0,0.0308,0.977,0.941,0.121,0.16,0.470494698,1
375,7,0.431,0.174,0,0.511164274,1,0.0373,0.936,0.897,0.109,0.108,0.497517727,1
376,7,0.73,0.649,1,0.773551302,0,0.0554,0.547,0.481,0.0722,0.666,0.476184973,1
377,7,0.523,0.619,1,0.872461457,1,0.0267,0.252,0.791,0.172,0.336,0.369858645,1
378,7,0.661,0.739,1,0.838357257,0,0.0688,0.0816,0.0532,0.0932,0.485,0.481547052,1
379,7,0.493,0.297,1,0.538437002,0,0.0335,0.892,0.964,0.11,0.525,0.580320246,1
380,7,0.783,0.62,1,0.811244019,0,0.0318,0.444,2.85E-06,0.0909,0.419,0.619662189,1
381,7,0.7,0.912,1,0.859303562,0,0.0472,0.115,0.93,0.0947,0.807,0.462238945,1
382,7,0.398,0.577,1,0.872620946,0,0.238,0.237,0.000145,0.0662,0.652,0.918685921,1
383,7,0.53,0.718,1,0.835911749,0,0.0382,0.0629,0.0391,0.0779,0.479,0.415320754,1
384,7,0.339,0.617,1,0.78476874,0,0.0312,0.893,0.933,0.0857,0.726,0.422162027,1
385,7,0.702,0.903,1,0.940483785,1,0.0301,0.0945,0.0531,0.0358,0.96,0.453141901,1
386,7,0.668,0.727,1,0.864354067,0,0.0261,0.0118,0.472,0.0379,0.9,0.536207901,1
387,7,0.744,0.562,1,0.803030303,0,0.0336,0.0904,0.883,0.0848,0.714,0.522645539,1
388,7,0.773,0.834,1,0.900425306,1,0.0608,0.149,0.73,0.0959,0.96,0.513211053,1
389,7,0.651,0.658,1,0.784688995,0,0.0364,0.0251,0.00432,0.131,0.699,0.429853837,1
390,7,0.652,0.809,1,0.829930888,0,0.0415,0.0571,0.628,0.21,0.669,0.49936672,1
391,7,0.446,0.188,1,0.576927166,0,0.0303,0.786,0.0916,0.104,0.0988,0.495285068,1
392,7,0.869,0.689,1,0.846597554,0,0.0417,0.194,0.937,0.0857,0.955,0.526884355,1
393,7,0.576,0.663,1,0.848032961,0,0.0356,0.0848,0.403,0.0587,0.554,0.420382372,1
394,7,0.767,0.705,1,0.868846358,0,0.0508,0.402,0.145,0.0501,0.728,0.378923332,1
395,7,0.653,0.79,1,0.881446039,0,0.0341,0.0163,0.0923,0.206,0.606,0.425319182,1
396,7,0.819,0.841,1,0.887001595,1,0.0291,0.133,0.805,0.045,0.653,0.517828913,1
397,7,0.653,0.575,1,0.731153642,0,0.061,0.0915,0.328,0.0935,0.499,0.462225078,1
398,7,0.408,0.819,1,0.893753323,0,0.16,0.321,0.8,0.0704,0.741,0.925642756,1
399,7,0.764,0.684,1,0.776767677,0,0.0297,0.462,0.932,0.339,0.815,0.499306628,1
400,7,0.411,0.449,1,0.618288145,0,0.0318,0.548,0.609,0.0814,0.579,0.665637394,1
401,8,0.568,0.981,1,0.931153642,1,0.0887,0.00269,0.00275,0.0243,0.307,0.624709939,1
402,8,0.543,0.836,1,0.792371079,0,0.0353,0.000647,0.431,0.153,0.56,0.486160289,1
403,8,0.43,0.704,1,0.821664009,0,0.0804,0.000155,0.00221,0.0933,0.703,0.546571505,1
404,8,0.61,0.891,1,0.889606592,0,0.0587,0.000805,0.0928,0.0657,0.51,0.646699086,1
405,8,0.354,0.982,1,0.954093567,0,0.168,0.000237,0.000294,0.204,0.194,0.664583468,1
406,8,0.415,0.908,1,0.77666135,1,0.0765,0.00437,0.0345,0.082,0.437,0.530734882,1
407,8,0.577,0.828,1,0.803508772,0,0.0298,0.00213,0.0114,0.0581,0.604,0.569753252,1
408,8,0.695,0.876,1,0.921238703,0,0.0553,0.000996,6.89E-06,0.106,0.941,0.415810737,1
409,8,0.329,0.974,1,0.801408825,0,0.135,0.000852,0.000118,0.0904,0.234,0.651132046,1
410,8,0.556,0.981,1,0.96307815,0,0.128,0.00662,0,0.218,0.716,0.468825982,1
411,8,0.435,0.987,1,0.910473153,0,0.16,0.000195,0.0847,0.268,0.101,0.476855233,1
412,8,0.291,0.974,1,0.954864434,0,0.171,0.0177,5.44E-06,0.886,0.348,0.622759252,1
413,8,0.419,0.878,1,0.865683147,1,0.0553,0.000594,0.559,0.139,0.666,0.681284495,1
414,8,0.398,0.939,1,0.958373206,0,0.0648,0.00591,0.000881,0.357,0.235,0.425393142,1
415,8,0.274,0.726,1,0.727751196,1,0.0449,0.000212,0.0113,0.0993,0.426,0.676957852,1
416,8,0.453,0.906,1,0.928176502,1,0.115,0.361,0.000569,0.26,0.473,0.635937948,1
417,8,0.404,0.969,1,0.956432749,1,0.195,8.51E-05,0.0114,0.268,0.29,0.803747908,1
418,8,0.366,0.956,1,0.935513025,0,0.108,0.000293,0.00447,0.449,0.159,0.480812078,1
419,8,0.148,0.908,1,0.839526847,1,0.117,4.66E-06,0.614,0.0723,0.0707,0.433995581,1
420,8,0.372,0.888,1,0.878229665,1,0.0943,0.000211,0.00442,0.115,0.555,0.653498757,1
421,8,0.437,0.695,1,0.783413078,1,0.0617,0.00111,0.0857,0.124,0.413,0.472315956,1
422,8,0.339,0.991,1,0.900877193,1,0.145,0.000249,0.00327,0.261,0.185,0.493528525,1
423,8,0.322,0.932,1,0.921504519,0,0.163,8.57E-05,0.817,0.0969,0.376,0.638096647,1
424,8,0.428,0.874,1,0.857389686,0,0.128,0.000337,0.0419,0.311,0.261,0.553348064,1
425,8,0.332,0.769,1,0.728761297,1,0.0765,0.00367,0.00413,0.0372,0.525,0.727476957,1
426,8,0.466,0.833,1,0.922488038,1,0.304,0.0266,0,0.0327,0.661,0.410407056,1
427,8,0.402,0.994,1,0.839473684,0,0.0623,3.79E-05,0.0934,0.145,0.247,0.481251213,1
428,8,0.311,0.658,1,0.674906964,1,0.0406,0.0706,0.104,0.093,0.353,0.701752845,1
429,8,0.302,0.805,1,0.731632111,0,0.0967,0.000849,4.19E-06,0.151,0.578,0.521258794,1
430,8,0.508,0.912,1,0.820574163,0,0.0368,7.06E-05,0.403,0.0492,0.682,0.543520667,1
431,8,0.475,0.953,1,0.849787347,1,0.147,0.000288,0.00337,0.104,0.224,0.545605406,1
432,8,0.547,0.963,1,0.972408293,0,0.0744,0.000443,0.0251,0.353,0.441,0.601204619,1
433,8,0.278,0.985,1,0.98312068,1,0.129,0.000234,0.000235,0.104,0.342,0.484449971,1
434,8,0.462,0.996,1,0.955502392,0,0.231,5.80E-05,0.00377,0.139,0.145,0.564275611,1
435,8,0.427,0.946,1,0.976368953,1,0.0469,0.000118,0.0253,0.0604,0.237,0.468280529,1
436,8,0.451,0.993,1,0.924401914,1,0.185,0.000562,0.00479,0.152,0.14,0.466070983,1
437,8,0.517,0.95,1,0.843753323,0,0.0437,7.76E-05,0.888,0.338,0.586,0.610260061,1
438,8,0.374,0.945,1,0.90297714,1,0.0946,0.00097,0,0.0746,0.226,0.677776032,1
439,8,0.515,0.913,1,0.913609782,0,0.03,2.56E-05,0.145,0.0687,0.49,0.439163516,1
440,8,0.508,0.613,1,0.907256778,0,0.0283,0.352,1.10E-05,0.155,0.23,0.645765344,1
441,8,0.466,0.361,1,0.715789474,0,0.0308,0.0282,0,0.155,0.543,0.578309466,1
442,8,0.249,0.792,1,0.86291866,0,0.047,0.0261,0.0336,0.149,0.415,0.822334908,1
443,8,0.421,0.976,1,0.902658161,0,0.148,0.000694,2.12E-06,0.106,0.284,0.470111032,1
444,8,0.183,0.752,1,0.800531632,0,0.141,0.0147,0.00544,0.43,0.158,0.624968798,1
445,8,0.416,0.938,1,0.660287081,1,0.083,8.44E-05,0.32,0.339,0.123,0.647558867,1
446,8,0.496,0.62,1,0.836283892,0,0.0265,0.00386,1.47E-06,0.114,0.279,0.647424815,1
447,8,0.484,0.941,1,0.91241361,0,0.0753,0.000615,9.06E-05,0.276,0.2,0.563998262,1
448,8,0.534,0.929,1,0.938596491,1,0.047,0.000206,5.58E-05,0.036,0.447,0.567331071,1
449,8,0.336,0.978,1,0.97185008,1,0.0846,0.000437,0.000525,0.138,0.496,0.600192295,1
450,8,0.288,0.974,1,0.939287613,0,0.167,0.0003,0.0241,0.0816,0.117,0.83213457,1
451,9,0.597,0.45,1,0.857549176,1,0.0418,0.223,0,0.382,0.537,0.826337977,1
452,9,0.715,0.827,1,0.899229133,0,0.0617,0.0485,3.61E-05,0.321,0.75,0.545346547,1
453,9,0.486,0.567,1,0.86291866,1,0.0379,0.31,0,0.0949,0.154,0.433034105,1
454,9,0.571,0.693,1,0.815656566,0,0.0545,0.00536,0,0.173,0.393,0.777358159,1
455,9,0.784,0.43,1,0.801780968,0,0.0364,0.123,0,0.0887,0.236,0.587457358,1
456,9,0.827,0.794,1,0.889792663,1,0.0754,0.00696,0,0.116,0.377,0.522377435,1
457,9,0.499,0.898,1,0.923391813,0,0.124,0.124,7.20E-06,0.0832,0.618,0.554882728,1
458,9,0.771,0.671,1,0.885220627,1,0.0553,0.00929,0,0.0637,0.714,0.393031146,1
459,9,0.806,0.546,1,0.85810739,1,0.0575,0.3,0,0.102,0.874,0.684062607,1
460,9,0.664,0.708,1,0.924109516,1,0.0474,0.0337,0,0.0841,0.742,0.47643921,1
461,9,0.676,0.506,1,0.857708666,0,0.0958,0.345,0,0.118,0.497,0.674152006,1
462,9,0.842,0.734,1,0.899893674,0,0.0588,0.0427,0,0.106,0.952,0.637708358,1
463,9,0.759,0.548,1,0.873737374,0,0.029,0.0392,0,0.0828,0.749,0.540677841,1
464,9,0.612,0.539,1,0.899734184,1,0.0488,0.104,0,0.18,0.294,0.369558183,1
465,9,0.811,0.512,1,0.864912281,1,0.17,0.218,0.0262,0.0768,0.346,0.425480969,1
466,9,0.672,0.855,1,0.934476342,1,0.0397,0.021,0,0.323,0.646,0.568824133,1
467,9,0.856,0.622,1,0.89585327,0,0.0564,0.36,0,0.0875,0.778,0.531474479,1
468,9,0.576,0.46,1,0.923604466,1,0.246,0.476,0,0.107,0.625,0.814411974,1
469,9,0.606,0.799,1,0.916188198,1,0.0261,0.0128,0,0.15,0.638,0.476180351,1
470,9,0.724,0.594,1,0.845108985,0,0.102,0.393,0.00116,0.0889,0.413,0.628666784,1
471,9,0.719,0.687,0,0.825199362,1,0.0601,0.046,1.09E-06,0.12,0.627,0.545536069,1
472,9,0.783,0.912,0,0.935832004,1,0.243,0.0238,0,0.339,0.749,0.453118789,1
473,9,0.796,0.591,1,0.864061669,1,0.0608,0.193,0.0248,0.0938,0.51,0.475944604,1
474,9,0.795,0.18,0,0.715816055,1,0.0586,0.599,0,0.623,0.628,0.43430991,1
475,9,0.488,0.343,1,0.79569378,1,0.0436,0.556,0,0.21,0.0978,0.475278967,1
476,9,0.7,0.457,1,0.80414673,1,0.0621,0.369,0,0.106,0.433,0.66982074,1
477,9,0.599,0.465,1,0.902950558,1,0.0314,0.643,1.57E-06,0.149,0.0678,0.52613089,1
478,9,0.74,0.415,0,0.797581074,1,0.0707,0.242,0.000156,0.319,0.156,0.628791591,1
479,9,0.61,0.83,0,0.925412015,1,0.0571,0.033,0,0.118,0.728,0.842040548,1
480,9,0.758,0.562,1,0.867012228,1,0.0771,0.0996,0,0.0996,0.581,0.656554217,1
481,9,0.506,0.698,1,0.848086124,0,0.176,0.0108,0,0.172,0.223,0.832277867,1
482,9,0.501,0.674,1,0.86539075,1,0.0408,0.00346,3.56E-05,0.282,0.152,0.716720442,1
483,9,0.444,0.309,1,0.743301435,1,0.062,0.795,0.132,0.352,0.0875,0.484181867,1
484,9,0.758,0.583,1,0.865443913,1,0.0421,0.18,5.12E-05,0.107,0.797,0.450863017,1
485,9,0.302,0.481,1,0.84784689,0,0.0625,0.0945,5.33E-06,0.142,0.252,1,1
486,9,0.639,0.569,0,0.842185008,0,0.0487,0.0581,0.000169,0.108,0.616,0.66086237,1
487,9,0.712,0.676,1,0.875970229,1,0.184,0.076,0,0.0669,0.648,0.490704189,1
488,9,0.789,0.711,1,0.921610845,1,0.041,0.0332,0,0.0876,0.753,0.522271118,1
489,9,0.639,0.546,1,0.891467305,1,0.0407,0.0837,0,0.122,0.149,0.564770216,1
490,9,0.73,0.729,1,0.943248272,0,0.0883,0.167,1.39E-06,0.349,0.467,0.522400547,1
491,9,0.752,0.87,1,0.933200425,0,0.0623,0.0604,1.12E-05,0.489,0.784,0.554725563,1
492,9,0.525,0.649,1,0.906884636,1,0.0655,0.241,0,0.129,0.286,0.721084064,1
493,9,0.521,0.877,1,0.889819245,1,0.0683,0.0132,0.0806,0.0929,0.199,0.8320791,1
494,9,0.807,0.539,1,0.816746411,1,0.124,0.0789,0,0.0928,0.755,0.591640704,1
495,9,0.572,0.833,1,0.893886231,0,0.0754,0.014,5.77E-05,0.129,0.588,0.730832879,1
496,9,0.635,0.845,0,0.906512493,0,0.0525,0.027,0.0128,0.135,0.463,0.494665656,1
497,9,0.54,0.642,1,0.916959064,1,0.121,0.106,0,0.11,0.483,0.748458402,1
498,9,0.807,0.533,1,0.90430622,0,0.0443,0.176,0,0.284,0.853,0.573215491,1
499,9,0.627,0.69,1,0.891095162,0,0.139,0.033,0,0.0742,0.627,0.564187784,1
500,9,0.517,0.805,1,0.904359383,0,0.0867,0.152,0,0.0714,0.753,0.647739144,1
501,10,0.441,0.403,1,0.737347156,0,0.147,0.255,1.27E-05,0.13,0.158,0.646777668,1
502,10,0.468,0.266,0,0.73891547,1,0.13,0.348,9.55E-06,0.209,0.222,0.708589496,1
503,10,0.404,0.524,1,0.795401382,0,0.0593,0.0456,0.00316,0.199,0.168,0.673680513,1
504,10,0.372,0.478,1,0.773099415,0,0.0503,0.482,0,0.0844,0.254,0.467342165,1
505,10,0.492,0.26,1,0.573577884,0,0.0921,0.646,0.00178,0.0705,0.312,0.515494559,1
506,10,0.377,0.329,0,0.77748538,0,0.0569,0.131,0.00654,0.279,0.0528,0.802754075,1
507,10,0.694,0.314,0,0.82666135,1,0.116,0.611,2.07E-06,0.117,0.341,0.554258693,1
508,10,0.583,0.454,1,0.739712919,0,0.0425,0.265,0,0.181,0.309,0.345022049,1
509,10,0.409,0.579,1,0.897474747,0,0.0387,0.0113,5.24E-06,0.368,0.316,0.515064669,1
510,10,0.737,0.494,1,0.776076555,0,0.416,0.629,0,0.126,0.44,0.436755203,1
511,10,0.567,0.309,1,0.6556353,1,0.385,0.166,0,0.12,0.509,0.300650845,1
512,10,0.467,0.417,1,0.752392344,0,0.074,0.421,0.000202,0.102,0.171,0.5547949,1
513,10,0.795,0.44,1,0.760313663,0,0.224,0.785,6.62E-06,0.099,0.12,0.512915214,1
514,10,0.697,0.235,1,0.804572036,1,0.0534,0.62,0.000144,0.107,0.378,0.462003199,1
515,10,0.652,0.549,1,0.833705476,0,0.039,0.317,0,0.104,0.186,0.55503527,1
516,10,0.643,0.541,1,0.880329612,1,0.0426,0.0102,0,0.102,0.165,0.552381965,1
517,10,0.782,0.367,1,0.894178628,0,0.0548,0.284,0,0.0899,0.425,0.457644198,1
518,10,0.675,0.5,1,0.859090909,1,0.0516,0.00372,0.00268,0.114,0.0709,0.416157423,1
519,10,0.809,0.463,1,0.732110579,1,0.0396,0.256,0.085,0.109,0.364,0.517625523,1
520,10,0.643,0.442,1,0.824242424,1,0.0342,0.00521,2.01E-05,0.108,0.0385,0.495895236,1
521,10,0.665,0.612,1,0.910552897,0,0.0314,0.487,0.000194,0.183,0.25,0.559269463,1
522,10,0.649,0.297,1,0.675438596,1,0.036,0.739,0,0.11,0.523,0.619102869,1
523,10,0.73,0.494,1,0.778654971,1,0.0781,0.0248,0,0.348,0.297,0.499195688,1
524,10,0.781,0.594,1,0.777671451,1,0.0578,0.0588,0.00131,0.109,0.0527,0.4667736,1
525,10,0.421,0.539,1,0.889500266,0,0.274,0.779,0,0.111,0.523,0.412219069,1
526,10,0.658,0.294,1,0.807708666,0,0.0321,0.422,5.20E-05,0.0749,0.358,0.342239315,1
527,10,0.643,0.499,1,0.853907496,0,0.0308,0.0478,0,0.108,0.363,0.61931088,1
528,10,0.424,0.419,1,0.808506114,1,0.054,0.144,0,0.174,0.119,0.399844685,1
529,10,0.695,0.65,1,0.901275917,0,0.0448,0.00819,0.0189,0.13,0.0669,0.561807206,1
530,10,0.458,0.452,1,0.787347156,0,0.047,0.342,1.94E-05,0.0703,0.316,0.399003393,1
531,10,0.74,0.465,1,0.814699628,0,0.0411,0.304,0.00404,0.101,0.276,0.539628537,1
532,10,0.568,0.517,1,0.84005848,0,0.0894,0.146,0,0.343,0.578,0.482785877,1
533,10,0.693,0.675,0,0.770175439,1,0.185,0.00719,0.000524,0.734,0.185,0.693330683,1
534,10,0.49,0.405,1,0.730435938,1,0.221,0.0339,0,0.344,0.176,0.511047732,1
535,10,0.764,0.271,0,0.883094099,1,0.0414,0.037,0,0.175,0.0371,0.536295728,1
536,10,0.792,0.605,1,0.859994684,1,0.0393,0.00881,4.25E-05,0.104,0.239,0.6467638,1
537,10,0.782,0.611,1,0.805688464,0,0.073,0.181,0,0.128,0.439,0.501793523,1
