,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
35,35,0.266,0.18100000000000002,11,-21.682,0,0.0418,0.98,0.8370000000000001,0.135,0.0753,135.86,332293
36,36,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.9490000000000001,0.0573,0.133,114.76,327080
37,37,0.251,0.21899999999999997,7,-16.781,1,0.0323,0.929,0.9329999999999999,0.0824,0.0965,89.99700000000001,325000
38,38,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.17300000000000001,0.151,170.612,315427
39,39,0.205,0.00644,1,-38.382,0,0.0604,0.995,0.872,0.115,0.147,163.137,315200
40,40,0.19899999999999998,0.0677,0,-20.879,1,0.039,0.7859999999999999,0.738,0.225,0.145,78.866,307827
41,41,0.225,0.0392,9,-32.236999999999995,1,0.0413,0.9209999999999999,0.2,0.127,0.0705,86.238,307373
42,42,0.42700000000000005,0.0067,3,-34.741,1,0.0587,0.996,0.9309999999999999,0.0748,0.0397,83.57600000000001,306067
43,43,0.13699999999999998,0.078,8,-26.416999999999998,1,0.0407,0.992,0.0039,0.0864,0.0441,99.96600000000001,303520
44,44,0.128,0.132,2,-17.67,1,0.0353,0.7440000000000001,0.9420000000000001,0.107,0.0988,85.314,301587
45,45,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.551,284000
46,46,0.34299999999999997,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,279160
47,47,0.308,0.00605,4,-35.164,1,0.0486,0.995,0.929,0.0869,0.0739,66.122,274747
48,48,0.575,0.634,7,-16.967,1,0.0487,0.941,0.8490000000000001,0.0919,0.904,191.99200000000002,271800
49,49,0.4,0.312,0,-17.375999999999998,1,0.157,0.973,0.28,0.25,0.44,76.211,271973
