,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.98100000000001,187347
1,1,0.455,0.764,2,-5.632999999999999,1,0.0327,0.00446,0.0,0.105,0.359,74.021,260507
2,2,0.531,0.9690000000000001,6,-3.5780000000000003,1,0.0491,0.00010800000000000001,0.0013,0.121,0.449,130.015,218587
3,3,0.5479999999999999,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538
4,4,0.354,0.9420000000000001,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,207987
5,5,0.43700000000000006,0.907,4,-4.284,0,0.245,0.000277,6e-06,0.0994,0.47700000000000004,124.03299999999999,172826
6,6,0.5529999999999999,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,231400
7,7,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.5660000000000001,130.06,229107
8,8,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613
9,9,0.496,0.863,9,-4.1530000000000005,1,0.0381,0.0046,0.0,0.639,0.243,110.01799999999999,185587
10,10,0.45899999999999996,0.903,5,-4.649,0,0.0673,0.00877,0.0,0.168,0.364,76.185,223655
11,11,0.376,0.95,9,-4.067,1,0.0641,0.00021,0.0,0.0377,0.43799999999999994,178.018,179160
12,12,0.547,0.9440000000000001,4,-3.304,0,0.0507,4.8100000000000004e-05,0.0451,0.195,0.364,93.96600000000001,203274
13,13,0.447,0.948,1,-3.8339999999999996,0,0.0456,0.000699,0.0,0.36200000000000004,0.414,139.981,185400
14,14,0.485,0.898,4,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.98299999999999,198680
15,15,0.45,0.872,7,-4.91,1,0.0353,0.0018,1.6100000000000002e-05,0.0833,0.396,156.059,274615
16,16,0.626,0.838,2,-3.489,1,0.0349,0.000164,0.0184,0.0432,0.654,124.976,204598
17,17,0.568,0.8440000000000001,9,-5.875,1,0.0505,0.00018899999999999999,0.0,0.0607,0.7659999999999999,116.046,207093
18,18,0.561,0.9359999999999999,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,276773
19,19,0.445,0.966,4,-3.637,0,0.0656,8.66e-06,0.23800000000000002,0.13,0.486,160.018,225133
