,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
19,19,0.594,0.38,10,-12.059000000000001,0,0.0455,0.273,2.8699999999999996e-05,0.1,0.446,92.00399999999999,279333
20,20,0.524,0.519,6,-11.902999999999999,1,0.043,0.195,0.0,0.523,0.847,110.12100000000001,169800
21,21,0.696,0.547,5,-5.954,0,0.16899999999999998,0.792,0.0,0.155,0.623,73.203,155507
22,22,0.59,0.659,5,-9.669,1,0.0697,0.10400000000000001,6.56e-06,0.35600000000000004,0.965,80.20100000000001,141067
23,23,0.47100000000000003,0.585,1,-6.105,1,0.0822,0.7859999999999999,0.0,0.8109999999999999,0.655,150.719,169747
24,24,0.632,0.59,5,-10.206,1,0.0305,0.34600000000000003,0.0,0.24,0.953,130.287,172733
25,25,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.5379999999999999,0.73,135.63299999999998,158040
26,26,0.499,0.24600000000000002,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667
27,27,0.613,0.48700000000000004,7,-8.781,1,0.0935,0.41200000000000003,1.0199999999999999e-05,0.28600000000000003,0.6990000000000001,143.332,165800
28,28,0.6779999999999999,0.544,4,-9.468,0,0.0326,0.6679999999999999,9.62e-06,0.10300000000000001,0.963,122.735,171027
29,29,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.8370000000000001,185.503,169293
30,30,0.785,0.7759999999999999,2,-5.2589999999999995,1,0.0312,0.7290000000000001,0.0,0.18100000000000002,0.9670000000000001,121.505,148040
31,31,0.59,0.737,7,-5.867000000000001,1,0.0384,0.40399999999999997,0.0,0.10800000000000001,0.877,132.966,164160
32,32,0.502,0.33299999999999996,7,-10.914000000000001,1,0.0264,0.6990000000000001,0.0,0.222,0.7290000000000001,96.98200000000001,174360
33,33,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,160280
34,34,0.6759999999999999,0.245,0,-14.27,1,0.0299,0.677,0.0,0.319,0.532,86.338,173893
35,35,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.40700000000000003,0.912,114.584,154907
36,36,0.703,0.7240000000000001,7,-10.818,1,0.0467,0.73,0.0,0.518,0.963,131.821,155173
37,37,0.7440000000000001,0.568,0,-9.629,1,0.0494,0.18600000000000003,1.18e-05,0.163,0.687,122.65700000000001,178400
38,38,0.40399999999999997,0.43,4,-12.327,1,0.22399999999999998,0.5379999999999999,0.0,0.0802,0.6409999999999999,180.06099999999998,148053
39,39,0.6920000000000001,0.6509999999999999,0,-7.466,1,0.0296,0.203,0.0,0.114,0.966,126.815,165920
40,40,0.604,0.5479999999999999,0,-5.607,1,0.0703,0.536,0.0,0.594,0.5770000000000001,105.00299999999999,178120
41,41,0.469,0.618,8,-9.904,1,0.131,0.815,0.0,0.0787,0.588,108.76,188333
