,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
34,34,0.7020000000000001,0.903,1,-3.5380000000000003,1,0.0301,0.0945,0.0531,0.0358,0.96,98.03,263347
35,35,0.6679999999999999,0.727,2,-6.402,0,0.0261,0.0118,0.47200000000000003,0.0379,0.9,116.0,262093
36,36,0.7440000000000001,0.562,5,-8.709,0,0.0336,0.0904,0.883,0.0848,0.7140000000000001,113.066,261401
37,37,0.773,0.8340000000000001,1,-5.045,1,0.0608,0.149,0.73,0.0959,0.96,111.025,260693
38,38,0.6509999999999999,0.6579999999999999,4,-9.399,0,0.0364,0.0251,0.00432,0.131,0.6990000000000001,92.992,257750
39,39,0.652,0.809,5,-7.697,0,0.0415,0.0571,0.628,0.21,0.669,108.03,257933
40,40,0.446,0.188,7,-17.215,0,0.0303,0.7859999999999999,0.0916,0.10400000000000001,0.0988,107.147,258227
41,41,0.8690000000000001,0.6890000000000001,11,-7.07,0,0.0417,0.19399999999999998,0.937,0.0857,0.955,113.98299999999999,257853
42,42,0.5760000000000001,0.6629999999999999,5,-7.016,0,0.0356,0.0848,0.40299999999999997,0.0587,0.5539999999999999,90.943,257368
43,43,0.767,0.705,5,-6.233,0,0.0508,0.402,0.145,0.0501,0.728,81.97399999999999,253577
44,44,0.653,0.79,5,-5.7589999999999995,0,0.0341,0.0163,0.0923,0.20600000000000002,0.606,92.01100000000001,252757
45,45,0.8190000000000001,0.841,5,-5.55,1,0.0291,0.133,0.805,0.045,0.653,112.024,253134
46,46,0.653,0.575,4,-11.413,0,0.061,0.0915,0.32799999999999996,0.0935,0.499,99.995,250691
47,47,0.408,0.8190000000000001,3,-5.296,0,0.16,0.321,0.8,0.0704,0.741,200.248,251451
48,48,0.764,0.684,10,-9.697000000000001,0,0.0297,0.462,0.932,0.33899999999999997,0.815,108.01700000000001,249640
49,49,0.41100000000000003,0.449,9,-15.659,0,0.0318,0.5479999999999999,0.609,0.0814,0.579,144.0,250000
